time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
98.400024,2.200000,3.061588,0.440000,0.435897,0.026131,0.073260
98.410060,2.200000,3.045669,0.440000,0.432479,0.026131,0.073260
98.420087,2.200000,3.044497,0.440000,0.459829,0.026131,0.024420
98.431062,2.200000,3.044497,0.440000,0.435897,0.026131,-0.053724
98.440222,2.200000,3.035210,0.440000,0.432479,0.026131,0.053724
98.450995,2.200000,3.055907,0.440000,0.446154,0.026131,0.083028
98.460000,2.200000,3.055907,0.440000,0.446154,0.026131,-0.053724
98.470228,2.200000,3.057897,0.440000,0.442735,0.026131,0.043956
98.480285,2.200000,3.043236,0.440000,0.442735,0.026131,-0.034188
98.490703,2.200000,3.043236,0.440000,0.435897,0.026131,-0.102564
98.500751,2.200000,3.041290,0.440000,0.435897,0.026131,-0.024420
98.510865,2.200000,3.041290,0.440000,0.422222,0.026131,-0.083028
98.520056,2.200000,3.044949,0.440000,0.442735,0.026513,0.122100
98.531396,2.200000,3.067243,0.440000,0.449573,0.026131,-0.053724
98.540000,2.200000,3.067243,0.440000,0.439316,0.026131,-0.024420
98.550000,2.200000,3.047994,0.440000,0.432479,0.026131,0.014652
98.560591,2.200000,3.043701,0.440000,0.439316,0.026131,-0.014652
98.570394,2.200000,3.043701,0.440000,0.442735,0.026131,-0.073260
98.580755,2.200000,3.039299,0.440000,0.432479,0.026131,0.014652
98.590100,2.200000,3.057661,0.440000,0.439316,0.026131,-0.014652
98.600093,2.200000,3.057661,0.440000,0.432479,0.026131,-0.004884
98.610214,2.200000,3.063298,0.440000,0.439316,0.026131,-0.043956
98.620210,2.200000,3.044480,0.440000,0.432479,0.026131,-0.024420
98.630389,2.200000,3.044480,0.440000,0.435897,0.026131,0.092796
98.640960,2.200000,3.043896,0.440000,0.435897,0.026131,-0.014652
98.650085,2.200000,3.041983,0.440000,0.452991,0.026131,-0.014652
98.660000,2.200000,3.041983,0.440000,0.442735,0.026131,-0.043956
98.670027,2.200000,3.069495,0.440000,0.435897,0.026131,0.083028
98.680131,2.200000,3.069495,0.440000,0.435897,0.026131,0.014652
98.690501,2.200000,3.053488,0.440000,0.442735,0.026131,-0.083028
98.700439,2.200000,3.043641,0.440000,0.425641,0.026131,0.092796
98.712088,2.200000,3.043641,0.440000,0.432479,0.026131,0.024420
98.720609,2.200000,3.041466,0.440000,0.422222,0.026131,0.083028
98.731745,2.200000,3.053392,0.440000,0.429060,0.026131,0.014652
98.740237,2.200000,3.053392,0.440000,0.425641,0.026131,0.063492
98.750323,2.200000,3.068624,0.440000,0.449573,0.026131,-0.034188
98.760868,2.200000,3.049206,0.440000,0.435897,0.026131,-0.014652
98.770156,2.200000,3.049206,0.440000,0.439316,0.026131,-0.024420
98.780539,2.200000,3.045570,0.440000,0.439316,0.026131,-0.083028
98.790044,2.200000,3.036064,0.440000,0.425641,0.026131,-0.034188
98.800295,2.200000,3.036064,0.440000,0.442735,0.026131,0.063492
98.810000,2.200000,3.064173,0.440000,0.439316,0.026513,0.131868
98.820125,2.200000,3.064173,0.440000,0.439316,0.026131,0.024420
98.830174,2.200000,3.061636,0.440000,0.439316,0.026131,-0.034188
98.840836,2.200000,3.048460,0.440000,0.439316,0.026131,0.004884
98.850448,2.200000,3.048460,0.440000,0.422222,0.026131,-0.024420
98.860123,2.200000,3.039435,0.440000,0.432479,0.026131,-0.004884
98.870328,2.200000,3.053362,0.440000,0.435897,0.026131,-0.043956
98.880330,2.200000,3.053362,0.440000,0.432479,0.026131,0.014652
98.890000,2.200000,3.072997,0.440000,0.446154,0.026131,0.092796
98.900598,2.200000,3.056791,0.440000,0.442735,0.026131,0.073260
98.911999,2.200000,3.056791,0.440000,0.425641,0.026131,0.053724
98.920187,2.200000,3.047798,0.440000,0.446154,0.026131,-0.043956
98.933360,2.200000,3.038927,0.440000,0.432479,0.026513,0.122100
98.940231,2.200000,3.038927,0.440000,0.446154,0.026131,-0.024420
98.950000,2.200000,3.064231,0.440000,0.439316,0.026131,-0.014652
98.960778,2.200000,3.064231,0.440000,0.435897,0.026131,-0.024420
98.970601,2.200000,3.065430,0.440000,0.442735,0.026131,-0.073260
98.980768,2.200000,3.052617,0.440000,0.439316,0.026131,-0.083028
98.990179,2.200000,3.052617,0.440000,0.418803,0.026131,-0.034188
99.001135,2.200000,3.042223,0.440000,0.442735,0.026131,-0.014652
99.010058,2.200000,3.052530,0.440000,0.432479,0.026131,-0.053724
99.020169,2.200000,3.052530,0.440000,0.425641,0.026131,-0.063492
99.030717,2.200000,3.065666,0.440000,0.432479,0.026131,-0.053724
99.040747,2.200000,3.043579,0.440000,0.442735,0.026131,-0.112332
99.051010,2.200000,3.043579,0.440000,0.429060,0.026131,0.004884
99.060000,2.200000,3.045147,0.440000,0.439316,0.026131,0.014652
99.070131,2.200000,3.031658,0.440000,0.446154,0.026131,0.073260
99.080267,2.200000,3.031658,0.440000,0.435897,0.026131,-0.112332
99.090313,2.200000,3.055183,0.440000,0.439316,0.026131,0.053724
99.100231,2.200000,3.055183,0.440000,0.442735,0.026131,0.014652
99.110038,2.200000,3.062968,0.440000,0.435897,0.026131,0.063492
