time_s,f_des_N,f_rfob_N,f_ati_N,f_err_N,f_joint_Nm,tau_in_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit,wq_rfob
44.940000,0.500000,0.500744,2.387412,-0.000744,-0.000149,0.107692,-0.000068,-0.014652,0.024815,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
44.950000,0.500000,0.509435,2.359814,-0.009435,-0.001887,0.111111,-0.000416,-0.004884,0.024811,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
44.960289,0.500000,0.505489,2.359814,-0.005489,-0.001098,0.090598,-0.000258,0.014652,0.024808,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
44.970224,0.500000,0.499999,2.350122,0.000001,0.000000,0.107692,-0.000038,0.073260,0.024808,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
44.980627,0.500000,0.477899,2.350122,0.022101,0.004420,0.100855,0.000846,-0.043956,0.024817,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
44.990257,0.500000,0.504681,2.332782,-0.004681,-0.000936,0.094017,-0.000225,-0.004884,0.024814,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.000091,0.500000,0.501036,2.409369,-0.001036,-0.000207,0.090598,-0.000080,0.004884,0.024814,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.010129,0.500000,0.500997,2.409369,-0.000997,-0.000199,0.111111,-0.000078,-0.112332,0.024813,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.021861,0.500000,0.534863,2.378921,-0.034863,-0.006973,0.094017,-0.001433,-0.014652,0.024796,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.030640,0.500000,0.517820,2.341293,-0.017820,-0.003564,0.100855,-0.000751,0.024420,0.024789,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.040465,0.500000,0.498291,2.341293,0.001709,0.000342,0.107692,0.000030,0.004884,0.024790,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.050397,0.500000,0.496819,2.340890,0.003181,0.000636,0.104274,0.000089,0.102564,0.024791,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.060475,0.500000,0.465334,2.351952,0.034666,0.006933,0.104274,0.001272,0.004884,0.024803,0.000572,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.070890,0.500000,0.485541,2.351952,0.014459,0.002892,0.104274,0.000540,-0.102564,0.024809,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.080173,0.500000,0.535768,2.403091,-0.035768,-0.007154,0.104274,-0.001469,-0.092796,0.024795,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.090289,0.500000,0.556440,2.353334,-0.056440,-0.011288,0.100855,-0.002296,-0.034188,0.024772,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.100207,0.500000,0.542659,2.353334,-0.042659,-0.008532,0.097436,-0.001744,0.034188,0.024755,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.110209,0.500000,0.510146,2.346990,-0.010146,-0.002029,0.100855,-0.000444,-0.034188,0.024750,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.121602,0.500000,0.517445,2.325197,-0.017445,-0.003489,0.104274,-0.000736,0.004884,0.024742,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.130234,0.500000,0.511068,2.325197,-0.011068,-0.002214,0.111111,-0.000481,0.014652,0.024738,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.140337,0.500000,0.500834,2.394198,-0.000834,-0.000167,0.094017,-0.000071,0.024420,0.024737,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.150265,0.500000,0.497061,2.394198,0.002939,0.000588,0.111111,0.000079,-0.014652,0.024738,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.160947,0.500000,0.504972,2.365602,-0.004972,-0.000994,0.094017,-0.000237,-0.092796,0.024735,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.170589,0.500000,0.535854,2.346642,-0.035854,-0.007171,0.100855,-0.001472,-0.043956,0.024721,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.180791,0.500000,0.530574,2.346642,-0.030574,-0.006115,0.094017,-0.001261,-0.004884,0.024708,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.190000,0.500000,0.506012,2.333644,-0.006012,-0.001202,0.083761,-0.000279,-0.014652,0.024706,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.200000,0.500000,0.501842,2.341950,-0.001842,-0.000368,0.111111,-0.000112,-0.034188,0.024705,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.210000,0.500000,0.505402,2.341950,-0.005402,-0.001080,0.097436,-0.000254,-0.024420,0.024702,0.000191,0.131624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.220000,0.500000,0.518364,2.401879,-0.018364,-0.003673,0.131624,-0.000773,0.063492,0.024694,0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.230826,0.500000,0.476537,2.353019,0.023463,0.004693,0.063248,0.000900,-0.141636,0.024704,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.240914,0.500000,0.523120,2.353019,-0.023120,-0.004624,0.094017,-0.000963,0.190476,0.024694,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.251572,0.500000,0.430701,2.351671,0.069299,0.013860,0.087179,0.002658,-0.034188,0.024723,0.000572,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.260984,0.500000,0.460886,2.344079,0.039114,0.007823,0.094017,0.001526,-0.034188,0.024737,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.270319,0.500000,0.477590,2.344079,0.022410,0.004482,0.094017,0.000858,-0.024420,0.024745,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.280303,0.500000,0.477968,2.377650,0.022032,0.004406,0.083761,0.000843,-0.024420,0.024754,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.290312,0.500000,0.479533,2.364839,0.020467,0.004093,0.097436,0.000781,-0.043956,0.024761,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.300317,0.500000,0.483512,2.364839,0.016488,0.003298,0.087179,0.000621,-0.014652,0.024768,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.310000,0.500000,0.475282,2.349964,0.024718,0.004944,0.094017,0.000951,-0.053724,0.024777,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.320355,0.500000,0.490571,2.349964,0.009429,0.001886,0.107692,0.000339,0.092796,0.024780,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.330066,0.500000,0.444623,2.348360,0.055377,0.011075,0.087179,0.002177,-0.043956,0.024801,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.340000,0.500000,0.470031,2.336735,0.029969,0.005994,0.097436,0.001161,-0.024420,0.024813,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.350137,0.500000,0.483090,2.336735,0.016910,0.003382,0.107692,0.000638,-0.024420,0.024819,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.361321,0.500000,0.493631,2.395885,0.006369,0.001274,0.104274,0.000217,0.024420,0.024822,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.370080,0.500000,0.483226,2.359328,0.016774,0.003355,0.100855,0.000633,-0.073260,0.024827,0.000191,0.117949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.380000,0.500000,0.520130,2.359328,-0.020130,-0.004026,0.117949,-0.000843,-0.024420,0.024819,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.390023,0.500000,0.521946,2.341912,-0.021946,-0.004389,0.100855,-0.000916,0.024420,0.024810,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.400096,0.500000,0.505341,2.341912,-0.005341,-0.001068,0.100855,-0.000252,-0.043956,0.024807,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.410180,0.500000,0.513389,2.326978,-0.013389,-0.002678,0.087179,-0.000574,0.073260,0.024802,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.420399,0.500000,0.481340,2.367610,0.018660,0.003732,0.107692,0.000708,-0.004884,0.024809,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.430358,0.500000,0.497029,2.367610,0.002971,0.000594,0.111111,0.000081,-0.024420,0.024810,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.444488,0.500000,0.514465,2.373579,-0.014465,-0.002893,0.107692,-0.000617,0.063492,0.024801,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.451490,0.500000,0.492291,2.346403,0.007709,0.001542,0.104274,0.000270,0.024420,0.024803,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.460848,0.500000,0.482751,2.346403,0.017249,0.003450,0.073504,0.000652,-0.053724,0.024809,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.470008,0.500000,0.506290,2.341099,-0.006290,-0.001258,0.100855,-0.000290,-0.063492,0.024806,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.480027,0.500000,0.519057,2.319296,-0.019057,-0.003811,0.094017,-0.000800,0.004884,0.024798,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.490077,0.500000,0.503905,2.319296,-0.003905,-0.000781,0.104274,-0.000194,0.092796,0.024796,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.500075,0.500000,0.465193,2.398769,0.034807,0.006961,0.097436,0.001354,0.073260,0.024810,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.510531,0.500000,0.446540,2.343602,0.053460,0.010692,0.083761,0.002100,0.073260,0.024832,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.522049,0.500000,0.436764,2.343602,0.063236,0.012647,0.090598,0.002491,0.024420,0.024860,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.530311,0.500000,0.451443,2.349651,0.048557,0.009711,0.097436,0.001904,0.043956,0.024876,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.542439,0.500000,0.451357,2.355346,0.048643,0.009729,0.090598,0.001908,-0.014652,0.024899,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.550723,0.500000,0.476623,2.355346,0.023377,0.004675,0.104274,0.000897,0.004884,0.024907,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.560623,0.500000,0.476094,2.373688,0.023906,0.004781,0.080342,0.000918,0.034188,0.024916,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.570254,0.500000,0.460747,2.366752,0.039253,0.007851,0.083761,0.001532,-0.073260,0.024931,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.580196,0.500000,0.494201,2.366752,0.005799,0.001160,0.104274,0.000194,0.063492,0.024933,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.591041,0.500000,0.464579,2.329647,0.035421,0.007084,0.094017,0.001379,0.083028,0.024947,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.601093,0.500000,0.444124,2.329647,0.055876,0.011175,0.097436,0.002197,0.053724,0.024970,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.611641,0.500000,0.441294,2.336421,0.058706,0.011741,0.087179,0.002310,-0.063492,0.024994,0.000191,0.131624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.620269,0.500000,0.496989,2.311935,0.003011,0.000602,0.131624,0.000082,0.024420,0.024995,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.630292,0.500000,0.498236,2.311935,0.001764,0.000353,0.104274,0.000032,0.073260,0.024995,0.000191,0.114530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.640556,0.500000,0.488812,2.394008,0.011188,0.002238,0.114530,0.000409,-0.053724,0.024999,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.651349,0.500000,0.529119,2.355380,-0.029119,-0.005824,0.107692,-0.001203,-0.014652,0.024986,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.660963,0.500000,0.534853,2.355380,-0.034853,-0.006971,0.100855,-0.001432,-0.014652,0.024972,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.670403,0.500000,0.535443,2.329561,-0.035443,-0.007089,0.100855,-0.001456,0.014652,0.024959,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.680000,0.500000,0.514479,2.323055,-0.014479,-0.002896,0.080342,-0.000617,0.024420,0.024953,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.690000,0.500000,0.501200,2.323055,-0.001200,-0.000240,0.104274,-0.000086,0.053724,0.024952,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.700334,0.500000,0.483135,2.346672,0.016865,0.003373,0.097436,0.000636,-0.034188,0.024958,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.710615,0.500000,0.499750,2.386436,0.000250,0.000050,0.090598,-0.000028,-0.083028,0.024958,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.720974,0.500000,0.525271,2.386436,-0.025271,-0.005054,0.100855,-0.001049,-0.014652,0.024947,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.732001,0.500000,0.516612,2.331210,-0.016612,-0.003322,0.104274,-0.000703,0.024420,0.024940,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.740650,0.500000,0.497667,2.339020,0.002333,0.000467,0.100855,0.000055,-0.073260,0.024940,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.750258,0.500000,0.526104,2.339020,-0.026104,-0.005221,0.111111,-0.001082,-0.073260,0.024930,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.760117,0.500000,0.542844,2.319507,-0.042844,-0.008569,0.107692,-0.001752,0.034188,0.024912,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.770147,0.500000,0.511437,2.319507,-0.011437,-0.002287,0.097436,-0.000496,0.014652,0.024907,0.000191,0.117949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.780898,0.500000,0.509721,2.383498,-0.009721,-0.001944,0.117949,-0.000427,-0.112332,0.024903,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.793889,0.500000,0.546507,2.361903,-0.046507,-0.009301,0.100855,-0.001898,0.004884,0.024878,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.800279,0.500000,0.518254,2.361903,-0.018254,-0.003651,0.087179,-0.000768,-0.034188,0.024873,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.810567,0.500000,0.516234,2.350017,-0.016234,-0.003247,0.100855,-0.000687,0.043956,0.024866,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.820361,0.500000,0.486872,2.329276,0.013128,0.002626,0.097436,0.000487,0.004884,0.024871,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.830497,0.500000,0.487840,2.329276,0.012160,0.002432,0.104274,0.000448,0.004884,0.024875,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.840516,0.500000,0.491228,2.337361,0.008772,0.001754,0.104274,0.000313,0.034188,0.024879,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.851032,0.500000,0.482632,2.385540,0.017368,0.003474,0.097436,0.000657,0.043956,0.024886,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.860315,0.500000,0.476009,2.385540,0.023991,0.004798,0.100855,0.000921,-0.014652,0.024894,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.870338,0.500000,0.487923,2.334260,0.012077,0.002415,0.087179,0.000445,0.073260,0.024899,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.880339,0.500000,0.470509,2.334260,0.029491,0.005898,0.111111,0.001142,0.024420,0.024910,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.890936,0.500000,0.473302,2.341151,0.026698,0.005340,0.087179,0.001030,-0.014652,0.024921,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.901359,0.500000,0.485169,2.307921,0.014831,0.002966,0.090598,0.000555,-0.014652,0.024927,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.910000,0.500000,0.494423,2.307921,0.005577,0.001115,0.104274,0.000185,0.063492,0.024928,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.920022,0.500000,0.472276,2.393022,0.027724,0.005545,0.097436,0.001071,-0.004884,0.024939,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.930448,0.500000,0.485884,2.374634,0.014116,0.002823,0.100855,0.000526,0.092796,0.024944,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.940141,0.500000,0.459556,2.374634,0.040444,0.008089,0.097436,0.001580,0.112332,0.024960,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.950822,0.500000,0.445942,2.335558,0.054058,0.010812,0.107692,0.002124,-0.102564,0.024982,0.000191,0.117949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.960222,0.500000,0.522867,2.335479,-0.022867,-0.004573,0.117949,-0.000953,0.014652,0.024974,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.970207,0.500000,0.526246,2.335479,-0.026246,-0.005249,0.111111,-0.001088,0.014652,0.024963,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.980203,0.500000,0.519445,2.324030,-0.019445,-0.003889,0.087179,-0.000816,-0.053724,0.024954,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
45.993340,0.500000,0.534997,2.397501,-0.034997,-0.006999,0.100855,-0.001438,-0.053724,0.024936,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.001618,0.500000,0.543165,2.397501,-0.043165,-0.008633,0.104274,-0.001765,-0.043956,0.024921,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.010802,0.500000,0.543230,2.367085,-0.043230,-0.008646,0.104274,-0.001767,0.053724,0.024905,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.021872,0.500000,0.505276,2.367085,-0.005276,-0.001055,0.094017,-0.000249,0.004884,0.024902,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.030889,0.500000,0.494812,2.353665,0.005188,0.001038,0.083761,0.000169,0.024420,0.024904,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.040231,0.500000,0.483495,2.343359,0.016505,0.003301,0.100855,0.000622,0.063492,0.024909,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.050000,0.500000,0.462891,2.343359,0.037109,0.007422,0.094017,0.001446,0.004884,0.024923,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.060000,0.500000,0.473332,2.364757,0.026668,0.005334,0.097436,0.001029,-0.024420,0.024934,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.070680,0.500000,0.480964,2.375974,0.019036,0.003807,0.080342,0.000723,-0.083028,0.024941,0.000191,0.117949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.080466,0.500000,0.514777,2.375974,-0.014777,-0.002955,0.117949,-0.000629,0.043956,0.024935,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.091423,0.500000,0.480073,2.355065,0.019927,0.003985,0.080342,0.000759,0.092796,0.024944,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.100436,0.500000,0.443622,2.336505,0.056378,0.011276,0.094017,0.002141,0.063492,0.024963,0.000572,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.110000,0.500000,0.434271,2.336505,0.065729,0.013146,0.090598,0.002591,-0.073260,0.024988,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.120000,0.500000,0.476099,2.327228,0.023901,0.004780,0.090598,0.000918,-0.004884,0.024997,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.131281,0.500000,0.474627,2.327228,0.025373,0.005075,0.094017,0.000977,0.004884,0.025008,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.140535,0.500000,0.475922,2.397541,0.024078,0.004816,0.107692,0.000925,-0.043956,0.025016,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.150000,0.500000,0.497116,2.369900,0.002884,0.000577,0.104274,0.000077,0.004884,0.025017,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.160000,0.500000,0.489574,2.369900,0.010426,0.002085,0.094017,0.000379,-0.014652,0.025021,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.170000,0.500000,0.490608,2.357216,0.009392,0.001878,0.094017,0.000338,0.024420,0.025024,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.182206,0.500000,0.478875,2.333019,0.021125,0.004225,0.097436,0.000807,-0.004884,0.025034,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.190720,0.500000,0.483308,2.333019,0.016692,0.003338,0.097436,0.000630,-0.092796,0.025040,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.201002,0.500000,0.515317,2.375769,-0.015317,-0.003063,0.097436,-0.000651,-0.004884,0.025033,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.210400,0.500000,0.503614,2.375769,-0.003614,-0.000723,0.104274,-0.000183,0.014652,0.025031,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.220410,0.500000,0.488380,2.404810,0.011620,0.002324,0.094017,0.000427,0.014652,0.025035,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.231529,0.500000,0.477366,2.345308,0.022634,0.004527,0.090598,0.000867,-0.063492,0.025045,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.241801,0.500000,0.500315,2.338359,-0.000315,-0.000063,0.100855,-0.000051,0.053724,0.025045,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.250083,0.500000,0.474589,2.338359,0.025411,0.005082,0.107692,0.000978,-0.004884,0.025053,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.260084,0.500000,0.483227,2.343426,0.016773,0.003355,0.100855,0.000633,-0.014652,0.025059,0.000191,0.121368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.270116,0.500000,0.502017,2.343426,-0.002017,-0.000403,0.121368,-0.000119,0.034188,0.025058,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.280155,0.500000,0.492193,2.393738,0.007807,0.001561,0.094017,0.000274,-0.063492,0.025061,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.290351,0.500000,0.522064,2.361839,-0.022064,-0.004413,0.104274,-0.000921,0.024420,0.025051,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.303278,0.500000,0.503888,2.361839,-0.003888,-0.000778,0.094017,-0.000194,0.014652,0.025049,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.314170,0.500000,0.501311,2.344280,-0.001311,-0.000262,0.107692,-0.000091,0.043956,0.025048,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.321357,0.500000,0.485717,2.342862,0.014283,0.002857,0.090598,0.000533,0.014652,0.025051,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.330835,0.500000,0.482780,2.342862,0.017220,0.003444,0.087179,0.000651,0.014652,0.025058,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.340170,0.500000,0.482797,2.336951,0.017203,0.003441,0.100855,0.000650,-0.014652,0.025064,0.000191,0.128205,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.350147,0.500000,0.506583,2.397268,-0.006583,-0.001317,0.128205,-0.000301,-0.014652,0.025061,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
46.360196,0.500000,0.512151,2.397268,-0.012151,-0.002430,0.087179,-0.000524,0.063492,0.025055,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
