time_s,f_des_N,f_rfob_N,f_ati_N,f_err_N,f_joint_Nm,tau_in_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit,wq_rfob
153.240000,3.000000,2.807111,2.375123,0.192889,0.038578,0.572650,0.004549,0.034188,0.022965,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.250017,3.000000,2.830413,2.448383,0.169587,0.033917,0.579487,0.003617,0.004884,0.023001,0.015831,0.617094,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.260003,3.000000,2.873888,2.448383,0.126112,0.025222,0.617094,0.001878,-0.004884,0.023020,0.015831,0.617094,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.270020,3.000000,2.917434,2.407737,0.082566,0.016513,0.617094,0.000136,-0.063492,0.023021,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.280065,3.000000,2.959875,2.407737,0.040125,0.008025,0.586325,-0.001561,0.073260,0.023005,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.290541,3.000000,2.941716,2.381294,0.058284,0.011657,0.603419,-0.000835,0.004884,0.022997,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.300473,3.000000,2.957966,2.360936,0.042034,0.008407,0.596581,-0.001485,0.102564,0.022982,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.310302,3.000000,2.934930,2.360936,0.065070,0.013014,0.596581,-0.000563,0.034188,0.022976,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.320382,3.000000,2.942520,2.358557,0.057480,0.011496,0.582906,-0.000867,-0.024420,0.022968,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.331406,3.000000,2.958164,2.428031,0.041836,0.008367,0.576068,-0.001493,0.083028,0.022951,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.341136,3.000000,2.926042,2.428031,0.073958,0.014792,0.582906,-0.000208,-0.043956,0.022949,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.350577,3.000000,2.949386,2.377176,0.050614,0.010123,0.579487,-0.001142,-0.024420,0.022938,0.015831,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.360145,3.000000,2.964069,2.355767,0.035931,0.007186,0.610256,-0.001729,-0.024420,0.022922,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.370214,3.000000,2.964207,2.355767,0.035793,0.007159,0.576068,-0.001735,0.014652,0.022904,0.015831,0.620513,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.380310,3.000000,2.964256,2.348742,0.035744,0.007149,0.620513,-0.001736,-0.112332,0.022887,0.015831,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.392074,3.000000,3.004392,2.396911,-0.004392,-0.000878,0.593162,-0.003342,0.034188,0.022847,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.400432,3.000000,2.968639,2.396911,0.031361,0.006272,0.582906,-0.001912,0.034188,0.022831,0.015831,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.413248,3.000000,2.961780,2.392981,0.038220,0.007644,0.610256,-0.001637,-0.083028,0.022810,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.420339,3.000000,2.997835,2.392981,0.002165,0.000433,0.582906,-0.003080,-0.004884,0.022789,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.430374,3.000000,2.983484,2.368386,0.016516,0.003303,0.582906,-0.002506,0.043956,0.022763,0.015831,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.440597,3.000000,2.966508,2.352728,0.033492,0.006698,0.610256,-0.001827,0.024420,0.022745,0.015831,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.451995,3.000000,2.947994,2.352728,0.052006,0.010401,0.562393,-0.001086,-0.024420,0.022732,0.015831,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.460279,3.000000,2.945084,2.348938,0.054916,0.010983,0.562393,-0.000970,0.034188,0.022724,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.470304,3.000000,2.927859,2.427258,0.072141,0.014428,0.596581,-0.000281,0.063492,0.022722,0.015831,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.480349,3.000000,2.912218,2.427258,0.087782,0.017556,0.593162,0.000345,0.014652,0.022725,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.490000,3.000000,2.925875,2.378863,0.074125,0.014825,0.596581,-0.000201,-0.043956,0.022723,0.015831,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.500023,3.000000,2.955598,2.359449,0.044402,0.008880,0.593162,-0.001390,-0.034188,0.022709,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.510459,3.000000,2.959000,2.359449,0.041000,0.008200,0.572650,-0.001526,-0.014652,0.022693,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.520012,3.000000,2.956797,2.333756,0.043203,0.008641,0.596581,-0.001438,-0.004884,0.022679,0.015831,0.548718,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.532453,3.000000,2.929340,2.387835,0.070660,0.014132,0.548718,-0.000340,-0.004884,0.022675,0.015831,0.552137,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.541681,3.000000,2.901535,2.387835,0.098465,0.019693,0.552137,0.000772,0.073260,0.022682,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.550658,3.000000,2.857046,2.347065,0.142954,0.028591,0.572650,0.002552,0.014652,0.022705,0.015831,0.538462,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.560762,3.000000,2.838409,2.347065,0.161591,0.032318,0.538462,0.003297,0.014652,0.022739,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.570068,3.000000,2.836505,2.297876,0.163495,0.032699,0.586325,0.003374,-0.004884,0.022770,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.580242,3.000000,2.847379,2.283561,0.152621,0.030524,0.579487,0.002939,-0.024420,0.022800,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.590123,3.000000,2.871514,2.283561,0.128486,0.025697,0.596581,0.001973,-0.024420,0.022819,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.600773,3.000000,2.894273,2.332632,0.105727,0.021145,0.596581,0.001063,0.043956,0.022831,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.610293,3.000000,2.884467,2.407099,0.115533,0.023107,0.582906,0.001455,0.043956,0.022845,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.620603,3.000000,2.887840,2.407099,0.112160,0.022432,0.596581,0.001320,0.043956,0.022858,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.630361,3.000000,2.889388,2.363670,0.110612,0.022122,0.579487,0.001258,-0.102564,0.022870,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.640703,3.000000,2.937158,2.349059,0.062842,0.012568,0.576068,-0.000653,0.004884,0.022864,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.650845,3.000000,2.926166,2.349059,0.073834,0.014767,0.586325,-0.000213,-0.034188,0.022862,0.015831,0.552137,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.660253,3.000000,2.919975,2.345318,0.080025,0.016005,0.552137,0.000035,0.073260,0.022862,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.670390,3.000000,2.876465,2.345318,0.123535,0.024707,0.572650,0.001775,0.034188,0.022880,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.680279,3.000000,2.871559,2.368581,0.128441,0.025688,0.586325,0.001971,-0.034188,0.022899,0.015831,0.545299,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.690333,3.000000,2.878295,2.444458,0.121705,0.024341,0.545299,0.001702,-0.014652,0.022916,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.700000,3.000000,2.880360,2.444458,0.119640,0.023928,0.586325,0.001619,-0.102564,0.022932,0.015831,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.711755,3.000000,2.905999,2.392019,0.094001,0.018800,0.569231,0.000594,0.014652,0.022939,0.015831,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.721241,3.000000,2.872762,2.397932,0.127238,0.025448,0.562393,0.001923,0.073260,0.022957,0.015831,0.644444,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.731024,3.000000,2.866847,2.397932,0.133153,0.026631,0.644444,0.002160,0.073260,0.022978,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.740304,3.000000,2.859173,2.363861,0.140827,0.028165,0.565812,0.002467,-0.063492,0.023001,0.015831,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.750142,3.000000,2.895988,2.432344,0.104012,0.020802,0.562393,0.000994,-0.034188,0.023011,0.015831,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.761626,3.000000,2.912337,2.432344,0.087663,0.017533,0.593162,0.000340,-0.043956,0.023015,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.771164,3.000000,2.933580,2.409076,0.066420,0.013284,0.603419,-0.000509,-0.063492,0.023010,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.780333,3.000000,2.946239,2.409076,0.053761,0.010752,0.572650,-0.001016,0.053724,0.023001,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.790306,3.000000,2.909897,2.388882,0.090103,0.018021,0.579487,0.000438,0.004884,0.023005,0.015831,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.800000,3.000000,2.915197,2.369741,0.084803,0.016961,0.600000,0.000226,-0.024420,0.023007,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.810124,3.000000,2.927458,2.369741,0.072542,0.014508,0.582906,-0.000265,0.034188,0.023005,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.821753,3.000000,2.911836,2.373815,0.088164,0.017633,0.579487,0.000360,-0.053724,0.023009,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.831478,3.000000,2.942499,2.432326,0.057501,0.011500,0.603419,-0.000866,0.034188,0.023001,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.840935,3.000000,2.924973,2.432326,0.075027,0.015005,0.579487,-0.000165,-0.004884,0.022999,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.850818,3.000000,2.927892,2.382936,0.072108,0.014422,0.582906,-0.000282,0.043956,0.022996,0.015831,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.860609,3.000000,2.914679,2.379474,0.085321,0.017064,0.589744,0.000247,-0.014652,0.022999,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.870526,3.000000,2.925497,2.379474,0.074503,0.014901,0.579487,-0.000186,0.014652,0.022997,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.880000,3.000000,2.912943,2.352950,0.087057,0.017411,0.565812,0.000316,0.014652,0.023000,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.890024,3.000000,2.905069,2.352950,0.094931,0.018986,0.579487,0.000631,-0.083028,0.023006,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.900097,3.000000,2.926887,2.414387,0.073113,0.014623,0.565812,-0.000242,0.053724,0.023004,0.015831,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.910000,3.000000,2.896640,2.424039,0.103360,0.020672,0.593162,0.000968,-0.053724,0.023013,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.920026,3.000000,2.924640,2.424039,0.075360,0.015072,0.596581,-0.000152,-0.063492,0.023012,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.930246,3.000000,2.938664,2.394732,0.061336,0.012267,0.576068,-0.000713,-0.131868,0.023004,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.940530,3.000000,2.962799,2.388662,0.037201,0.007440,0.572650,-0.001678,0.014652,0.022987,0.015831,0.617094,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.950626,3.000000,2.939426,2.388662,0.060574,0.012115,0.617094,-0.000743,0.131868,0.022980,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.961518,3.000000,2.878848,2.366086,0.121152,0.024230,0.565812,0.001680,0.024420,0.022998,0.015831,0.606838,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.970862,3.000000,2.895678,2.366086,0.104322,0.020864,0.606838,0.001007,0.102564,0.023007,0.015831,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.980061,3.000000,2.868279,2.449934,0.131721,0.026344,0.558974,0.002103,0.034188,0.023027,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
153.990019,3.000000,2.888977,2.392078,0.111023,0.022205,0.603419,0.001275,-0.063492,0.023039,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.000157,3.000000,2.933426,2.392078,0.066574,0.013315,0.582906,-0.000503,0.073260,0.023034,0.015831,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.010163,3.000000,2.916479,2.376818,0.083521,0.016704,0.600000,0.000175,-0.092796,0.023036,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.021400,3.000000,2.956841,2.359039,0.043159,0.008632,0.576068,-0.001440,-0.043956,0.023020,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.030184,3.000000,2.957635,2.359039,0.042365,0.008473,0.579487,-0.001472,0.092796,0.023007,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.040000,3.000000,2.917814,2.412716,0.082186,0.016437,0.603419,0.000121,-0.024420,0.023008,0.015831,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.050231,3.000000,2.924294,2.412691,0.075706,0.015141,0.558974,-0.000138,-0.014652,0.023007,0.015831,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.060375,3.000000,2.931637,2.412691,0.068363,0.013673,0.600000,-0.000432,-0.043956,0.023002,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.070525,3.000000,2.940702,2.377991,0.059298,0.011860,0.576068,-0.000794,-0.004884,0.022994,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.080284,3.000000,2.939573,2.374223,0.060427,0.012085,0.603419,-0.000749,-0.024420,0.022987,0.015831,0.617094,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.090526,3.000000,2.959126,2.374223,0.040874,0.008175,0.617094,-0.001531,-0.043956,0.022971,0.015831,0.541880,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.100317,3.000000,2.953965,2.350357,0.046035,0.009207,0.541880,-0.001325,-0.024420,0.022958,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.110104,3.000000,2.939256,2.350357,0.060744,0.012149,0.576068,-0.000736,-0.073260,0.022951,0.015831,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.121107,3.000000,2.954910,2.425620,0.045090,0.009018,0.600000,-0.001363,-0.024420,0.022936,0.015831,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.132071,3.000000,2.952567,2.391846,0.047433,0.009487,0.600000,-0.001269,-0.063492,0.022922,0.015831,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.141747,3.000000,2.966417,2.372234,0.033583,0.006717,0.593162,-0.001823,0.151404,0.022905,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.152056,3.000000,2.897993,2.372234,0.102007,0.020401,0.582906,0.000914,0.024420,0.022914,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.161441,3.000000,2.911292,2.356354,0.088708,0.017742,0.596581,0.000382,-0.112332,0.022918,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.170335,3.000000,2.961639,2.356354,0.038361,0.007672,0.572650,-0.001632,0.034188,0.022903,0.015831,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.180522,3.000000,2.932090,2.382897,0.067910,0.013582,0.576068,-0.000450,0.102564,0.022898,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.190000,3.000000,2.884291,2.416670,0.115709,0.023142,0.565812,0.001462,-0.092796,0.022912,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.200000,3.000000,2.927217,2.416670,0.072783,0.014557,0.582906,-0.000255,0.043956,0.022910,0.015831,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.210000,3.000000,2.892274,2.367774,0.107726,0.021545,0.558974,0.001143,-0.063492,0.022921,0.015831,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.220020,3.000000,2.915505,2.365802,0.084495,0.016899,0.589744,0.000214,-0.073260,0.022923,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.230224,3.000000,2.937711,2.365802,0.062289,0.012458,0.596581,-0.000675,-0.014652,0.022916,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.240385,3.000000,2.920582,2.338025,0.079418,0.015884,0.565812,0.000010,0.014652,0.022917,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.250373,3.000000,2.908222,2.409894,0.091778,0.018356,0.596581,0.000505,0.063492,0.022922,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.261086,3.000000,2.881570,2.409894,0.118430,0.023686,0.572650,0.001571,-0.024420,0.022938,0.015831,0.606838,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.270727,3.000000,2.910200,2.382203,0.089800,0.017960,0.606838,0.000426,-0.083028,0.022943,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.280175,3.000000,2.954313,2.382203,0.045687,0.009137,0.603419,-0.001339,-0.053724,0.022930,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.290012,3.000000,2.959911,2.360332,0.040089,0.008018,0.572650,-0.001563,-0.004884,0.022915,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.300055,3.000000,2.949481,2.350532,0.050519,0.010104,0.596581,-0.001145,-0.112332,0.022903,0.015831,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.310027,3.000000,2.966894,2.350532,0.033106,0.006621,0.558974,-0.001842,0.063492,0.022885,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.320070,3.000000,2.912415,2.352731,0.087585,0.017517,0.579487,0.000337,-0.004884,0.022888,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.331168,3.000000,2.909542,2.417293,0.090458,0.018092,0.586325,0.000452,0.102564,0.022893,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.340307,3.000000,2.864259,2.417293,0.135741,0.027148,0.565812,0.002263,0.151404,0.022914,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.350000,3.000000,2.827275,2.364918,0.172725,0.034545,0.582906,0.003743,0.131868,0.022950,0.015831,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.360336,3.000000,2.814169,2.364918,0.185831,0.037166,0.569231,0.004267,0.043956,0.022994,0.015831,0.555556,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.370050,3.000000,2.831558,2.361037,0.168442,0.033688,0.555556,0.003571,0.053724,0.023029,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.380019,3.000000,2.838647,2.342311,0.161353,0.032271,0.572650,0.003288,-0.092796,0.023062,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.390195,3.000000,2.896975,2.342311,0.103025,0.020605,0.582906,0.000955,0.043956,0.023071,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.400177,3.000000,2.878450,2.412412,0.121550,0.024310,0.572650,0.001696,0.073260,0.023088,0.015831,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.410309,3.000000,2.871219,2.392571,0.128781,0.025756,0.603419,0.001985,-0.053724,0.023108,0.015831,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.421527,3.000000,2.925308,2.392571,0.074692,0.014938,0.610256,-0.000179,0.063492,0.023106,0.015831,0.623932,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.430000,3.000000,2.927818,2.362937,0.072182,0.014436,0.623932,-0.000279,0.083028,0.023104,0.015831,0.613675,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.441322,3.000000,2.935380,2.419619,0.064620,0.012924,0.613675,-0.000581,-0.014652,0.023097,0.015831,0.620513,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.450000,3.000000,2.985152,2.419619,0.014848,0.002970,0.620513,-0.002572,-0.043956,0.023075,0.015831,0.606838,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.460217,3.000000,3.023978,2.433411,-0.023978,-0.004796,0.606838,-0.004125,-0.043956,0.023033,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.471762,3.000000,3.026183,2.525054,-0.026183,-0.005237,0.572650,-0.004214,0.004884,0.022984,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.480155,3.000000,2.998495,2.525054,0.001505,0.000301,0.572650,-0.003106,0.004884,0.022958,0.015831,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.490295,3.000000,2.980355,2.456247,0.019645,0.003929,0.589744,-0.002380,-0.014652,0.022934,0.015831,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.500000,3.000000,2.967676,2.456247,0.032324,0.006465,0.572650,-0.001873,-0.043956,0.022916,0.015831,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.510000,3.000000,2.969978,2.412556,0.030022,0.006004,0.589744,-0.001965,0.043956,0.022896,0.015831,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.520000,3.000000,2.926664,2.395886,0.073336,0.014667,0.558974,-0.000233,-0.073260,0.022894,0.015831,0.548718,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.530068,3.000000,2.927390,2.395886,0.072610,0.014522,0.548718,-0.000262,-0.034188,0.022891,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.540289,3.000000,2.921444,2.445870,0.078556,0.015711,0.596581,-0.000024,-0.034188,0.022891,0.015831,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.551297,3.000000,2.922205,2.433341,0.077795,0.015559,0.589744,-0.000054,-0.112332,0.022890,0.015831,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.560295,3.000000,2.960994,2.433341,0.039006,0.007801,0.610256,-0.001606,0.014652,0.022876,0.015831,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.570311,3.000000,2.937037,2.395590,0.062963,0.012593,0.586325,-0.000648,-0.004884,0.022869,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.580944,3.000000,2.927931,2.377249,0.072069,0.014414,0.579487,-0.000283,0.043956,0.022866,0.015831,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.590319,3.000000,2.911263,2.377249,0.088737,0.017747,0.596581,0.000383,-0.014652,0.022870,0.015831,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.600794,3.000000,2.910721,2.355161,0.089279,0.017856,0.558974,0.000405,0.024420,0.022874,0.015831,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.610090,3.000000,2.904727,2.355161,0.095273,0.019055,0.600000,0.000645,-0.083028,0.022880,0.015831,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.620132,3.000000,2.938343,2.432863,0.061657,0.012331,0.582906,-0.000700,0.053724,0.022873,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.630247,3.000000,2.906922,2.399416,0.093078,0.018616,0.579487,0.000557,0.112332,0.022879,0.015831,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.640976,3.000000,2.865543,2.399416,0.134457,0.026891,0.569231,0.002212,-0.083028,0.022903,0.015831,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.651891,3.000000,2.910358,2.373283,0.089642,0.017928,0.579487,0.000419,-0.043956,0.022907,0.015831,0.613675,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.661964,3.000000,2.935302,2.357251,0.064698,0.012940,0.613675,-0.000578,0.004884,0.022901,0.015831,0.548718,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
154.670703,3.000000,2.916795,2.357251,0.083205,0.016641,0.548718,0.000162,-0.014652,0.022903,0.015831,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
