time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
2.910278,0.000000,0.082432,0.000000,0.005128,-0.000191,-0.043956
2.920096,0.000000,0.073763,0.000000,-0.005128,-0.000191,0.092796
2.930279,0.000000,0.073763,0.000000,0.001709,-0.000191,0.024420
2.940936,0.000000,0.058496,0.000000,-0.005128,-0.000191,-0.034188
2.950000,0.000000,0.145245,0.000000,-0.005128,-0.000191,-0.122100
2.960155,0.000000,0.145245,0.000000,-0.008547,-0.000191,0.014652
2.970000,0.000000,0.100117,0.000000,-0.018803,-0.000191,-0.024420
2.981818,0.000000,0.078489,0.000000,-0.022222,-0.000191,0.083028
2.990272,0.000000,0.078489,0.000000,-0.001709,-0.000191,-0.024420
3.000116,0.000000,0.073190,0.000000,-0.005128,-0.000191,-0.063492
3.010203,0.000000,0.101464,0.000000,-0.001709,-0.000191,-0.063492
3.020000,-4.900000,0.101464,-0.980000,-0.008547,-0.000191,-0.024420
3.030776,-4.900000,0.124893,-0.980000,-0.668376,-0.015068,-2.583639
3.040405,-4.900000,0.124893,-0.980000,-1.123077,-0.024224,0.297924
3.050426,-4.900000,-1.056178,-0.980000,-1.000000,-0.023461,0.014652
3.060296,-4.900000,-6.159678,-0.980000,-0.996581,-0.023461,0.053724
3.070000,-4.900000,-6.159678,-0.980000,-0.982906,-0.023461,-0.102564
3.080000,-4.900000,-4.687738,-0.980000,-0.976068,-0.023461,-0.024420
3.090018,-4.900000,-4.543110,-0.980000,-0.979487,-0.023461,-0.141636
3.101476,-4.900000,-4.543110,-0.980000,-0.979487,-0.023461,-0.024420
3.112403,-4.900000,-4.590752,-0.980000,-0.982906,-0.023461,-0.014652
3.120137,-4.900000,-4.590752,-0.980000,-0.982906,-0.023461,0.063492
3.130959,-4.900000,-4.607406,-0.980000,-0.982906,-0.023461,-0.024420
3.140000,-4.900000,-4.607740,-0.980000,-0.986325,-0.023461,-0.053724
3.150006,-4.900000,-4.607740,-0.980000,-0.986325,-0.023461,-0.131868
