time_s,f_des_N,f_est_N,f_ati_N,f_err_N,tau_meas_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
3.272073,0.000000,-0.026363,-0.153900,0.026363,-0.011966,0.001093,-0.043956,0.000612,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.280591,0.000000,-0.026219,-0.060696,0.026219,-0.005128,0.001087,-0.083028,0.000621,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.290236,0.000000,-0.022684,-0.060696,0.022684,-0.001709,0.000946,0.024420,0.000630,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.301538,0.000000,-0.009600,-0.081058,0.009600,0.008547,0.000422,0.083028,0.000635,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.310614,0.000000,-0.016227,-0.081058,0.016227,-0.008547,0.000687,0.014652,0.000641,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.320334,0.000000,0.016078,-0.141209,-0.016078,0.029060,-0.000605,-0.004884,0.000636,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.330297,0.000000,0.038503,-0.334136,-0.038503,0.025641,-0.001502,-0.004884,0.000621,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.340000,0.000000,0.039350,-0.334136,-0.039350,0.008547,-0.001536,-0.053724,0.000606,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.350000,0.000000,0.033189,-0.019524,-0.033189,0.001709,-0.001289,-0.043956,0.000593,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.360307,0.000000,0.018004,-0.032756,-0.018004,-0.008547,-0.000682,0.004884,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.372198,0.000000,0.046882,-0.032756,-0.046882,0.032479,-0.001837,-0.004884,0.000564,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.380507,0.000000,0.066566,-0.110761,-0.066566,0.029060,-0.002624,0.073260,0.000542,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.390228,0.000000,0.044705,-0.363155,-0.044705,-0.008547,-0.001750,-0.083028,0.000525,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.400229,0.000000,0.037474,-0.363155,-0.037474,0.001709,-0.001461,0.053724,0.000511,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.410053,0.000000,0.004338,-0.163666,-0.004338,-0.025641,-0.000135,-0.083028,0.000509,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.420000,0.000000,0.018855,-0.056585,-0.018855,0.015385,-0.000716,0.034188,0.000502,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.430000,0.000000,0.023631,-0.056585,-0.023631,0.008547,-0.000907,0.043956,0.000493,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.440123,0.000000,0.054802,-0.097643,-0.054802,0.035897,-0.002154,-0.004884,0.000471,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.450670,0.000000,0.031876,-0.127649,-0.031876,-0.011966,-0.001237,-0.024420,0.000458,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.460001,0.000000,0.027210,-0.127649,-0.027210,0.001709,-0.001050,-0.043956,0.000448,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.470206,0.000000,0.016640,-0.416214,-0.016640,-0.005128,-0.000627,0.102564,0.000442,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.481870,0.000000,0.011603,-0.134577,-0.011603,-0.001709,-0.000426,-0.014652,0.000437,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.490501,0.000000,0.017829,-0.134577,-0.017829,0.008547,-0.000675,-0.014652,0.000431,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.500487,0.000000,0.026229,-0.077367,-0.026229,0.011966,-0.001011,0.014652,0.000421,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.510545,0.000000,0.022693,-0.114858,-0.022693,0.001709,-0.000870,-0.004884,0.000412,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.520299,0.000000,0.006188,-0.114858,-0.006188,-0.011966,-0.000209,-0.034188,0.000410,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.530000,0.000000,-0.010434,-0.389155,0.010434,-0.015385,0.000456,0.004884,0.000415,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.540242,0.000000,-0.016894,-0.389155,0.016894,-0.008547,0.000714,-0.092796,0.000422,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.552271,0.000000,-0.001550,-0.179211,0.001550,0.011966,0.000100,-0.024420,0.000423,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.560773,0.000000,0.038077,-0.079843,-0.038077,0.039316,-0.001485,-0.024420,0.000411,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.570493,0.000000,0.035589,-0.079843,-0.035589,0.005128,-0.001385,-0.083028,0.000397,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.580000,0.000000,0.023343,-0.111998,-0.023343,-0.005128,-0.000896,-0.063492,0.000389,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.591486,0.000000,0.010128,-0.141732,-0.010128,-0.008547,-0.000367,-0.024420,0.000384,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.600089,0.000000,-0.000445,-0.141732,0.000445,-0.008547,0.000056,-0.014652,0.000385,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.610000,0.000000,-0.008903,-0.411297,0.008903,-0.008547,0.000394,-0.053724,0.000389,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.620000,0.000000,0.011681,-0.146611,-0.011681,0.018803,-0.000429,-0.073260,0.000385,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.630315,0.000000,-0.012877,-0.146611,0.012877,-0.022222,0.000553,-0.073260,0.000390,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.641629,0.000000,-0.015430,-0.092559,0.015430,-0.005128,0.000655,-0.034188,0.000398,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.650931,0.000000,-0.034566,-0.116991,0.034566,-0.022222,0.001421,-0.034188,0.000411,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.660764,0.000000,-0.025944,-0.116991,0.025944,0.001709,0.001076,-0.083028,0.000421,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.671226,0.000000,-0.022464,-0.288814,0.022464,-0.001709,0.000937,-0.004884,0.000431,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.680185,0.000000,0.000832,-0.288814,-0.000832,0.018803,0.000005,-0.004884,0.000431,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.690311,0.000000,-0.011300,-0.286734,0.011300,-0.011966,0.000490,0.141636,0.000436,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.700252,0.000000,-0.007331,-0.115875,0.007331,0.001709,0.000331,0.161172,0.000440,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.710281,0.000000,-0.034924,-0.115875,0.034924,-0.029060,0.001435,0.024420,0.000454,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.720444,0.000000,-0.046743,-0.119469,0.046743,-0.018803,0.001908,-0.024420,0.000473,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.730000,0.000000,-0.056198,-0.140088,0.056198,-0.018803,0.002286,0.151404,0.000495,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.740113,0.000000,-0.067180,-0.140088,0.067180,-0.022222,0.002725,0.024420,0.000523,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.751490,0.000000,-0.069129,-0.411538,0.069129,-0.015385,0.002803,-0.034188,0.000555,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.760310,0.000000,-0.053594,-0.170756,0.053594,0.001709,0.002182,0.014652,0.000574,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.770379,0.000000,-0.061678,-0.170756,0.061678,-0.018803,0.002505,-0.063492,0.000599,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.780000,0.000000,-0.047633,-0.096293,0.047633,0.001709,0.001943,0.043956,0.000618,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.790103,0.000000,-0.029560,-0.096293,0.029560,0.008547,0.001221,0.073260,0.000630,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.800291,0.000000,-0.011682,-0.129591,0.011682,0.011966,0.000505,-0.092796,0.000635,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.812944,0.000000,-0.014474,-0.151080,0.014474,-0.005128,0.000617,-0.024420,0.000643,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.820922,0.000000,-0.037220,-0.151080,0.037220,-0.025641,0.001527,0.083028,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.830497,0.000000,-0.014391,-0.339148,0.014391,0.015385,0.000614,0.014652,0.000661,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.841409,0.000000,0.014128,-0.138783,-0.014128,0.025641,-0.000527,0.014652,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.851415,0.000000,0.030106,-0.067629,-0.030106,0.018803,-0.001166,-0.024420,0.000644,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.861057,0.000000,0.008700,-0.067629,-0.008700,-0.015385,-0.000310,-0.073260,0.000641,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.870129,0.000000,0.012088,-0.134802,-0.012088,0.005128,-0.000445,0.004884,0.000637,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.880278,0.000000,0.001124,-0.134802,-0.001124,-0.008547,-0.000007,-0.112332,0.000637,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.890021,0.000000,0.026540,-0.361335,-0.026540,0.025641,-0.001023,-0.053724,0.000627,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.900028,0.000000,0.043454,-0.124543,-0.043454,0.022222,-0.001700,-0.092796,0.000610,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.910207,0.000000,0.029635,-0.124543,-0.029635,-0.005128,-0.001147,-0.063492,0.000598,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.920374,0.000000,0.049349,-0.053947,-0.049349,0.025641,-0.001936,0.063492,0.000578,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.930400,0.000000,0.051445,-0.102899,-0.051445,0.011966,-0.002020,-0.102564,0.000558,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.943534,0.000000,0.049703,-0.102899,-0.049703,0.008547,-0.001950,0.043956,0.000532,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.950000,0.000000,0.038053,-0.125716,-0.038053,-0.001709,-0.001484,-0.024420,0.000523,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.960524,0.000000,0.038989,-0.398244,-0.038989,0.008547,-0.001521,-0.004884,0.000507,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.970313,0.000000,0.022645,-0.398244,-0.022645,-0.008547,-0.000868,-0.014652,0.000498,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.980088,0.000000,0.009569,-0.147651,-0.009569,-0.008547,-0.000345,-0.014652,0.000495,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.990148,0.000000,0.019621,-0.147651,-0.019621,0.011966,-0.000747,-0.053724,0.000487,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.000000,0.000000,0.007150,-0.102875,-0.007150,-0.008547,-0.000248,-0.014652,0.000485,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.010429,0.000000,0.017685,-0.136962,-0.017685,0.011966,-0.000669,-0.083028,0.000478,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.020142,0.000000,-0.004655,-0.136962,0.004655,-0.018803,0.000224,0.034188,0.000480,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.030000,0.000000,-0.025946,-0.373061,0.025946,-0.022222,0.001076,-0.024420,0.000491,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.041723,0.000000,-0.029304,-0.208154,0.029304,-0.008547,0.001210,-0.043956,0.000505,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.050025,0.000000,-0.008059,-0.208154,0.008059,0.015385,0.000360,-0.102564,0.000508,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.060309,0.000000,-0.025250,-0.088889,0.025250,-0.018803,0.001048,0.004884,0.000519,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.070000,0.000000,-0.011653,-0.080639,0.011653,0.008547,0.000504,-0.024420,0.000524,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.080049,0.000000,0.016318,-0.080639,-0.016318,0.025641,-0.000615,-0.053724,0.000517,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.090335,0.000000,-0.009167,-0.128203,0.009167,-0.022222,0.000405,0.034188,0.000522,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.100131,0.000000,-0.043231,-0.397979,0.043231,-0.035897,0.001767,0.043956,0.000539,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.110000,0.000000,-0.043132,-0.397979,0.043132,-0.008547,0.001763,-0.034188,0.000556,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.120282,0.000000,-0.049890,-0.136559,0.049890,-0.015385,0.002034,-0.034188,0.000577,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.131648,0.000000,-0.048459,-0.136559,0.048459,-0.008547,0.001977,0.073260,0.000600,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.140580,0.000000,-0.030220,-0.058756,0.030220,0.008547,0.001247,-0.024420,0.000611,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.150056,0.000000,-0.049817,-0.065399,0.049817,-0.025641,0.002031,0.034188,0.000630,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.160373,0.000000,-0.031307,-0.065399,0.031307,0.008547,0.001290,0.024420,0.000643,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.170196,0.000000,-0.026755,-0.237034,0.026755,-0.001709,0.001108,-0.034188,0.000654,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.180163,0.000000,-0.016276,-0.244036,0.016276,0.005128,0.000689,0.063492,0.000661,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.190000,0.000000,0.016039,-0.244036,-0.016039,0.029060,-0.000603,-0.034188,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.200216,0.000000,0.021378,-0.042816,-0.021378,0.008547,-0.000817,-0.014652,0.000647,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.210083,0.000000,0.022231,-0.070186,-0.022231,0.005128,-0.000851,0.014652,0.000638,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.220000,0.000000,0.040007,-0.070186,-0.040007,0.022222,-0.001562,0.004884,0.000623,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.230475,0.000000,0.030296,-0.098610,-0.030296,-0.001709,-0.001174,-0.092796,0.000611,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.240571,0.000000,-0.008242,-0.372062,0.008242,-0.032479,0.000368,-0.063492,0.000614,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.251292,0.000000,0.012210,-0.372062,-0.012210,0.018803,-0.000450,-0.004884,0.000610,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.260180,0.000000,0.018315,-0.119400,-0.018315,0.008547,-0.000694,-0.004884,0.000603,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.270373,0.000000,0.009524,-0.119400,-0.009524,-0.005128,-0.000343,-0.034188,0.000600,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.280288,0.000000,0.019585,-0.001552,-0.019585,0.011966,-0.000745,-0.063492,0.000593,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.290308,0.000000,0.003702,-0.070809,-0.003702,-0.011966,-0.000110,-0.083028,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.300691,0.000000,-0.002167,-0.070809,0.002167,-0.005128,0.000125,0.024420,0.000593,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.310079,0.000000,0.006814,-0.102008,-0.006814,0.008547,-0.000234,0.014652,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.320650,0.000000,0.010579,-0.326187,-0.010579,0.005128,-0.000385,-0.024420,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.331792,0.000000,0.003335,-0.326187,-0.003335,-0.005128,-0.000095,-0.034188,0.000585,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.340286,0.000000,0.011215,-0.072786,-0.011215,0.008547,-0.000410,-0.043956,0.000582,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.350193,0.000000,0.017519,-0.032769,-0.017519,0.008547,-0.000663,-0.014652,0.000575,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.360305,0.000000,0.019144,-0.032769,-0.019144,0.005128,-0.000728,0.004884,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.370309,0.000000,0.023862,-0.077785,-0.023862,0.008547,-0.000916,-0.083028,0.000559,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.380307,0.000000,0.013961,-0.373834,-0.013961,-0.005128,-0.000520,0.024420,0.000554,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.390778,0.000000,0.012878,-0.373834,-0.012878,0.001709,-0.000477,-0.004884,0.000549,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.400254,0.000000,-0.018757,-0.137047,0.018757,-0.029060,0.000788,-0.034188,0.000556,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.411389,0.000000,-0.023553,-0.137047,0.023553,-0.008547,0.000980,-0.092796,0.000567,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.420243,0.000000,-0.000039,-0.088538,0.000039,0.018803,0.000040,0.073260,0.000567,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.431180,0.000000,-0.015416,-0.081203,0.015416,-0.015385,0.000655,-0.063492,0.000575,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.440301,0.000000,-0.041392,-0.081203,0.041392,-0.029060,0.001694,0.014652,0.000590,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.450086,0.000000,-0.027986,-0.080929,0.027986,0.005128,0.001158,0.024420,0.000601,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.460000,0.000000,-0.010423,-0.366264,0.010423,0.011966,0.000455,-0.043956,0.000606,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.470145,0.000000,-0.027142,-0.366264,0.027142,-0.018803,0.001124,0.063492,0.000617,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.480026,0.000000,-0.023423,-0.086576,0.023423,-0.001709,0.000975,-0.024420,0.000627,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.492001,0.000000,-0.034123,-0.018603,0.034123,-0.015385,0.001403,0.004884,0.000644,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.501553,0.000000,-0.029008,-0.018603,0.029008,-0.001709,0.001198,-0.063492,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.510757,0.000000,0.002435,-0.069585,-0.002435,0.025641,-0.000059,0.004884,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.520052,0.000000,-0.016855,-0.328134,0.016855,-0.018803,0.000712,0.141636,0.000661,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.531032,0.000000,0.005319,-0.328134,-0.005319,0.018803,-0.000175,0.004884,0.000659,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.540034,0.000000,0.023059,-0.150595,-0.023059,0.018803,-0.000884,-0.053724,0.000651,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.550097,0.000000,0.013319,-0.150595,-0.013319,-0.005128,-0.000495,-0.043956,0.000646,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.560088,0.000000,0.008946,-0.054791,-0.008946,-0.001709,-0.000320,-0.004884,0.000643,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.570127,0.000000,0.015703,-0.003097,-0.015703,0.008547,-0.000590,-0.014652,0.000637,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.580000,0.000000,0.017691,-0.003097,-0.017691,0.005128,-0.000669,0.004884,0.000631,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.592421,0.000000,0.009025,-0.106953,-0.009025,-0.005128,-0.000323,-0.063492,0.000627,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.601871,0.000000,-0.001327,-0.366735,0.001327,-0.008547,0.000091,-0.170940,0.000627,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.610088,0.000000,0.000648,-0.366735,-0.000648,0.001709,0.000012,-0.004884,0.000628,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.620483,0.000000,0.005646,-0.101744,-0.005646,0.005128,-0.000188,-0.083028,0.000626,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.630108,0.000000,0.002808,-0.062159,-0.002808,-0.001709,-0.000074,-0.004884,0.000625,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.640988,0.000000,0.003955,-0.062159,-0.003955,0.001709,-0.000120,0.083028,0.000624,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.650235,0.000000,0.004874,-0.078721,-0.004874,0.001709,-0.000157,0.122100,0.000622,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.660171,0.000000,-0.008067,-0.204363,0.008067,-0.011966,0.000361,-0.063492,0.000626,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.670237,0.000000,-0.011582,-0.204363,0.011582,-0.005128,0.000501,-0.024420,0.000631,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.680210,0.000000,0.033470,-0.284445,-0.033470,0.042735,-0.001301,-0.063492,0.000618,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.690162,0.000000,0.038742,-0.059478,-0.038742,0.011966,-0.001512,-0.004884,0.000603,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.700130,0.000000,-0.001485,-0.059478,0.001485,-0.032479,0.000098,-0.043956,0.000604,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.710281,0.000000,-0.026829,-0.073325,0.026829,-0.025641,0.001111,-0.014652,0.000615,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.720000,0.000000,-0.036848,-0.073325,0.036848,-0.015385,0.001512,-0.024420,0.000630,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.730000,0.000000,-0.014094,-0.065566,0.014094,0.015385,0.000602,-0.014652,0.000636,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.740161,0.000000,-0.009566,-0.371941,0.009566,0.001709,0.000421,-0.014652,0.000640,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.750324,0.000000,0.004313,-0.371941,-0.004313,0.011966,-0.000134,-0.024420,0.000639,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.764926,0.000000,0.015416,-0.082222,-0.015416,0.011966,-0.000579,-0.004884,0.000630,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.772293,0.000000,0.003786,-0.037042,-0.003786,-0.008547,-0.000113,0.053724,0.000629,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.780930,0.000000,0.038926,-0.037042,-0.038926,0.035897,-0.001519,-0.004884,0.000616,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.790203,0.000000,0.056782,-0.081692,-0.056782,0.025641,-0.002233,0.014652,0.000596,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.801306,0.000000,0.064229,-0.133835,-0.064229,0.018803,-0.002531,-0.034188,0.000567,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.811466,0.000000,0.056511,-0.133835,-0.056511,0.005128,-0.002222,0.034188,0.000545,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.820322,0.000000,0.053756,-0.324499,-0.053756,0.008547,-0.002112,-0.083028,0.000526,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.830000,0.000000,0.034458,-0.097980,-0.034458,-0.008547,-0.001340,0.053724,0.000513,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.840000,0.000000,0.032695,-0.097980,-0.032695,0.005128,-0.001270,-0.004884,0.000500,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.850000,0.000000,-0.002904,-0.078493,0.002904,-0.029060,0.000154,-0.053724,0.000502,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.860000,0.000000,-0.017708,-0.124840,0.017708,-0.015385,0.000746,-0.024420,0.000509,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.870018,0.000000,-0.015876,-0.124840,0.015876,-0.001709,0.000673,0.043956,0.000516,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.881217,0.000000,-0.007572,-0.124840,0.007572,0.005128,0.000341,0.004884,0.000520,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.890856,0.000000,-0.007767,-0.390983,0.007767,-0.001709,0.000349,-0.083028,0.000523,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
4.900089,0.000000,0.029684,-0.142030,-0.029684,0.035897,-0.001149,0.004884,0.000513,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
