time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
32.930690,0.500000,1.533152,1.571922,-1.071922,-0.214384,-0.042762,0.034188,-0.045758,-0.000572,-0.210256,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
32.940035,0.500000,1.580503,1.574496,-1.074496,-0.214899,-0.042865,0.053724,-0.046158,-0.000572,-0.220513,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
32.950147,0.500000,1.580503,1.576298,-1.076298,-0.215260,-0.042937,-0.053724,-0.046593,-0.000572,-0.193162,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
32.960184,0.500000,1.647366,1.597619,-1.097619,-0.219524,-0.043714,-0.034188,-0.047031,-0.000954,-0.223932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
32.970307,0.500000,1.622726,1.605151,-1.105151,-0.221030,-0.044015,-0.053724,-0.047477,-0.000954,-0.223932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
32.981140,0.500000,1.622726,1.610423,-1.110423,-0.222085,-0.044226,0.063492,-0.047956,-0.000954,-0.223932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
32.990201,0.500000,1.611369,1.610707,-1.110707,-0.222141,-0.044314,-0.141636,-0.048358,-0.000572,-0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.000952,0.500000,1.542572,1.590267,-1.090267,-0.218053,-0.043420,0.004884,-0.048824,-0.000954,-0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.010439,0.500000,1.542572,1.575958,-1.075958,-0.215192,-0.042848,0.083028,-0.049231,-0.000954,-0.210256,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.020613,0.500000,1.656379,1.600085,-1.100085,-0.220017,-0.043889,0.034188,-0.049677,-0.000572,-0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.030140,0.500000,1.555376,1.586672,-1.086672,-0.217334,-0.043352,0.083028,-0.050090,-0.000572,-0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.040168,0.500000,1.555376,1.577283,-1.077283,-0.215457,-0.042977,-0.053724,-0.050521,-0.000572,-0.223932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.050198,0.500000,1.454381,1.540413,-1.040413,-0.208083,-0.041426,0.014652,-0.050937,-0.000954,-0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.060699,0.500000,1.454381,1.514603,-1.014603,-0.202921,-0.040393,0.083028,-0.051361,-0.000954,-0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.070000,0.500000,1.510320,1.513318,-1.013318,-0.202664,-0.040418,-0.073260,-0.051737,-0.000572,-0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.081373,0.500000,1.619628,1.545211,-1.045211,-0.209042,-0.041618,-0.034188,-0.052210,-0.000954,-0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.092010,0.500000,1.619628,1.567536,-1.067536,-0.213507,-0.042511,-0.053724,-0.052663,-0.000954,-0.227350,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.100627,0.500000,1.667931,1.597655,-1.097655,-0.219531,-0.043715,-0.131868,-0.053039,-0.000954,-0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.110385,0.500000,1.590166,1.595408,-1.095408,-0.219082,-0.043626,0.024420,-0.053465,-0.000954,-0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.120306,0.500000,1.590166,1.593836,-1.093836,-0.218767,-0.043563,0.043956,-0.053897,-0.000954,-0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.130000,0.500000,1.621774,1.602217,-1.102217,-0.220443,-0.043898,0.083028,-0.054323,-0.000954,-0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.140280,0.500000,1.627317,1.609747,-1.109747,-0.221949,-0.044199,-0.014652,-0.054777,-0.000954,-0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.150176,0.500000,1.627317,1.615018,-1.115018,-0.223004,-0.044410,0.004884,-0.055217,-0.000954,-0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.160240,0.500000,1.657494,1.627761,-1.127761,-0.225552,-0.044920,-0.112332,-0.055669,-0.000954,-0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.172349,0.500000,1.586384,1.615348,-1.115348,-0.223070,-0.044423,-0.043956,-0.056207,-0.000954,-0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.182754,0.500000,1.586384,1.606659,-1.106659,-0.221332,-0.044076,0.034188,-0.056665,-0.000954,-0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.190000,0.500000,1.534353,1.584967,-1.084967,-0.216993,-0.043208,0.014652,-0.056978,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.200000,0.500000,1.534353,1.569783,-1.069783,-0.213957,-0.042601,-0.024420,-0.057404,-0.000954,-0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.210312,0.500000,1.505207,1.550410,-1.050410,-0.210082,-0.041826,-0.092796,-0.057836,-0.000954,-0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.220189,0.500000,1.502582,1.536062,-1.036062,-0.207212,-0.041252,-0.014652,-0.058243,-0.000954,-0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.230214,0.500000,1.502582,1.526018,-1.026018,-0.205204,-0.040850,-0.024420,-0.058652,-0.000954,-0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.240861,0.500000,1.569537,1.539074,-1.039074,-0.207815,-0.041372,0.063492,-0.059093,-0.000954,-0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.250449,0.500000,1.510391,1.530469,-1.030469,-0.206094,-0.041028,0.122100,-0.059486,-0.000954,-0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.260000,0.500000,1.510391,1.524446,-1.024446,-0.204889,-0.040787,0.014652,-0.059876,-0.000954,-0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.273565,0.500000,1.423891,1.494279,-0.994279,-0.198856,-0.039580,-0.014652,-0.060413,-0.000954,-0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.280283,0.500000,1.423891,1.473163,-0.973163,-0.194633,-0.038736,-0.063492,-0.060673,-0.000954,-0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.290524,0.500000,1.309539,1.424076,-0.924076,-0.184815,-0.036772,0.004884,-0.061050,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.300125,0.500000,1.386253,1.412729,-0.912729,-0.182546,-0.036318,-0.063492,-0.061398,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.310070,0.500000,1.386253,1.404786,-0.904786,-0.180957,-0.036001,-0.024420,-0.061756,-0.000954,-0.288889,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.320798,0.500000,1.393469,1.401391,-0.901391,-0.180278,-0.035865,-0.043956,-0.062141,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.331543,0.500000,1.376858,1.394031,-0.894031,-0.178806,-0.035571,0.014652,-0.062523,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.340026,0.500000,1.376858,1.388879,-0.888879,-0.177776,-0.035364,-0.014652,-0.062823,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.350619,0.500000,1.380913,1.386489,-0.886489,-0.177298,-0.035269,0.073260,-0.063197,-0.000954,-0.295726,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.360306,0.500000,1.288652,1.357138,-0.857138,-0.171428,-0.034095,-0.063492,-0.063527,-0.000954,-0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.370280,0.500000,1.288652,1.336592,-0.836592,-0.167318,-0.033273,-0.034188,-0.063859,-0.000954,-0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.380453,0.500000,1.317438,1.330846,-0.830846,-0.166169,-0.033043,0.083028,-0.064195,-0.000954,-0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.390203,0.500000,1.286796,1.317631,-0.817631,-0.163526,-0.032515,-0.024420,-0.064512,-0.000954,-0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.400236,0.500000,1.286796,1.308381,-0.808381,-0.161676,-0.032144,0.024420,-0.064835,-0.000954,-0.302564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.411388,0.500000,1.255318,1.292462,-0.792462,-0.158492,-0.031508,-0.004884,-0.065186,-0.000954,-0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.421747,0.500000,1.173239,1.256695,-0.756695,-0.151339,-0.030077,0.053724,-0.065498,-0.000954,-0.309402,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.430605,0.500000,1.173239,1.231658,-0.731658,-0.146332,-0.029076,0.122100,-0.065755,-0.000954,-0.299145,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.441207,0.500000,1.200252,1.222236,-0.722236,-0.144447,-0.028699,-0.112332,-0.066059,-0.000954,-0.295726,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.451217,0.500000,1.214854,1.220022,-0.720022,-0.144004,-0.028610,0.004884,-0.066346,-0.000954,-0.302564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.460840,0.500000,1.214854,1.218472,-0.718472,-0.143694,-0.028548,0.004884,-0.066621,-0.000954,-0.302564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.470159,0.500000,1.161531,1.201390,-0.701390,-0.140278,-0.027865,0.004884,-0.066880,-0.000954,-0.305983,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.480000,0.500000,1.161531,1.189432,-0.689432,-0.137886,-0.027387,0.034188,-0.067150,-0.000954,-0.302564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.490271,0.500000,1.120632,1.168792,-0.668792,-0.133758,-0.026561,-0.073260,-0.067423,-0.000954,-0.292308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.500000,0.500000,1.098511,1.147708,-0.647708,-0.129542,-0.025718,0.014652,-0.067673,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.510000,0.500000,1.098511,1.132949,-0.632949,-0.126590,-0.025127,0.043956,-0.067924,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.521334,0.500000,1.214101,1.157295,-0.657295,-0.131459,-0.026101,0.014652,-0.068220,-0.000954,-0.316239,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.530125,0.500000,1.214101,1.174337,-0.674337,-0.134867,-0.026783,0.024420,-0.068455,-0.000954,-0.305983,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.540049,0.500000,1.164907,1.171508,-0.671508,-0.134302,-0.026670,-0.014652,-0.068720,-0.000954,-0.288889,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.550613,0.500000,1.116392,1.154973,-0.654973,-0.130995,-0.026008,0.053724,-0.068995,-0.000954,-0.305983,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.561887,0.500000,1.109452,1.141317,-0.641317,-0.128263,-0.025462,0.004884,-0.069282,-0.000954,-0.292308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.570244,0.500000,1.109452,1.131757,-0.631757,-0.126351,-0.025080,0.043956,-0.069491,-0.000954,-0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.580000,0.500000,1.112697,1.126039,-0.626039,-0.125208,-0.024851,-0.131868,-0.069734,-0.000954,-0.305983,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.590000,0.500000,1.112697,1.122036,-0.622036,-0.124407,-0.024614,-0.063492,-0.069980,-0.001335,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.600123,0.500000,1.089602,1.112306,-0.612306,-0.122461,-0.024302,-0.024420,-0.070226,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.612011,0.500000,1.048632,1.093204,-0.593204,-0.118641,-0.023537,0.034188,-0.070506,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.620681,0.500000,1.048632,1.079832,-0.579832,-0.115966,-0.023003,-0.024420,-0.070705,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.630083,0.500000,1.055096,1.072411,-0.572411,-0.114482,-0.022706,0.004884,-0.070919,-0.000954,-0.305983,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.641019,0.500000,1.000657,1.050885,-0.550885,-0.110177,-0.021845,0.092796,-0.071158,-0.000954,-0.302564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.650299,0.500000,1.000657,1.035817,-0.535817,-0.107163,-0.021242,-0.053724,-0.071355,-0.000954,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.660178,0.500000,1.053416,1.041096,-0.541096,-0.108219,-0.021453,-0.004884,-0.071567,-0.000954,-0.319658,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.670268,0.500000,1.024796,1.036206,-0.536206,-0.107241,-0.021258,-0.073260,-0.071781,-0.000954,-0.319658,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.680285,0.500000,1.024796,1.032783,-0.532783,-0.106557,-0.021121,0.083028,-0.071993,-0.000954,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.690299,0.500000,1.005796,1.024687,-0.524687,-0.104937,-0.020797,-0.043956,-0.072201,-0.000954,-0.302564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.700370,0.500000,0.992757,1.015108,-0.515108,-0.103022,-0.020414,0.014652,-0.072407,-0.000954,-0.309402,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.711111,0.500000,0.992757,1.008403,-0.508403,-0.101681,-0.020145,-0.034188,-0.072623,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.720403,0.500000,0.983287,1.000868,-0.500868,-0.100174,-0.019844,-0.014652,-0.072807,-0.000954,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.730470,0.500000,1.015051,1.005123,-0.505123,-0.101025,-0.020014,0.063492,-0.073009,-0.000954,-0.309402,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.740184,0.500000,1.015051,1.008101,-0.508101,-0.101620,-0.020133,-0.053724,-0.073204,-0.000954,-0.323077,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.750379,0.500000,0.992613,1.003455,-0.503455,-0.100691,-0.019871,-0.034188,-0.073407,-0.001335,-0.319658,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.760489,0.500000,0.999171,1.002170,-0.502170,-0.100434,-0.019896,0.063492,-0.073608,-0.000954,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.770237,0.500000,0.999171,1.001270,-0.501270,-0.100254,-0.019860,0.073260,-0.073802,-0.000954,-0.333333,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.780326,0.500000,0.958372,0.988401,-0.488401,-0.097680,-0.019345,0.092796,-0.073997,-0.000954,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.790244,0.500000,0.958372,0.979392,-0.479392,-0.095878,-0.018985,0.024420,-0.074185,-0.000954,-0.316239,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.801640,0.500000,0.996503,0.984525,-0.484525,-0.096905,-0.019190,0.004884,-0.074404,-0.000954,-0.309402,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.810682,0.500000,0.978509,0.982720,-0.482720,-0.096544,-0.019118,-0.004884,-0.074577,-0.000954,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.820560,0.500000,0.978509,0.981457,-0.481457,-0.096291,-0.019068,-0.004884,-0.074765,-0.000954,-0.350427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.830458,0.500000,0.973784,0.979155,-0.479155,-0.095831,-0.018975,-0.014652,-0.074953,-0.000954,-0.323077,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.840091,0.500000,0.936672,0.966410,-0.466410,-0.093282,-0.018466,0.063492,-0.075131,-0.000954,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.850154,0.500000,0.936672,0.957489,-0.457489,-0.091498,-0.018109,0.024420,-0.075313,-0.000954,-0.347009,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.860154,0.500000,0.921283,0.946627,-0.446627,-0.089325,-0.017674,-0.024420,-0.075490,-0.000954,-0.312821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.870089,0.500000,1.004744,0.964062,-0.464062,-0.092812,-0.018372,-0.043956,-0.075672,-0.000954,-0.323077,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.880338,0.500000,1.004744,0.976267,-0.476267,-0.095253,-0.018784,-0.024420,-0.075865,-0.001335,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.892529,0.500000,0.942959,0.966275,-0.466275,-0.093255,-0.018384,0.014652,-0.076089,-0.001335,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.900474,0.500000,0.942959,0.959280,-0.459280,-0.091856,-0.018104,-0.014652,-0.076233,-0.001335,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.912260,0.500000,0.942465,0.954236,-0.454236,-0.090847,-0.017902,0.053724,-0.076444,-0.001335,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.920616,0.500000,0.950859,0.953223,-0.453223,-0.090645,-0.017938,0.102564,-0.076594,-0.000954,-0.319658,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.931178,0.500000,0.998921,0.966932,-0.466932,-0.093386,-0.018487,-0.083028,-0.076789,-0.000954,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.940221,0.500000,0.998921,0.976529,-0.476529,-0.095306,-0.018794,0.043956,-0.076959,-0.001335,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.950232,0.500000,0.924327,0.960868,-0.460868,-0.092174,-0.018244,-0.122100,-0.077142,-0.000954,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.960167,0.500000,0.924327,0.949906,-0.449906,-0.089981,-0.017729,-0.053724,-0.077318,-0.001335,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.970346,0.500000,0.898040,0.934346,-0.434346,-0.086869,-0.017107,0.053724,-0.077492,-0.001335,-0.333333,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.980202,0.500000,0.911506,0.927494,-0.427494,-0.085499,-0.016909,-0.083028,-0.077658,-0.000954,-0.367521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
33.991998,0.500000,0.911506,0.922698,-0.422698,-0.084540,-0.016641,-0.004884,-0.077855,-0.001335,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.003614,0.500000,0.908320,0.918384,-0.418384,-0.083677,-0.016468,-0.063492,-0.078046,-0.001335,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.011716,0.500000,0.983956,0.938056,-0.438056,-0.087611,-0.017255,0.043956,-0.078186,-0.001335,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.020368,0.500000,0.983956,0.951826,-0.451826,-0.090365,-0.017882,0.014652,-0.078341,-0.000954,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.030501,0.500000,0.894209,0.934541,-0.434541,-0.086908,-0.017115,0.063492,-0.078514,-0.001335,-0.357265,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.040295,0.500000,0.813394,0.898197,-0.398197,-0.079639,-0.015737,-0.004884,-0.078668,-0.000954,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.051169,0.500000,0.813394,0.872756,-0.372756,-0.074551,-0.014643,0.073260,-0.078827,-0.001335,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.060000,0.500000,0.797281,0.850114,-0.350114,-0.070023,-0.013814,-0.014652,-0.078949,-0.000954,-0.299145,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.070532,0.500000,0.797281,0.834264,-0.334264,-0.066853,-0.013104,0.014652,-0.079087,-0.001335,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.080188,0.500000,0.828515,0.832539,-0.332539,-0.066508,-0.013035,0.063492,-0.079213,-0.001335,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.091317,0.500000,0.873550,0.844842,-0.344842,-0.068968,-0.013603,0.092796,-0.079365,-0.000954,-0.350427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.100562,0.500000,0.873550,0.853455,-0.353455,-0.070691,-0.013947,-0.092796,-0.079494,-0.000954,-0.340171,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.111244,0.500000,0.894138,0.865660,-0.365660,-0.073132,-0.014359,-0.034188,-0.079647,-0.001335,-0.350427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.120439,0.500000,0.898167,0.875412,-0.375412,-0.075082,-0.014749,0.063492,-0.079783,-0.001335,-0.357265,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.130000,0.500000,0.898167,0.882238,-0.382238,-0.076448,-0.015022,-0.014652,-0.079926,-0.001335,-0.353846,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.140030,0.500000,0.875536,0.880227,-0.380227,-0.076045,-0.014942,-0.004884,-0.080076,-0.001335,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.150000,0.500000,0.949682,0.901064,-0.401064,-0.080213,-0.015776,0.014652,-0.080233,-0.001335,-0.350427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.160550,0.500000,0.949682,0.915649,-0.415649,-0.083130,-0.016359,-0.014652,-0.080406,-0.001335,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.170111,0.500000,0.927685,0.919260,-0.419260,-0.083852,-0.016503,0.102564,-0.080564,-0.001335,-0.364103,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.181520,0.500000,0.922243,0.920155,-0.420155,-0.084031,-0.016615,-0.073260,-0.080753,-0.000954,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.190262,0.500000,0.922243,0.920782,-0.420782,-0.084156,-0.016564,0.014652,-0.080898,-0.001335,-0.367521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.201143,0.500000,0.915079,0.919071,-0.419071,-0.083814,-0.016496,0.063492,-0.081078,-0.001335,-0.336752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.210369,0.500000,0.915079,0.917873,-0.417873,-0.083575,-0.016448,0.034188,-0.081229,-0.001335,-0.370940,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.220202,0.500000,0.909219,0.915277,-0.415277,-0.083055,-0.016344,-0.004884,-0.081390,-0.001335,-0.343590,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.230244,0.500000,0.955023,0.927201,-0.427201,-0.085440,-0.016821,0.083028,-0.081559,-0.001335,-0.326496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.240264,0.500000,0.955023,0.935547,-0.435547,-0.087109,-0.017231,-0.083028,-0.081732,-0.000954,-0.353846,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.251893,0.500000,0.927732,0.933203,-0.433203,-0.086641,-0.017061,-0.161172,-0.081930,-0.001335,-0.377778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.260520,0.500000,0.937141,0.934384,-0.434384,-0.086877,-0.017108,0.004884,-0.082078,-0.001335,-0.367521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.271324,0.500000,0.937141,0.935211,-0.435211,-0.087042,-0.017141,-0.004884,-0.082263,-0.001335,-0.377778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.280468,0.500000,0.944595,0.938026,-0.438026,-0.087605,-0.017254,0.024420,-0.082421,-0.001335,-0.377778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.291332,0.500000,1.020897,0.962888,-0.462888,-0.092578,-0.018248,-0.073260,-0.082619,-0.001335,-0.347009,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.300383,0.500000,1.020897,0.980290,-0.480290,-0.096058,-0.018945,-0.014652,-0.082790,-0.001335,-0.329915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.310000,0.500000,0.994416,0.984528,-0.484528,-0.096906,-0.019114,-0.083028,-0.082974,-0.001335,-0.377778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.320001,0.500000,0.970370,0.980281,-0.480281,-0.096056,-0.018944,0.024420,-0.083164,-0.001335,-0.364103,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.330003,0.500000,0.970370,0.977307,-0.477307,-0.095461,-0.018825,-0.053724,-0.083352,-0.001335,-0.360684,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.341901,0.500000,0.950561,0.969284,-0.469284,-0.093857,-0.018504,0.053724,-0.083572,-0.001335,-0.353846,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.350893,0.500000,0.978421,0.972025,-0.472025,-0.094405,-0.018614,-0.053724,-0.083739,-0.001335,-0.377778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.360118,0.500000,0.978421,0.973944,-0.473944,-0.094789,-0.018691,-0.043956,-0.083912,-0.001335,-0.367521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.370347,0.500000,1.057875,0.999123,-0.499123,-0.099825,-0.019698,-0.004884,-0.084113,-0.001335,-0.353846,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.380433,0.500000,1.057875,1.016749,-0.516749,-0.103350,-0.020403,-0.024420,-0.084319,-0.001335,-0.350427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.390636,0.500000,1.000050,1.011739,-0.511739,-0.102348,-0.020203,-0.073260,-0.084525,-0.001335,-0.357265,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.400131,0.500000,0.959134,0.995958,-0.495958,-0.099192,-0.019571,-0.043956,-0.084711,-0.001335,-0.364103,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.410136,0.500000,0.959134,0.984910,-0.484910,-0.096982,-0.019129,0.034188,-0.084902,-0.001335,-0.350427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.420162,0.500000,0.925079,0.966961,-0.466961,-0.093392,-0.018411,0.092796,-0.085087,-0.001335,-0.370940,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
34.430512,0.500000,0.969917,0.967848,-0.467848,-0.093570,-0.018447,-0.024420,-0.085278,-0.001335,-0.374359,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
