time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
63.950233,2.000000,-1.226251,-1.209631,3.209631,0.641926,0.129492,-0.043956,0.149765,-0.005531,0.705983,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
63.960000,2.000000,-1.243007,-1.219644,3.219644,0.643929,0.130045,-0.239316,0.151035,-0.006294,0.757265,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
63.971795,2.000000,-1.206258,-1.215628,3.215628,0.643126,0.130189,-0.268620,0.152570,-0.007820,0.767521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
63.980016,2.000000,-1.206258,-1.212817,3.212817,0.642563,0.130534,-0.336996,0.153643,-0.010109,0.801709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
63.990707,2.000000,-1.181373,-1.203384,3.203384,0.640677,0.130539,-0.249084,0.155039,-0.012016,0.798291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.000926,2.000000,-1.181373,-1.196780,3.196780,0.639356,0.130732,-0.219780,0.156375,-0.014305,0.818803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.010374,2.000000,-1.225626,-1.205434,3.205434,0.641087,0.131536,-0.210012,0.157618,-0.016594,0.863248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.024402,2.000000,-1.227122,-1.211940,3.211940,0.642388,0.132254,-0.151404,0.159473,-0.018883,0.825641,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.030338,2.000000,-1.227122,-1.216495,3.216495,0.643299,0.132970,-0.249084,0.160262,-0.021553,0.870085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.040696,2.000000,-1.251939,-1.227128,3.227128,0.645426,0.133625,-0.210012,0.161646,-0.022698,0.876923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.050236,2.000000,-1.176949,-1.212074,3.212074,0.642415,0.133404,-0.190476,0.162919,-0.024605,0.900855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.060010,2.000000,-1.176949,-1.201537,3.201537,0.640307,0.133364,-0.170940,0.164223,-0.026513,0.897436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.070171,2.000000,-1.208128,-1.203514,3.203514,0.640703,0.133825,-0.083028,0.165582,-0.028420,0.904274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.080402,2.000000,-1.230276,-1.211543,3.211543,0.642309,0.134451,-0.063492,0.166958,-0.029946,0.900855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.090589,2.000000,-1.230276,-1.217163,3.217163,0.643433,0.134905,-0.024420,0.168332,-0.031090,0.928205,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.100976,2.000000,-1.237988,-1.223410,3.223410,0.644682,0.135231,-0.083028,0.169737,-0.031472,0.887179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.110397,2.000000,-1.231615,-1.225872,3.225872,0.645174,0.135406,0.053724,0.171013,-0.031853,0.907692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.120299,2.000000,-1.231615,-1.227595,3.227595,0.645519,0.135398,0.034188,0.172353,-0.031472,0.890598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.130663,2.000000,-1.170304,-1.210407,3.210407,0.642081,0.134711,-0.004884,0.173749,-0.031472,0.900855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.140136,2.000000,-1.224427,-1.214613,3.214613,0.642923,0.134879,0.043956,0.175027,-0.031472,0.917949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.151314,2.000000,-1.224427,-1.217557,3.217557,0.643511,0.134997,0.014652,0.176536,-0.031472,0.907692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.160001,2.000000,-1.228221,-1.220756,3.220756,0.644151,0.135125,-0.014652,0.177710,-0.031472,0.921368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.170292,2.000000,-1.250251,-1.229605,3.229605,0.645921,0.135479,0.034188,0.179104,-0.031472,0.914530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.180160,2.000000,-1.250251,-1.235799,3.235799,0.647160,0.135726,-0.014652,0.180444,-0.031472,0.924786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.190030,2.000000,-1.179250,-1.218834,3.218834,0.643767,0.135048,0.024420,0.181776,-0.031472,0.938462,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.200925,2.000000,-1.179250,-1.206959,3.206959,0.641392,0.134573,-0.083028,0.183243,-0.031472,0.948718,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.210642,2.000000,-1.205562,-1.206540,3.206540,0.641308,0.134480,0.053724,0.184549,-0.031090,0.924786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.221028,2.000000,-1.230542,-1.213740,3.213740,0.642748,0.134691,-0.034188,0.185948,-0.030709,0.941880,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.231039,2.000000,-1.230542,-1.218781,3.218781,0.643756,0.134817,0.083028,0.187298,-0.030327,0.924786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.240000,2.000000,-1.235298,-1.223736,3.223736,0.644747,0.134939,-0.014652,0.188507,-0.029946,0.935043,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.250444,2.000000,-1.250987,-1.231911,3.231911,0.646382,0.135113,0.083028,0.189918,-0.029183,0.935043,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.260016,2.000000,-1.250987,-1.237634,3.237634,0.647527,0.135189,-0.024420,0.191212,-0.028420,0.941880,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.270154,2.000000,-1.163410,-1.215367,3.215367,0.643073,0.134146,0.043956,0.192572,-0.027657,0.948718,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.280522,2.000000,-1.215753,-1.215483,3.215483,0.643097,0.133998,0.073260,0.193962,-0.026894,0.931624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.291665,2.000000,-1.215753,-1.215564,3.215564,0.643113,0.133849,0.210012,0.195453,-0.026131,0.924786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.300781,2.000000,-1.229307,-1.219687,3.219687,0.643937,0.133632,0.092796,0.196671,-0.024224,0.907692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.313488,2.000000,-1.246797,-1.227820,3.227820,0.645564,0.133729,0.278388,0.198370,-0.023079,0.921368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.322224,2.000000,-1.246797,-1.233513,3.233513,0.646703,0.133422,0.151404,0.199536,-0.020409,0.900855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.332137,2.000000,-1.191006,-1.220761,3.220761,0.644152,0.132531,0.210012,0.200850,-0.018502,0.907692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.340629,2.000000,-1.191006,-1.211834,3.211834,0.642367,0.131792,0.131868,0.201969,-0.016594,0.931624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.350482,2.000000,-1.204149,-1.209529,3.209529,0.641906,0.131471,0.102564,0.203264,-0.015450,0.904274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.360365,2.000000,-1.231608,-1.216153,3.216153,0.643231,0.131507,0.102564,0.204564,-0.014305,0.911111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.370234,2.000000,-1.231608,-1.220789,3.220789,0.644158,0.131387,0.092796,0.205861,-0.012779,0.907692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.381680,2.000000,-1.239917,-1.226528,3.226528,0.645306,0.131388,-0.043956,0.207365,-0.011635,0.948718,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.390241,2.000000,-1.252442,-1.234302,3.234302,0.646860,0.131546,0.024420,0.208491,-0.010872,0.952137,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.400000,2.000000,-1.252442,-1.239744,3.239744,0.647949,0.131612,-0.034188,0.209775,-0.010109,0.969231,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.410153,2.000000,-1.169145,-1.218564,3.218564,0.643713,0.130688,0.102564,0.211102,-0.009728,0.962393,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.420886,2.000000,-1.215710,-1.217708,3.217708,0.643542,0.130578,-0.004884,0.212504,-0.009346,0.972650,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.432666,2.000000,-1.215710,-1.217109,3.217109,0.643422,0.130554,-0.004884,0.214041,-0.009346,0.993162,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.440563,2.000000,-1.236441,-1.222908,3.222908,0.644582,0.130786,0.004884,0.215074,-0.009346,0.979487,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.450380,2.000000,-1.237239,-1.227207,3.227207,0.645441,0.130958,-0.131868,0.216360,-0.009346,0.989744,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.460000,2.000000,-1.237239,-1.230217,3.230217,0.646043,0.131154,-0.063492,0.217622,-0.009728,0.982906,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.470062,2.000000,-1.208114,-1.223586,3.223586,0.644717,0.130889,0.083028,0.218939,-0.009728,1.023932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.480000,2.000000,-1.208114,-1.218944,3.218944,0.643789,0.130627,-0.034188,0.220237,-0.009346,1.003419,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.490021,2.000000,-1.187571,-1.209532,3.209532,0.641906,0.130327,-0.024420,0.221543,-0.009728,1.010256,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.500532,2.000000,-1.231952,-1.216258,3.216258,0.643252,0.130596,-0.112332,0.222915,-0.009728,1.013675,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.510517,2.000000,-1.231952,-1.220966,3.220966,0.644193,0.130784,-0.131868,0.224221,-0.009728,1.030769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.520208,2.000000,-1.232073,-1.224298,3.224298,0.644860,0.130917,-0.102564,0.225490,-0.009728,1.037607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.533426,2.000000,-1.253954,-1.233195,3.233195,0.646639,0.131273,-0.014652,0.227225,-0.009728,1.027350,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.542043,2.000000,-1.253954,-1.239422,3.239422,0.647884,0.131522,-0.063492,0.228359,-0.009728,1.044444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.550565,2.000000,-1.175958,-1.220383,3.220383,0.644077,0.130761,-0.014652,0.229473,-0.009728,1.068376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.560832,2.000000,-1.207707,-1.216580,3.216580,0.643316,0.130609,0.024420,0.230814,-0.009728,1.058120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.570000,2.000000,-1.207707,-1.213918,3.213918,0.642784,0.130502,0.063492,0.232010,-0.009728,1.058120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.580017,2.000000,-1.233589,-1.219820,3.219820,0.643964,0.130738,-0.024420,0.233320,-0.009728,1.078632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.590407,2.000000,-1.233589,-1.223951,3.223951,0.644790,0.130980,0.004884,0.234681,-0.010109,1.071795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.600000,2.000000,-1.243438,-1.229797,3.229797,0.645959,0.131214,-0.004884,0.235940,-0.010109,1.075214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.610536,2.000000,-1.234422,-1.231184,3.231184,0.646237,0.131269,-0.131868,0.237323,-0.010109,1.064957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.620324,2.000000,-1.234422,-1.232155,3.232155,0.646431,0.131384,-0.014652,0.238609,-0.010491,1.095726,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.630039,2.000000,-1.173191,-1.214466,3.214466,0.642893,0.130677,-0.043956,0.239878,-0.010491,1.102564,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.641341,2.000000,-1.226104,-1.217957,3.217957,0.643591,0.130816,0.063492,0.241357,-0.010491,1.112821,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.650863,2.000000,-1.226104,-1.220401,3.220401,0.644080,0.130914,-0.014652,0.242603,-0.010491,1.129915,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.660586,2.000000,-1.231066,-1.223601,3.223601,0.644720,0.131118,0.014652,0.243878,-0.010872,1.140171,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.670173,2.000000,-1.255072,-1.233042,3.233042,0.646608,0.131572,-0.063492,0.245139,-0.011254,1.126496,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.680000,2.000000,-1.255072,-1.239651,3.239651,0.647930,0.131989,0.063492,0.246436,-0.012016,1.133333,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.690156,2.000000,-1.177948,-1.221140,3.221140,0.644228,0.131249,0.043956,0.247769,-0.012016,1.136752,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.700628,2.000000,-1.177948,-1.208183,3.208183,0.641637,0.130807,-0.102564,0.249139,-0.012398,1.167521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.713218,2.000000,-1.205695,-1.207436,3.207436,0.641487,0.130777,0.004884,0.250786,-0.012398,1.140171,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.720857,2.000000,-1.234716,-1.215620,3.215620,0.643124,0.131104,-0.122100,0.251787,-0.012398,1.157265,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.733361,2.000000,-1.234716,-1.221349,3.221349,0.644270,0.131410,0.024420,0.253430,-0.012779,1.153846,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.741290,2.000000,-1.243453,-1.227980,3.227980,0.645596,0.131675,-0.083028,0.254474,-0.012779,1.181197,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.750206,2.000000,-1.252365,-1.235295,3.235295,0.647059,0.132044,-0.014652,0.255652,-0.013161,1.191453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.760062,2.000000,-1.252365,-1.240416,3.240416,0.648083,0.132173,-0.053724,0.256954,-0.012779,1.188034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.770000,2.000000,-1.162134,-1.216931,3.216931,0.643386,0.131233,-0.053724,0.258259,-0.012779,1.188034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.780000,2.000000,-1.217486,-1.217098,3.217098,0.643420,0.131240,0.034188,0.259571,-0.012779,1.167521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.790156,2.000000,-1.217486,-1.217214,3.217214,0.643443,0.131244,0.102564,0.260904,-0.012779,1.188034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.800048,2.000000,-1.234812,-1.222493,3.222493,0.644499,0.131456,0.024420,0.262204,-0.012779,1.208547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.810023,2.000000,-1.234812,-1.226189,3.226189,0.645238,0.131603,-0.024420,0.263517,-0.012779,1.218803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.820966,2.000000,-1.250227,-1.233401,3.233401,0.646680,0.131892,-0.112332,0.264960,-0.012779,1.232479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.831910,2.000000,-1.187735,-1.219701,3.219701,0.643940,0.131420,-0.102564,0.266399,-0.013161,1.218803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.840370,2.000000,-1.187735,-1.210111,3.210111,0.642022,0.131037,0.034188,0.267507,-0.013161,1.215385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.850434,2.000000,-1.204235,-1.208348,3.208348,0.641670,0.130890,0.083028,0.268824,-0.012779,1.229060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.861329,2.000000,-1.235829,-1.216592,3.216592,0.643318,0.131220,0.073260,0.270254,-0.012779,1.252991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.870082,2.000000,-1.235829,-1.222363,3.222363,0.644473,0.131450,-0.053724,0.271405,-0.012779,1.218803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.880195,2.000000,-1.236941,-1.226737,3.226737,0.645347,0.131702,-0.092796,0.272736,-0.013161,1.266667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.890252,2.000000,-1.256261,-1.235594,3.235594,0.647119,0.132056,-0.043956,0.274065,-0.013161,1.242735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.901138,2.000000,-1.256261,-1.241794,3.241794,0.648359,0.132304,-0.034188,0.275505,-0.013161,1.280342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.910000,2.000000,-1.170349,-1.220361,3.220361,0.644072,0.131447,0.063492,0.276670,-0.013161,1.263248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.921154,2.000000,-1.211319,-1.217648,3.217648,0.643530,0.131338,-0.063492,0.278135,-0.013161,1.263248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.930629,2.000000,-1.211319,-1.215749,3.215749,0.643150,0.131262,0.014652,0.279378,-0.013161,1.259829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.940902,2.000000,-1.234302,-1.221315,3.221315,0.644263,0.131485,-0.034188,0.280729,-0.013161,1.283761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.950287,2.000000,-1.244300,-1.228211,3.228211,0.645642,0.131761,-0.014652,0.281966,-0.013161,1.294017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.960540,2.000000,-1.244300,-1.233038,3.233038,0.646608,0.131954,0.063492,0.283319,-0.013161,1.276923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.970000,2.000000,-1.210312,-1.226220,3.226220,0.645244,0.131605,-0.102564,0.284564,-0.012779,1.300855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.980000,2.000000,-1.210312,-1.221448,3.221448,0.644290,0.131490,0.024420,0.285879,-0.013161,1.290598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
64.990000,2.000000,-1.194852,-1.213469,3.213469,0.642694,0.131171,-0.004884,0.287190,-0.013161,1.276923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.001361,2.000000,-1.233972,-1.219620,3.219620,0.643924,0.131417,-0.083028,0.288683,-0.013161,1.294017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.010222,2.000000,-1.233972,-1.223925,3.223925,0.644785,0.131589,-0.053724,0.289849,-0.013161,1.300855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.020722,2.000000,-1.235494,-1.227396,3.227396,0.645479,0.131728,0.024420,0.291232,-0.013161,1.331624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.030851,2.000000,-1.254052,-1.235393,3.235393,0.647079,0.132048,-0.063492,0.292570,-0.013161,1.331624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.040258,2.000000,-1.254052,-1.240990,3.240990,0.648198,0.132272,0.014652,0.293814,-0.013161,1.352137,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.050088,2.000000,-1.174666,-1.221093,3.221093,0.644219,0.131476,0.073260,0.295107,-0.013161,1.358974,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.060893,2.000000,-1.211094,-1.218093,3.218093,0.643619,0.131280,-0.122100,0.296525,-0.012779,1.362393,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.070291,2.000000,-1.211094,-1.215994,3.215994,0.643199,0.131272,-0.161172,0.297759,-0.013161,1.345299,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.080000,2.000000,-1.237517,-1.222451,3.222451,0.644490,0.131530,-0.102564,0.299036,-0.013161,1.352137,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.090081,2.000000,-1.243470,-1.228756,3.228756,0.645751,0.131782,0.131868,0.300364,-0.013161,1.369231,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.101331,2.000000,-1.243470,-1.233170,3.233170,0.646634,0.131883,-0.014652,0.301848,-0.012779,1.345299,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.110273,2.000000,-1.232957,-1.233106,3.233106,0.646621,0.131956,0.034188,0.303028,-0.013161,1.382906,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.122213,2.000000,-1.176079,-1.215998,3.215998,0.643200,0.131272,0.014652,0.304595,-0.013161,1.403419,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.130417,2.000000,-1.176079,-1.204022,3.204022,0.640804,0.130793,-0.034188,0.305668,-0.013161,1.400000,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.140230,2.000000,-1.230297,-1.211905,3.211905,0.642381,0.131108,-0.004884,0.306955,-0.013161,1.396581,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.150480,2.000000,-1.235773,-1.219065,3.219065,0.643813,0.131395,-0.024420,0.308302,-0.013161,1.400000,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.160152,2.000000,-1.235773,-1.224078,3.224078,0.644816,0.131595,-0.063492,0.309575,-0.013161,1.400000,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.170310,2.000000,-1.249749,-1.231779,3.231779,0.646356,0.131903,0.063492,0.310914,-0.013161,1.417094,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.180312,2.000000,-1.249749,-1.237170,3.237170,0.647434,0.132043,0.024420,0.312235,-0.012779,1.420513,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.190368,2.000000,-1.182620,-1.220805,3.220805,0.644161,0.131388,0.053724,0.313556,-0.012779,1.406838,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.201334,2.000000,-1.204458,-1.215901,3.215901,0.643180,0.131192,-0.092796,0.314995,-0.012779,1.420513,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.210732,2.000000,-1.204458,-1.212468,3.212468,0.642494,0.131131,0.083028,0.316227,-0.013161,1.423932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.220588,2.000000,-1.235950,-1.219512,3.219512,0.643902,0.131336,-0.053724,0.317522,-0.012779,1.458120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.230196,2.000000,-1.241684,-1.226164,3.226164,0.645233,0.131602,-0.063492,0.318786,-0.012779,1.468376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.240238,2.000000,-1.241684,-1.230820,3.230820,0.646164,0.131789,0.004884,0.320110,-0.012779,1.471795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.250120,2.000000,-1.254864,-1.238033,3.238033,0.647607,0.132077,-0.043956,0.321415,-0.012779,1.471795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.260191,2.000000,-1.163968,-1.215814,3.215814,0.643163,0.131188,0.014652,0.322736,-0.012779,1.434188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.270260,2.000000,-1.163968,-1.200260,3.200260,0.640052,0.130566,-0.024420,0.324051,-0.012779,1.482051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.280285,2.000000,-1.220736,-1.206403,3.206403,0.641281,0.130812,-0.024420,0.325362,-0.012779,1.482051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.290664,2.000000,-1.220736,-1.210703,3.210703,0.642141,0.131060,-0.024420,0.326722,-0.013161,1.464957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.301400,2.000000,-1.235646,-1.218186,3.218186,0.643637,0.131360,0.024420,0.328133,-0.013161,1.492308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.312916,2.000000,-1.249969,-1.227721,3.227721,0.645544,0.131665,-0.034188,0.329649,-0.012779,1.509402,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.323379,2.000000,-1.249969,-1.234395,3.234395,0.646879,0.131932,-0.024420,0.331029,-0.012779,1.492308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.330165,2.000000,-1.187417,-1.220302,3.220302,0.644060,0.131368,0.004884,0.331921,-0.012779,1.509402,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.343461,2.000000,-1.204248,-1.215486,3.215486,0.643097,0.131175,0.014652,0.333665,-0.012779,1.495726,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.351676,2.000000,-1.204248,-1.212115,3.212115,0.642423,0.131040,-0.024420,0.334741,-0.012779,1.519658,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.360768,2.000000,-1.233864,-1.218639,3.218639,0.643728,0.131301,0.004884,0.335935,-0.012779,1.499145,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.371173,2.000000,-1.240109,-1.225080,3.225080,0.645016,0.131559,0.073260,0.337304,-0.012779,1.540171,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.380000,2.000000,-1.240109,-1.229589,3.229589,0.645918,0.131739,0.083028,0.338467,-0.012779,1.533333,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.390148,2.000000,-1.257672,-1.238014,3.238014,0.647603,0.132076,-0.014652,0.339807,-0.012779,1.523077,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.400291,2.000000,-1.165053,-1.216125,3.216125,0.643225,0.131201,0.014652,0.341138,-0.012779,1.540171,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.410369,2.000000,-1.165053,-1.200804,3.200804,0.640161,0.130588,-0.004884,0.342454,-0.012779,1.540171,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.420013,2.000000,-1.216499,-1.205512,3.205512,0.641102,0.130776,-0.053724,0.343715,-0.012779,1.557265,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.431941,2.000000,-1.216499,-1.208808,3.208808,0.641762,0.130908,0.004884,0.345277,-0.012779,1.533333,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.442273,2.000000,-1.233109,-1.216098,3.216098,0.643220,0.131200,0.083028,0.346632,-0.012779,1.567521,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.450262,2.000000,-1.246634,-1.225259,3.225259,0.645052,0.131566,-0.112332,0.347683,-0.012779,1.550427,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.460792,2.000000,-1.246634,-1.231672,3.231672,0.646334,0.131899,-0.102564,0.349072,-0.013161,1.577778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.470913,2.000000,-1.204011,-1.223373,3.223373,0.644675,0.131567,0.043956,0.350404,-0.013161,1.594872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.480241,2.000000,-1.189910,-1.213334,3.213334,0.642667,0.131089,-0.063492,0.351627,-0.012779,1.594872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.490000,2.000000,-1.189910,-1.206307,3.206307,0.641261,0.130808,0.053724,0.352903,-0.012779,1.618803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
65.500000,2.000000,-1.234029,-1.214624,3.214624,0.642925,0.131141,-0.034188,0.354215,-0.012779,1.608547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
