time_s,f_raw_N,f_filt_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
68.900415,-0.811902,-0.791726,-0.158345,-0.031555,-0.112332,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
68.910388,-0.722732,-0.784826,-0.156965,-0.031202,0.014652,-0.000954,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
68.920388,-0.724194,-0.778763,-0.155753,-0.031036,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
68.930983,-0.724194,-0.773306,-0.154661,-0.030818,-0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
68.940232,-0.736746,-0.769650,-0.153930,-0.030672,0.004884,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
68.950281,-0.915040,-0.784189,-0.156838,-0.031253,-0.151404,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
68.960321,-0.915040,-0.797274,-0.159455,-0.031700,-0.073260,-0.000954,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
68.970345,-0.733609,-0.790908,-0.158182,-0.031522,0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
68.982356,-0.733609,-0.785178,-0.157036,-0.031293,0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
68.991188,-0.687129,-0.775373,-0.155075,-0.030900,-0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.000337,-0.703156,-0.768151,-0.153630,-0.030612,-0.053724,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.010462,-0.703156,-0.761652,-0.152330,-0.030352,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.020318,-0.796514,-0.765138,-0.153028,-0.030491,0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.030912,-0.880980,-0.776722,-0.155344,-0.030954,0.112332,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.040149,-0.880980,-0.787148,-0.157430,-0.031371,0.043956,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
69.050027,-0.726344,-0.781068,-0.156214,-0.031128,0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
69.060027,-0.712945,-0.774255,-0.154851,-0.030856,0.024420,-0.000572,-0.049573,5.000000,1.000000,0.500000,0.1000,2.0000
69.070077,-0.712945,-0.768124,-0.153625,-0.030611,-0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.080335,-0.750724,-0.766384,-0.153277,-0.030541,0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.090508,-0.917850,-0.781531,-0.156306,-0.031147,-0.092796,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.100361,-0.917850,-0.795163,-0.159033,-0.031616,0.131868,-0.000954,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.110302,-0.768295,-0.792476,-0.158495,-0.031585,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.120665,-0.768295,-0.790058,-0.158012,-0.031488,-0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.130227,-0.689436,-0.779996,-0.155999,-0.031085,0.092796,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.140079,-0.723997,-0.774396,-0.154879,-0.030861,0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.150080,-0.723997,-0.769356,-0.153871,-0.030660,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.160143,-0.706346,-0.763055,-0.152611,-0.030408,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.170174,-0.929656,-0.779715,-0.155943,-0.031074,-0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.180678,-0.929656,-0.794709,-0.158942,-0.031674,0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.190530,-0.712718,-0.786510,-0.157302,-0.031346,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.200245,-0.736420,-0.781501,-0.156300,-0.031146,0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.212877,-0.736420,-0.776993,-0.155399,-0.030965,-0.024420,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.220323,-0.741722,-0.773466,-0.154693,-0.030824,0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.230045,-0.741722,-0.770291,-0.154058,-0.030697,-0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.240000,-0.917035,-0.784966,-0.156993,-0.031284,-0.102564,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.250028,-0.775399,-0.784009,-0.156802,-0.031170,0.053724,-0.000954,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
69.261765,-0.699777,-0.775586,-0.155117,-0.030909,0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.270275,-0.699777,-0.768005,-0.153601,-0.030606,0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.280841,-0.707752,-0.761980,-0.152396,-0.030365,0.004884,-0.000572,0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.290404,-0.707752,-0.756557,-0.151311,-0.030148,0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.300402,-0.722246,-0.753126,-0.150625,-0.030011,0.053724,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.311050,-0.925423,-0.770356,-0.154071,-0.030700,-0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.320685,-0.925423,-0.785862,-0.157172,-0.031320,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.331388,-0.725914,-0.779867,-0.155973,-0.031080,0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.340084,-0.700107,-0.771891,-0.154378,-0.030761,-0.034188,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
69.350106,-0.700107,-0.764713,-0.152943,-0.030474,0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.360249,-0.746769,-0.762919,-0.152584,-0.030402,-0.043956,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
69.370146,-0.903332,-0.776960,-0.155392,-0.030964,-0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.382081,-0.903332,-0.789597,-0.157919,-0.031469,0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.390388,-0.777029,-0.788340,-0.157668,-0.031419,0.034188,-0.000572,0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.400000,-0.727489,-0.782255,-0.156451,-0.031176,0.043956,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
69.410712,-0.727489,-0.776779,-0.155356,-0.030957,0.073260,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.420160,-0.766188,-0.775720,-0.155144,-0.030914,0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.430913,-0.745775,-0.772725,-0.154545,-0.030795,-0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.440392,-0.745775,-0.770030,-0.154006,-0.030687,0.024420,-0.000572,-0.046154,5.000000,1.000000,0.500000,0.1000,2.0000
69.450179,-0.928419,-0.785869,-0.157174,-0.031320,-0.004884,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
69.460114,-0.767332,-0.784015,-0.156803,-0.031246,-0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.470133,-0.767332,-0.782347,-0.156469,-0.031179,-0.073260,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
69.480132,-0.695503,-0.773663,-0.154733,-0.030832,0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.492409,-0.760021,-0.772298,-0.154460,-0.030777,-0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.500099,-0.760021,-0.771071,-0.154214,-0.030728,-0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.510410,-0.895950,-0.783559,-0.156712,-0.031228,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.521224,-0.895950,-0.794798,-0.158960,-0.031677,-0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.531251,-0.823846,-0.797703,-0.159541,-0.031794,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.540089,-0.723822,-0.790314,-0.158063,-0.031498,0.073260,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
69.550016,-0.723822,-0.783665,-0.156733,-0.031232,-0.063492,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.560021,-0.751190,-0.780418,-0.156084,-0.031102,0.063492,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.570066,-0.735165,-0.775892,-0.155178,-0.030921,-0.063492,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
69.581530,-0.735165,-0.771820,-0.154364,-0.030758,0.014652,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.590866,-0.925476,-0.787185,-0.157437,-0.031373,0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.602418,-0.780053,-0.786472,-0.157294,-0.031344,-0.043956,-0.000572,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
69.610042,-0.780053,-0.785830,-0.157166,-0.031319,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.620254,-0.703462,-0.777593,-0.155519,-0.030989,0.083028,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
69.631255,-0.766523,-0.776486,-0.155297,-0.030945,0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.640461,-0.766523,-0.775490,-0.155098,-0.030905,0.053724,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
69.650264,-0.799815,-0.777922,-0.155584,-0.031002,-0.063492,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.660275,-0.799815,-0.780112,-0.156022,-0.031090,0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.670318,-0.894948,-0.791595,-0.158319,-0.031549,0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.680341,-0.718881,-0.784324,-0.156865,-0.031259,0.004884,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
69.691738,-0.718881,-0.777780,-0.155556,-0.030997,-0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.700000,-0.737647,-0.773766,-0.154753,-0.030836,-0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.710155,-0.755785,-0.771968,-0.154394,-0.030764,0.053724,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.720295,-0.755785,-0.770350,-0.154070,-0.030700,-0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
69.730749,-0.928682,-0.786183,-0.157237,-0.031333,-0.014652,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.740834,-0.773191,-0.784884,-0.156977,-0.031281,-0.073260,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.750221,-0.773191,-0.783715,-0.156743,-0.031234,-0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.760272,-0.692867,-0.774630,-0.154926,-0.030871,-0.014652,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
69.770304,-0.692867,-0.766454,-0.153291,-0.030544,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.780983,-0.737916,-0.763600,-0.152720,-0.030430,0.053724,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
69.790929,-0.753998,-0.762640,-0.152528,-0.030391,0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.801278,-0.753998,-0.761775,-0.152355,-0.030357,-0.112332,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.810180,-0.924326,-0.778030,-0.155606,-0.030930,0.034188,-0.000954,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.820129,-0.742753,-0.774503,-0.154901,-0.030866,-0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
69.830345,-0.742753,-0.771328,-0.154266,-0.030739,-0.004884,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.840835,-0.725406,-0.766736,-0.153347,-0.030555,-0.043956,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
69.850282,-0.725406,-0.762603,-0.152521,-0.030390,0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.860197,-0.782623,-0.764605,-0.152921,-0.030470,0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.870251,-0.924382,-0.780582,-0.156116,-0.031109,-0.043956,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
69.881425,-0.924382,-0.794962,-0.158992,-0.031684,-0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
69.891091,-0.785569,-0.794023,-0.158805,-0.031646,-0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
69.902890,-0.713954,-0.786016,-0.157203,-0.031326,-0.122100,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
69.910578,-0.713954,-0.778810,-0.155762,-0.030962,0.034188,-0.000954,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
69.920215,-0.750241,-0.775953,-0.155191,-0.030924,0.004884,-0.000572,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
69.930803,-0.757877,-0.774145,-0.154829,-0.030851,-0.053724,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.940830,-0.757877,-0.772519,-0.154504,-0.030786,-0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
69.950000,-0.915309,-0.786798,-0.157360,-0.031357,0.180708,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
69.960205,-0.756237,-0.783742,-0.156748,-0.031235,-0.053724,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
69.970000,-0.756237,-0.780991,-0.156198,-0.031125,-0.092796,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
69.980000,-0.720407,-0.774933,-0.154987,-0.030807,-0.043956,-0.000954,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
69.993070,-0.764932,-0.773933,-0.154787,-0.030843,-0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.000672,-0.764932,-0.773033,-0.154607,-0.030807,-0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.011051,-0.918447,-0.787574,-0.157515,-0.031389,0.053724,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
70.022203,-0.918447,-0.800661,-0.160132,-0.031912,-0.043956,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.030492,-0.789218,-0.799517,-0.159903,-0.031866,-0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.040770,-0.697506,-0.789316,-0.157863,-0.031458,-0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.050249,-0.697506,-0.780135,-0.156027,-0.031091,-0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.060000,-0.717754,-0.773897,-0.154779,-0.030841,0.102564,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
70.071222,-0.717754,-0.768282,-0.153656,-0.030617,-0.014652,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.080151,-0.749706,-0.766425,-0.153285,-0.030543,0.014652,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.090164,-0.920855,-0.781868,-0.156374,-0.031160,0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.100577,-0.920855,-0.795767,-0.159153,-0.031716,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.110559,-0.776015,-0.793791,-0.158758,-0.031637,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.123584,-0.724640,-0.786876,-0.157375,-0.031361,-0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.130268,-0.724640,-0.780653,-0.156131,-0.031112,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.140334,-0.760154,-0.778603,-0.155721,-0.031030,-0.083028,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.150088,-0.887053,-0.789448,-0.157890,-0.031387,0.053724,-0.000954,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.160122,-0.887053,-0.799208,-0.159842,-0.031854,0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.170289,-0.812987,-0.800586,-0.160117,-0.031909,0.053724,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.180613,-0.725736,-0.793101,-0.158620,-0.031610,0.043956,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.190297,-0.725736,-0.786365,-0.157273,-0.031340,0.024420,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.200298,-0.722784,-0.780007,-0.156001,-0.031086,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.210332,-0.722784,-0.774284,-0.154857,-0.030857,0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.223059,-0.759115,-0.772768,-0.154554,-0.030796,0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.230502,-0.931034,-0.788594,-0.157719,-0.031429,-0.024420,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.240604,-0.931034,-0.802838,-0.160568,-0.031999,-0.073260,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.250043,-0.747523,-0.797307,-0.159461,-0.031778,0.083028,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.260000,-0.715981,-0.789174,-0.157835,-0.031453,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.271103,-0.715981,-0.781855,-0.156371,-0.031160,0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.280000,-0.747793,-0.778449,-0.155690,-0.031023,-0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.290054,-0.799074,-0.780511,-0.156102,-0.031106,-0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.300222,-0.799074,-0.782367,-0.156473,-0.031180,-0.102564,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.310288,-0.886022,-0.792733,-0.158547,-0.031519,0.063492,-0.000954,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.323155,-0.721749,-0.785635,-0.157127,-0.031311,-0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.330239,-0.721749,-0.779246,-0.155849,-0.031055,0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.340374,-0.714325,-0.772754,-0.154551,-0.030796,-0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.350129,-0.741383,-0.769617,-0.153923,-0.030670,0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.360338,-0.741383,-0.766793,-0.153359,-0.030557,-0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.371362,-0.921514,-0.782266,-0.156453,-0.031176,0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.380000,-0.921514,-0.796190,-0.159238,-0.031733,-0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.390138,-0.763323,-0.792904,-0.158581,-0.031602,-0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.400176,-0.691338,-0.782747,-0.156549,-0.031195,-0.083028,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.411829,-0.691338,-0.773606,-0.154721,-0.030830,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.423258,-0.726198,-0.768865,-0.153773,-0.030640,0.063492,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.430391,-0.740929,-0.766072,-0.153214,-0.030528,0.014652,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.440601,-0.740929,-0.763557,-0.152711,-0.030428,0.024420,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.450000,-0.924734,-0.779675,-0.155935,-0.031073,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.460000,-0.735998,-0.775307,-0.155061,-0.030898,-0.092796,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.470000,-0.735998,-0.771376,-0.154275,-0.030664,0.063492,-0.000954,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.480000,-0.713936,-0.765632,-0.153126,-0.030511,-0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.491102,-0.713936,-0.760463,-0.152093,-0.030304,0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.500961,-0.745747,-0.758991,-0.151798,-0.030245,-0.024420,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.511405,-0.923173,-0.775409,-0.155082,-0.030902,-0.014652,-0.000572,-0.049573,5.000000,1.000000,0.500000,0.1000,2.0000
70.520519,-0.923173,-0.790186,-0.158037,-0.031493,-0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.530000,-0.771115,-0.788279,-0.157656,-0.031417,0.063492,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.540643,-0.695750,-0.779026,-0.155805,-0.031047,0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.550470,-0.695750,-0.770698,-0.154140,-0.030713,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.560000,-0.752138,-0.768842,-0.153768,-0.030639,-0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.570001,-0.773894,-0.769348,-0.153870,-0.030659,-0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.580030,-0.773894,-0.769802,-0.153960,-0.030678,0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.591066,-0.928750,-0.785697,-0.157139,-0.031313,0.112332,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.601908,-0.756551,-0.782782,-0.156556,-0.031197,-0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.610240,-0.756551,-0.780159,-0.156032,-0.031092,-0.034188,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.620147,-0.773450,-0.779488,-0.155898,-0.031065,-0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.631246,-0.764221,-0.777961,-0.155592,-0.031004,0.024420,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.641047,-0.764221,-0.776587,-0.155317,-0.030949,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.650000,-0.931677,-0.792096,-0.158419,-0.031569,0.063492,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
70.660042,-0.931677,-0.806055,-0.161211,-0.032128,-0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.670946,-0.791988,-0.804648,-0.160930,-0.032071,-0.053724,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.680000,-0.720112,-0.796194,-0.159239,-0.031733,0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.690324,-0.720112,-0.788586,-0.157717,-0.031429,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
70.700548,-0.774760,-0.787203,-0.157441,-0.031374,-0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.710493,-0.794492,-0.787932,-0.157586,-0.031403,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.720207,-0.794492,-0.788588,-0.157718,-0.031429,-0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.731498,-0.934082,-0.803138,-0.160628,-0.032011,0.063492,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.740722,-0.803897,-0.803214,-0.160643,-0.032014,0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.750331,-0.803897,-0.803282,-0.160656,-0.032017,-0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.760000,-0.756666,-0.798620,-0.159724,-0.031830,-0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
70.770000,-0.789137,-0.797672,-0.159534,-0.031792,0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
70.780000,-0.789137,-0.796819,-0.159364,-0.031758,-0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.790000,-0.896055,-0.806742,-0.161348,-0.032155,0.092796,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.800687,-0.806411,-0.806709,-0.161342,-0.032154,-0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.811595,-0.806411,-0.806679,-0.161336,-0.032153,0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.821607,-0.736809,-0.799692,-0.159938,-0.031873,-0.063492,-0.000572,0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.831061,-0.736809,-0.793404,-0.158681,-0.031622,0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
