time_s,f_des_N,f_est_N,f_ati_N,f_err_N,tau_meas_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
10.600059,0.000000,-0.026085,-0.608348,0.026085,0.005128,0.001082,-0.073260,0.000600,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.610000,0.000000,-0.019159,-0.568189,0.019159,0.001709,0.000804,0.004884,0.000608,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.620032,0.000000,-0.003361,-0.575312,0.003361,0.011966,0.000173,-0.043956,0.000610,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.630145,0.000000,0.016115,-0.575312,-0.016115,0.018803,-0.000606,-0.034188,0.000604,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.640179,0.000000,-0.002493,-0.626649,0.002493,-0.015385,0.000138,-0.014652,0.000605,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.650525,0.000000,0.003134,-0.601841,-0.003134,0.005128,-0.000087,0.053724,0.000605,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.662710,0.000000,0.021310,-0.601841,-0.021310,0.018803,-0.000814,0.043956,0.000595,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.670515,0.000000,0.015339,-0.626601,-0.015339,-0.001709,-0.000575,0.092796,0.000590,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.681898,0.000000,0.010562,-0.544939,-0.010562,-0.001709,-0.000384,-0.014652,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.690546,0.000000,-0.010354,-0.544939,0.010354,-0.018803,0.000452,0.014652,0.000590,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.700394,0.000000,0.000264,-0.592738,-0.000264,0.008547,0.000028,0.004884,0.000590,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.710507,0.000000,0.015596,-0.625946,-0.015596,0.015385,-0.000586,-0.004884,0.000584,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.720262,0.000000,0.003930,-0.625946,-0.003930,-0.008547,-0.000119,-0.004884,0.000583,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.730227,0.000000,0.039041,-0.625946,-0.039041,0.035897,-0.001523,-0.043956,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.740161,0.000000,0.002173,-0.625946,-0.002173,-0.029060,-0.000049,0.053724,0.000567,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.750951,0.000000,0.010285,-0.606022,-0.010285,0.008547,-0.000373,-0.004884,0.000563,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.761297,0.000000,0.009938,-0.556063,-0.009938,0.001709,-0.000359,0.083028,0.000559,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.770474,0.000000,0.023335,-0.556063,-0.023335,0.015385,-0.000895,0.004884,0.000551,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.780160,0.000000,0.020377,-0.600948,-0.020377,0.001709,-0.000777,-0.034188,0.000544,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.790279,0.000000,0.014592,-0.615191,-0.014592,-0.001709,-0.000546,-0.034188,0.000538,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.800293,0.000000,0.013383,-0.615191,-0.013383,0.001709,-0.000421,-0.131868,0.000534,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.810312,0.000000,0.019254,-0.640619,-0.019254,0.008547,-0.000732,-0.034188,0.000527,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.820000,0.000000,-0.006819,-0.662369,0.006819,-0.022222,0.000311,0.004884,0.000530,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.830000,0.000000,-0.007165,-0.662369,0.007165,-0.001709,0.000401,-0.102564,0.000534,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.840000,0.000000,-0.034792,-0.551893,0.034792,-0.029060,0.001430,-0.053724,0.000548,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.850278,0.000000,-0.056893,-0.607182,0.056893,-0.029060,0.002314,0.024420,0.000572,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.861748,0.000000,-0.050643,-0.607182,0.050643,-0.005128,0.002064,0.024420,0.000595,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.871233,0.000000,-0.055899,-0.631969,0.055899,-0.015385,0.002274,-0.034188,0.000617,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.880158,0.000000,-0.066941,-0.631969,0.066941,-0.022222,0.002792,-0.112332,0.000642,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.890653,0.000000,-0.031331,-0.639397,0.031331,0.022222,0.001291,-0.053724,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.900031,0.000000,-0.026774,-0.601719,0.026774,-0.001709,0.001109,0.083028,0.000666,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.910926,0.000000,0.007641,-0.601719,-0.007641,0.029060,-0.000267,0.063492,0.000663,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.920304,0.000000,0.011241,-0.562888,-0.011241,0.005128,-0.000411,-0.024420,0.000659,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.930191,0.000000,0.010702,-0.588296,-0.010702,0.001709,-0.000390,0.024420,0.000655,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.940328,0.000000,0.013690,-0.588296,-0.013690,0.005128,-0.000509,0.063492,0.000650,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.950236,0.000000,0.029755,-0.592901,-0.029755,0.018803,-0.001152,0.034188,0.000639,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.961934,0.000000,0.022095,-0.619708,-0.022095,-0.001709,-0.000846,0.034188,0.000629,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.970149,0.000000,0.026223,-0.619708,-0.026223,0.008547,-0.001011,-0.024420,0.000620,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.980557,0.000000,0.009012,-0.544311,-0.009012,-0.011966,-0.000322,-0.014652,0.000617,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
10.994725,0.000000,0.026013,-0.569946,-0.026013,0.018803,-0.001002,0.053724,0.000603,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.001382,0.000000,0.025939,-0.569946,-0.025939,0.005128,-0.000999,-0.063492,0.000596,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.010980,0.000000,-0.001471,-0.609835,0.001471,-0.022222,0.000097,0.014652,0.000597,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.020560,0.000000,0.031302,-0.620589,-0.031302,0.032479,-0.001214,-0.034188,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.030070,0.000000,0.078033,-0.620589,-0.078033,0.052991,-0.003083,0.034188,0.000556,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.040087,0.000000,0.026529,-0.616844,-0.026529,-0.035897,-0.001023,-0.043956,0.000546,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.050000,0.000000,0.016095,-0.616844,-0.016095,-0.005128,-0.000606,-0.034188,0.000540,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.061867,0.000000,0.014585,-0.533247,-0.014585,0.001709,-0.000545,-0.034188,0.000533,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.070304,0.000000,-0.020810,-0.603149,0.020810,-0.032479,0.000871,-0.073260,0.000541,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.080000,0.000000,-0.021777,-0.603149,0.021777,-0.005128,0.000909,-0.034188,0.000550,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.090378,0.000000,-0.029387,-0.621496,0.029387,-0.011966,0.001290,-0.073260,0.000563,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.100049,0.000000,-0.052569,-0.633318,0.052569,-0.029060,0.002141,0.014652,0.000584,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.110948,0.000000,-0.067697,-0.633318,0.067697,-0.025641,0.002746,-0.053724,0.000614,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.120380,0.000000,-0.079798,-0.582351,0.079798,-0.025641,0.003230,0.024420,0.000644,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.130000,0.000000,-0.096317,-0.600992,0.096317,-0.032479,0.003891,0.024420,0.000682,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.140000,0.000000,-0.041156,-0.600992,0.041156,0.035897,0.001761,-0.122100,0.000699,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.150000,0.000000,-0.003865,-0.611452,0.003865,0.029060,0.000193,-0.034188,0.000701,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.160125,0.000000,-0.032152,-0.611452,0.032152,-0.029060,0.001324,-0.073260,0.000714,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.171661,0.000000,-0.041106,-0.601244,0.041106,-0.015385,0.001682,-0.034188,0.000734,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.182453,0.000000,-0.007244,-0.610211,0.007244,0.025641,0.000328,0.112332,0.000737,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.190890,0.000000,0.009589,-0.544239,-0.009589,0.015385,-0.000345,0.014652,0.000735,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.200299,0.000000,0.040150,-0.544239,-0.040150,0.032479,-0.001568,0.024420,0.000720,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.210464,0.000000,0.030411,-0.586022,-0.030411,-0.001709,-0.001178,-0.053724,0.000708,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.220430,0.000000,0.026038,-0.586022,-0.026038,0.001709,-0.000927,-0.122100,0.000699,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.230316,0.000000,0.012283,-0.613687,-0.012283,-0.008547,-0.000453,-0.083028,0.000694,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.240065,0.000000,0.018374,-0.624253,-0.018374,0.008547,-0.000697,-0.014652,0.000687,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.250090,0.000000,0.047178,-0.624253,-0.047178,0.032479,-0.001773,-0.063492,0.000670,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.260031,0.000000,0.059964,-0.569250,-0.059964,0.022222,-0.002360,0.063492,0.000646,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.271335,0.000000,0.046262,-0.565862,-0.046262,-0.001709,-0.001736,-0.102564,0.000626,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.281666,0.000000,0.042138,-0.565862,-0.042138,0.005128,-0.001647,0.053724,0.000609,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.290010,0.000000,0.045676,-0.573699,-0.045676,0.011966,-0.001789,-0.043956,0.000594,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.300006,0.000000,0.041669,-0.601268,-0.041669,0.005128,-0.001629,-0.014652,0.000578,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.310801,0.000000,0.028207,-0.601268,-0.028207,-0.005128,-0.001090,-0.014652,0.000566,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.322500,0.000000,0.010600,-0.605149,-0.010600,-0.011966,-0.000386,0.053724,0.000562,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.330940,0.000000,0.051215,-0.538522,-0.051215,0.042735,-0.001934,-0.063492,0.000546,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.340076,0.000000,0.076869,-0.538522,-0.076869,0.035897,-0.003037,-0.024420,0.000518,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.350125,0.000000,0.056367,-0.609133,-0.056367,-0.005128,-0.002217,0.053724,0.000496,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.360116,0.000000,0.063897,-0.609133,-0.063897,0.018803,-0.002518,0.122100,0.000470,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.370188,0.000000,0.056246,-0.642748,-0.056246,0.005128,-0.002135,-0.073260,0.000449,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.380560,0.000000,0.019356,-0.635180,-0.019356,-0.025641,-0.000660,-0.092796,0.000442,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.390145,0.000000,0.003519,-0.635180,-0.003519,-0.011966,-0.000103,-0.024420,0.000441,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.400440,0.000000,0.018200,-0.644528,-0.018200,0.015385,-0.000690,0.014652,0.000434,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.413902,0.000000,0.012850,-0.558770,-0.012850,-0.001709,-0.000476,0.004884,0.000428,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.420467,0.000000,0.008571,-0.558770,-0.008571,-0.001709,-0.000305,0.102564,0.000426,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.430551,0.000000,0.001728,-0.624119,-0.001728,-0.005128,-0.000031,0.034188,0.000425,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.440000,0.000000,0.009930,-0.649872,-0.009930,0.008547,-0.000359,0.141636,0.000422,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.450043,0.000000,0.023328,-0.649872,-0.023328,0.015385,-0.000895,-0.004884,0.000413,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.460037,0.000000,0.023791,-0.646109,-0.023791,0.005128,-0.000913,0.034188,0.000404,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.470238,0.000000,-0.006608,-0.593866,0.006608,-0.025641,0.000302,-0.014652,0.000407,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.482554,0.000000,0.003260,-0.593866,-0.003260,0.008547,-0.000092,-0.024420,0.000406,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.490264,0.000000,0.028249,-0.608999,-0.028249,0.025641,-0.001092,-0.034188,0.000397,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.501882,0.000000,0.000377,-0.608999,-0.000377,-0.022222,0.000023,0.034188,0.000398,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.510682,0.000000,0.005430,-0.617079,-0.005430,0.005128,-0.000179,-0.053724,0.000396,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.520288,0.000000,0.016310,-0.633771,-0.016310,0.011966,-0.000614,0.073260,0.000390,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.530000,0.000000,-0.005756,-0.633771,0.005756,-0.018803,0.000268,-0.014652,0.000393,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.540269,0.000000,-0.016570,-0.654595,0.016570,-0.011966,0.000701,-0.043956,0.000400,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.550032,0.000000,-0.004709,-0.562133,0.004709,0.008547,0.000227,-0.034188,0.000402,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.560029,0.000000,-0.012314,-0.562133,0.012314,-0.008547,0.000531,0.063492,0.000407,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.570331,0.000000,-0.025236,-0.623103,0.025236,-0.015385,0.001048,-0.004884,0.000418,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.581193,0.000000,-0.035574,-0.631109,0.035574,-0.015385,0.001461,-0.014652,0.000434,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.591085,0.000000,-0.050681,-0.631109,0.050681,-0.022222,0.002065,-0.034188,0.000454,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.600000,0.000000,-0.062767,-0.640326,0.062767,-0.022222,0.002625,-0.092796,0.000478,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.610000,0.000000,-0.038248,-0.583758,0.038248,0.011966,0.001568,-0.024420,0.000494,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.620178,0.000000,-0.052820,-0.583758,0.052820,-0.022222,0.002151,0.102564,0.000515,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.630000,0.000000,-0.047385,-0.586340,0.047385,-0.005128,0.001934,0.063492,0.000534,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.640178,0.000000,-0.094318,-0.586340,0.094318,-0.056410,0.003887,-0.190476,0.000574,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.650261,0.000000,-0.090839,-0.619362,0.090839,-0.015385,0.003672,0.043956,0.000611,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.660243,0.000000,-0.094893,-0.618719,0.094893,-0.022222,0.003834,-0.004884,0.000649,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.670217,0.000000,-0.063949,-0.618719,0.063949,0.011966,0.002596,0.004884,0.000675,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.682380,0.000000,-0.042612,-0.628060,0.042612,0.008547,0.001819,-0.083028,0.000697,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.690526,0.000000,-0.018705,-0.561772,0.018705,0.015385,0.000786,0.083028,0.000704,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.701153,0.000000,-0.026930,-0.561772,0.026930,-0.011966,0.001115,-0.024420,0.000716,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.710751,0.000000,-0.019834,-0.572066,0.019834,0.001709,0.000832,0.014652,0.000724,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.720460,0.000000,-0.017577,-0.595937,0.017577,-0.001709,0.000741,0.004884,0.000731,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.730412,0.000000,-0.032865,-0.595937,0.032865,-0.018803,0.001353,-0.004884,0.000744,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.740179,0.000000,-0.031420,-0.596655,0.031420,-0.005128,0.001295,-0.073260,0.000757,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.750147,0.000000,-0.013170,-0.582821,0.013170,0.011966,0.000565,0.053724,0.000763,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.760148,0.000000,-0.001989,-0.582821,0.001989,0.008547,0.000118,0.043956,0.000764,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.770073,0.000000,0.010374,-0.539564,-0.010374,0.011966,-0.000377,-0.004884,0.000760,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.781824,0.000000,0.003171,-0.539564,-0.003171,-0.005128,-0.000089,0.063492,0.000759,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.790753,0.000000,0.004246,-0.617277,-0.004246,0.001709,-0.000132,-0.073260,0.000758,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.800110,0.000000,-0.001731,-0.598197,0.001731,-0.005128,0.000107,-0.063492,0.000759,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.810606,0.000000,0.003743,-0.598197,-0.003743,0.005128,-0.000112,0.063492,0.000758,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.820372,0.000000,0.014961,-0.637047,-0.014961,0.011966,-0.000560,0.073260,0.000752,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.830160,0.000000,0.030772,-0.536665,-0.030772,0.018803,-0.001193,0.004884,0.000740,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.840958,0.000000,0.043421,-0.536665,-0.043421,0.018803,-0.001699,0.024420,0.000722,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.850016,0.000000,0.050121,-0.584900,-0.050121,0.015385,-0.001890,-0.063492,0.000705,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.860131,0.000000,0.082832,-0.596615,-0.082832,0.042735,-0.003275,0.043956,0.000672,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.870074,0.000000,0.067975,-0.596615,-0.067975,0.001709,-0.002681,-0.043956,0.000645,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.882124,0.000000,0.076602,-0.595946,-0.076602,0.022222,-0.003026,-0.034188,0.000609,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.890231,0.000000,0.069829,-0.624727,-0.069829,0.008547,-0.002755,-0.034188,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.900105,0.000000,0.057572,-0.624727,-0.057572,0.001709,-0.002265,0.073260,0.000564,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.910903,0.000000,0.061443,-0.530414,-0.061443,0.015385,-0.002420,-0.063492,0.000538,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.920000,0.000000,0.033769,-0.585286,-0.033769,-0.015385,-0.001313,0.063492,0.000526,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.930048,0.000000,0.011631,-0.585286,-0.011631,-0.015385,-0.000351,-0.161172,0.000522,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.940946,0.000000,0.021271,-0.642103,-0.021271,0.011966,-0.000813,0.004884,0.000514,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.950426,0.000000,0.011888,-0.629756,-0.011888,-0.005128,-0.000437,0.014652,0.000509,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.960000,0.000000,0.021476,-0.629756,-0.021476,0.011966,-0.000821,0.073260,0.000502,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.970000,0.000000,0.049660,-0.589653,-0.049660,0.032479,-0.001948,0.043956,0.000482,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.983097,0.000000,0.048275,-0.601790,-0.048275,0.008547,-0.001817,-0.073260,0.000458,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
11.990325,0.000000,0.071098,-0.601790,-0.071098,0.032479,-0.002806,0.024420,0.000438,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.000287,0.000000,0.065426,-0.646371,-0.065426,0.008547,-0.002503,-0.073260,0.000413,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.011044,0.000000,0.067725,-0.646371,-0.067725,0.015385,-0.002671,0.024420,0.000384,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.020000,0.000000,0.042214,-0.645056,-0.042214,-0.011966,-0.001650,0.034188,0.000370,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.031057,0.000000,0.055994,-0.654393,-0.055994,0.022222,-0.002202,-0.014652,0.000345,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.040030,0.000000,0.029410,-0.654393,-0.029410,-0.015385,-0.001138,0.024420,0.000335,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.050114,0.000000,0.021819,-0.574550,-0.021819,-0.001709,-0.000835,-0.014652,0.000327,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.060182,0.000000,-0.004767,-0.610806,0.004767,-0.022222,0.000305,-0.043956,0.000330,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.070188,0.000000,-0.002104,-0.610806,0.002104,0.001709,0.000122,-0.014652,0.000331,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.080131,0.000000,0.010282,-0.625890,-0.010282,0.011966,-0.000373,0.112332,0.000327,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.092123,0.000000,0.003098,-0.644747,-0.003098,-0.005128,-0.000086,-0.004884,0.000326,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.101057,0.000000,-0.023163,-0.644747,0.023163,-0.025641,0.000965,-0.014652,0.000335,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.110135,0.000000,-0.016821,-0.588949,0.016821,0.001709,0.000711,0.141636,0.000341,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.121415,0.000000,-0.039098,-0.576868,0.039098,-0.025641,0.001602,-0.034188,0.000359,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.130367,0.000000,-0.067176,-0.576868,0.067176,-0.035897,0.002725,-0.063492,0.000384,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.140205,0.000000,-0.041775,-0.621280,0.041775,0.011966,0.001709,0.004884,0.000401,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.150174,0.000000,-0.055642,-0.621280,0.055642,-0.022222,0.002264,0.034188,0.000423,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.160089,0.000000,-0.063317,-0.639889,0.063317,-0.018803,0.002571,-0.024420,0.000449,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.170139,0.000000,-0.069457,-0.640120,0.069457,-0.018803,0.002816,0.024420,0.000477,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.180178,0.000000,-0.053856,-0.640120,0.053856,0.001709,0.002192,0.024420,0.000499,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.190156,0.000000,-0.051632,-0.559950,0.051632,-0.008547,0.002103,0.014652,0.000520,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.201939,0.000000,-0.060109,-0.609431,0.060109,-0.018803,0.002443,-0.043956,0.000549,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.211671,0.000000,-0.012190,-0.609431,0.012190,0.035897,0.000526,0.112332,0.000554,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.220455,0.000000,0.005633,-0.647903,-0.005633,0.015385,-0.000111,-0.073260,0.000553,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
12.230407,0.000000,0.033566,-0.668135,-0.033566,0.029060,-0.001304,0.161172,0.000540,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
