time_s,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,ref1,ref2,ref3,temp1,temp2,temp3
36.740113,-0.348859,0.004884,-0.162393,0.657855,-0.346764,0.900855,0.844015,-1.440781,-0.035897,-0.369889,0.683404,0.821179,33.0,38.0,31.0
36.750000,-0.350004,-0.190476,-0.138462,0.654040,-0.336996,0.900855,0.830282,-1.479853,-0.018803,-0.371032,0.679913,0.807542,33.0,38.0,31.0
36.760000,-0.350767,0.043956,-0.158974,0.650225,-0.454212,0.941880,0.815404,-1.548230,-0.005128,-0.372150,0.676490,0.793572,33.0,38.0,31.0
36.770025,-0.351148,-0.043956,-0.217094,0.646792,-0.336996,0.900855,0.800526,-1.372405,0.022222,-0.373230,0.673169,0.779392,33.0,38.0,31.0
36.780230,-0.351530,-0.024420,-0.200000,0.643740,-0.249084,0.870085,0.784886,-1.587302,0.032479,-0.374286,0.669901,0.764784,33.0,38.0,31.0
36.790000,-0.351530,-0.053724,-0.223932,0.640307,-0.463980,0.958974,0.771153,-1.499389,-0.029060,-0.375253,0.666879,0.750639,33.0,38.0,31.0
36.800209,-0.351530,-0.043956,-0.220513,0.636873,-0.327228,0.965812,0.755512,-1.509158,-0.052991,-0.376215,0.663832,0.735699,33.0,38.0,31.0
36.810288,-0.351911,-0.083028,-0.210256,0.633822,-0.249084,0.982906,0.740253,-1.675214,-0.001709,-0.377113,0.660934,0.720797,33.0,38.0,31.0
36.820024,-0.352293,-0.034188,-0.189744,0.630770,-0.415140,0.972650,0.725376,-1.518926,0.018803,-0.377929,0.658239,0.706261,33.0,38.0,31.0
36.830021,-0.352293,-0.034188,-0.182906,0.627718,-0.288156,0.989744,0.709354,-1.724054,0.001709,-0.378713,0.655577,0.691200,33.0,38.0,31.0
36.840007,-0.352674,0.141636,-0.193162,0.624666,-0.346764,1.013675,0.693713,-1.694750,0.052991,-0.379438,0.653024,0.676023,33.0,38.0,31.0
36.850079,-0.352674,-0.073260,-0.217094,0.621614,-0.180708,1.023932,0.677691,-1.616606,0.080342,-0.380109,0.650557,0.660591,33.0,38.0,31.0
36.860007,-0.352674,0.024420,-0.158974,0.618563,-0.376068,1.071795,0.661288,-1.675214,0.029060,-0.380708,0.648229,0.645262,33.0,38.0,31.0
36.870161,-0.352674,0.034188,-0.213675,0.615892,-0.366300,1.058120,0.645266,-1.694750,0.063248,-0.381254,0.645954,0.629471,33.0,38.0,31.0
36.880000,-0.352674,0.063492,-0.206838,0.613222,-0.307692,1.034188,0.629244,-1.694750,0.107692,-0.381716,0.643852,0.614069,33.0,38.0,31.0
36.890000,-0.352674,-0.034188,-0.182906,0.610552,-0.180708,1.116239,0.612459,-1.743590,0.056410,-0.382117,0.641816,0.598319,33.0,38.0,31.0
36.900000,-0.352674,-0.024420,-0.203419,0.608263,-0.327228,1.109402,0.596437,-1.567766,0.080342,-0.382445,0.639883,0.582480,33.0,38.0,31.0
36.910354,-0.352674,-0.063492,-0.193162,0.605974,-0.141636,1.027350,0.578508,-1.626374,0.121368,-0.382706,0.637987,0.565995,33.0,38.0,31.0
36.920000,-0.352674,-0.004884,-0.162393,0.604067,-0.258852,1.075214,0.562867,-1.606838,0.090598,-0.382875,0.636316,0.550565,33.0,38.0,31.0
36.930000,-0.352674,-0.004884,-0.189744,0.602541,-0.102564,1.006838,0.546082,-1.782662,0.128205,-0.382972,0.634681,0.534505,33.0,38.0,31.0
36.940242,-0.352674,-0.043956,-0.169231,0.601015,-0.219780,1.003419,0.528534,-1.753358,0.135043,-0.382986,0.633107,0.517996,33.0,38.0,31.0
36.950121,-0.352674,0.004884,-0.196581,0.599489,-0.249084,1.003419,0.511749,-1.694750,0.158974,-0.382917,0.631684,0.502023,33.0,38.0,31.0
36.960000,-0.352674,0.043956,-0.172650,0.599107,-0.004884,0.996581,0.495346,-1.655678,0.138462,-0.382764,0.630354,0.486008,33.0,38.0,31.0
36.970150,-0.352674,-0.014652,-0.148718,0.597963,-0.024420,0.941880,0.478180,-1.616606,0.114530,-0.382517,0.629083,0.469520,33.0,38.0,31.0
36.980158,-0.352293,0.053724,-0.148718,0.597200,-0.170940,0.965812,0.461013,-1.655678,0.097436,-0.382183,0.627922,0.453235,33.0,38.0,31.0
36.990000,-0.352674,-0.131868,-0.138462,0.596056,-0.014652,0.989744,0.444228,-1.772894,0.059829,-0.381764,0.626870,0.437202,33.0,38.0,31.0
37.000000,-0.352293,0.122100,-0.138462,0.595293,-0.161172,0.917949,0.427825,-1.557998,0.056410,-0.381245,0.625889,0.420903,33.0,38.0,31.0
37.010331,-0.352293,-0.014652,-0.138462,0.594148,-0.122100,0.979487,0.410277,-1.636142,0.193162,-0.380607,0.624969,0.404063,33.0,38.0,31.0
37.020000,-0.351911,0.053724,-0.121368,0.593004,-0.180708,1.051282,0.393492,-1.704518,0.172650,-0.379917,0.624192,0.388307,33.0,38.0,31.0
37.030162,-0.351911,-0.034188,-0.080342,0.591859,-0.063492,1.054701,0.376326,-1.724054,0.200000,-0.379090,0.623462,0.371763,33.0,38.0,31.0
37.040064,-0.351911,-0.024420,-0.117949,0.590715,-0.151404,1.105983,0.359541,-1.753358,0.111111,-0.378185,0.622833,0.355665,33.0,38.0,31.0
37.050070,-0.351530,0.043956,-0.087179,0.589189,-0.180708,1.205128,0.342374,-1.626374,0.162393,-0.377167,0.622281,0.339430,33.0,38.0,31.0
37.060012,-0.351530,-0.073260,-0.052991,0.587663,-0.131868,1.191453,0.325971,-1.636142,0.176068,-0.376052,0.621812,0.323337,33.0,38.0,31.0
37.070000,-0.351530,0.024420,-0.046154,0.586137,-0.180708,1.249573,0.309186,-1.704518,0.176068,-0.374827,0.621421,0.307217,33.0,38.0,31.0
37.080048,-0.351148,0.014652,-0.052991,0.584611,-0.200244,1.235897,0.292020,-1.675214,0.152137,-0.373487,0.621106,0.291056,33.0,38.0,31.0
37.090089,-0.350767,-0.043956,-0.029060,0.583848,-0.092796,1.225641,0.274853,-1.772894,0.244444,-0.372039,0.620869,0.274972,33.0,38.0,31.0
37.100068,-0.350385,0.024420,-0.022222,0.583085,-0.034188,1.287179,0.258068,-1.675214,0.179487,-0.370490,0.620709,0.259056,33.0,38.0,31.0
37.110000,-0.350004,0.014652,-0.011966,0.581941,-0.092796,1.314530,0.241665,-1.655678,0.206838,-0.368839,0.620622,0.243296,33.0,38.0,31.0
37.120000,-0.349622,0.043956,0.018803,0.581178,-0.092796,1.283761,0.224880,-1.733822,0.237607,-0.367065,0.620607,0.227515,33.0,38.0,31.0
37.130028,-0.348859,0.112332,0.022222,0.580797,-0.004884,1.235897,0.208476,-1.606838,0.196581,-0.365173,0.620663,0.211785,33.0,38.0,31.0
37.140003,-0.348096,0.102564,0.008547,0.580797,0.053724,1.280342,0.192073,-1.694750,0.305983,-0.363178,0.620788,0.196243,33.0,38.0,31.0
37.150000,-0.347333,0.024420,0.039316,0.580797,0.024420,1.290598,0.176051,-1.626374,0.285470,-0.361065,0.620982,0.180776,33.0,38.0,31.0
37.160280,-0.346571,-0.004884,0.015385,0.580797,0.014652,1.283761,0.159266,-1.567766,0.241026,-0.358772,0.621250,0.164994,33.0,38.0,31.0
37.170236,-0.345426,0.063492,0.029060,0.580797,0.102564,1.287179,0.143244,-1.548230,0.193162,-0.356436,0.621575,0.149838,33.0,38.0,31.0
37.180000,-0.344282,0.131868,0.066667,0.580797,0.122100,1.331624,0.127985,-1.528694,0.230769,-0.354033,0.621955,0.135101,33.0,38.0,31.0
37.190321,-0.343519,0.092796,0.107692,0.580797,0.102564,1.352137,0.111963,-1.489621,0.206838,-0.351373,0.622421,0.119671,33.0,38.0,31.0
37.200254,-0.342374,0.141636,0.104274,0.580797,0.004884,1.341880,0.096704,-1.489621,0.217094,-0.348695,0.622930,0.104967,33.0,38.0,31.0
37.210025,-0.341611,0.122100,0.083761,0.580797,0.014652,1.379487,0.081445,-1.616606,0.292308,-0.345949,0.623489,0.090654,33.0,38.0,31.0
37.220120,-0.340085,0.092796,0.117949,0.580797,0.004884,1.400000,0.065805,-1.655678,0.323077,-0.342996,0.624123,0.076027,33.0,38.0,31.0
37.230000,-0.338941,0.053724,0.124786,0.580797,0.073260,1.437607,0.051690,-1.431013,0.230769,-0.339991,0.624800,0.061878,33.0,38.0,31.0
37.240000,-0.337415,0.151404,0.158974,0.580797,0.043956,1.454701,0.036049,-1.401709,0.275214,-0.336833,0.625540,0.047730,33.0,38.0,31.0
37.250209,-0.335889,0.210012,0.145299,0.581178,0.043956,1.499145,0.021172,-1.509158,0.237607,-0.333491,0.626351,0.033473,33.0,38.0,31.0
37.260193,-0.334363,0.151404,0.186325,0.581178,0.004884,1.478632,0.007057,-1.421245,0.258120,-0.330105,0.627197,0.019718,33.0,38.0,31.0
37.270277,-0.332456,0.180708,0.138462,0.581178,-0.014652,1.574359,-0.007439,-1.489621,0.213675,-0.326570,0.628102,0.006021,33.0,38.0,31.0
37.280121,-0.330549,0.190476,0.131624,0.581178,-0.004884,1.574359,-0.021553,-1.411477,0.302564,-0.323007,0.629035,-0.007155,33.0,38.0,31.0
37.290021,-0.328641,0.112332,0.200000,0.581559,-0.024420,1.594872,-0.035286,-1.431013,0.210256,-0.319312,0.630021,-0.020207,33.0,38.0,31.0
37.300045,-0.325971,0.258852,0.200000,0.581559,0.073260,1.584615,-0.048638,-1.391941,0.193162,-0.315458,0.631066,-0.033213,33.0,38.0,31.0
37.310276,-0.323682,0.268620,0.193162,0.581941,0.053724,1.639316,-0.062371,-1.382173,0.210256,-0.311409,0.632180,-0.046264,33.0,38.0,31.0
37.320334,-0.321012,0.141636,0.145299,0.581941,-0.043956,1.611966,-0.075723,-1.294261,0.237607,-0.307316,0.633320,-0.058871,33.0,38.0,31.0
37.330033,-0.317578,0.249084,0.158974,0.582322,0.131868,1.752137,-0.088312,-1.411477,0.292308,-0.303264,0.634462,-0.070812,33.0,38.0,31.0
37.340040,-0.314145,0.522589,0.145299,0.583085,0.014652,1.666667,-0.101282,-1.372405,0.244444,-0.298977,0.635681,-0.082907,33.0,38.0,31.0
37.350063,-0.309949,0.444444,0.090598,0.583848,0.034188,1.649573,-0.113489,-1.323565,0.258120,-0.294575,0.636944,-0.094787,33.0,38.0,31.0
37.360283,-0.306134,0.278388,0.176068,0.584611,0.063492,1.697436,-0.126078,-1.157509,0.282051,-0.289978,0.638272,-0.106653,33.0,38.0,31.0
37.370353,-0.301556,0.385836,0.135043,0.585374,-0.004884,1.724786,-0.138666,-1.225885,0.316239,-0.285342,0.639621,-0.118100,33.0,38.0,31.0
37.380140,-0.297360,0.415140,0.131624,0.586137,0.004884,1.752137,-0.149729,-1.069597,0.285470,-0.280738,0.640968,-0.128986,33.0,38.0,31.0
37.390069,-0.292401,0.473748,0.059829,0.587282,0.141636,1.704274,-0.161173,-1.137973,0.264957,-0.275968,0.642371,-0.139788,33.0,38.0,31.0
37.400000,-0.287823,0.503053,0.111111,0.588426,0.102564,1.752137,-0.172236,-1.069597,0.220513,-0.271100,0.643808,-0.150343,33.0,38.0,31.0
37.410000,-0.283246,0.356532,0.128205,0.589952,0.092796,1.663248,-0.183299,-1.128205,0.285470,-0.266102,0.645290,-0.160717,33.0,38.0,31.0
37.420000,-0.278286,0.542125,0.131624,0.591478,0.210012,1.611966,-0.193980,-1.079365,0.309402,-0.261010,0.646806,-0.170834,33.0,38.0,31.0
37.430000,-0.273327,0.512821,0.097436,0.593385,0.278388,1.635897,-0.204662,-1.108669,0.264957,-0.255825,0.648353,-0.180692,33.0,38.0,31.0
37.440000,-0.267987,0.444444,0.087179,0.595293,0.200244,1.598291,-0.214961,-1.010989,0.309402,-0.250550,0.649932,-0.190287,33.0,38.0,31.0
37.450000,-0.263027,0.346764,0.169231,0.597963,0.288156,1.516239,-0.224880,-1.001221,0.309402,-0.245188,0.651541,-0.199618,33.0,38.0,31.0
37.460164,-0.257687,0.424908,0.121368,0.600633,0.229548,1.516239,-0.234798,-0.913309,0.295726,-0.239650,0.653207,-0.208829,33.0,38.0,31.0
37.470271,-0.252346,0.610501,0.111111,0.603304,0.268620,1.400000,-0.244335,-1.040293,0.347009,-0.234059,0.654893,-0.217715,33.0,38.0,31.0
37.480108,-0.247005,0.522589,0.135043,0.605974,0.317460,1.400000,-0.253109,-0.893773,0.258120,-0.228538,0.656560,-0.226100,33.0,38.0,31.0
37.490061,-0.241283,0.678877,0.094017,0.608644,0.210012,1.427350,-0.261501,-0.864469,0.234188,-0.222876,0.658273,-0.234318,33.0,38.0,31.0
37.500069,-0.235943,0.600733,0.135043,0.611315,0.307692,1.372650,-0.269894,-0.835165,0.364103,-0.217108,0.660021,-0.242312,33.0,38.0,31.0
37.510320,-0.230220,0.503053,0.138462,0.613222,0.063492,1.372650,-0.278286,-0.805861,0.206838,-0.211124,0.661837,-0.250218,33.0,38.0,31.0
37.520166,-0.224117,0.590965,0.046154,0.615511,0.122100,1.437607,-0.285916,-0.727717,0.203419,-0.205310,0.663605,-0.257544,33.0,38.0,31.0
37.530292,-0.218013,0.649573,0.100855,0.617418,0.112332,1.413675,-0.293164,-0.815629,0.217094,-0.199262,0.665447,-0.264804,33.0,38.0,31.0
37.540242,-0.212291,0.542125,0.155556,0.619326,0.112332,1.512821,-0.300412,-0.590965,0.186325,-0.193257,0.667279,-0.271667,33.0,38.0,31.0
37.550204,-0.206950,0.581197,0.117949,0.621233,0.161172,1.400000,-0.307279,-0.737485,0.323077,-0.187185,0.669133,-0.278269,33.0,38.0,31.0
37.560000,-0.201228,0.454212,0.117949,0.622759,0.092796,1.451282,-0.314145,-0.659341,0.302564,-0.181159,0.670977,-0.284501,33.0,38.0,31.0
37.570052,-0.194743,0.688645,0.087179,0.624666,0.249084,1.464957,-0.321012,-0.659341,0.316239,-0.174922,0.672888,-0.290627,33.0,38.0,31.0
37.580209,-0.189021,0.600733,0.131624,0.626574,0.200244,1.430769,-0.327115,-0.610501,0.237607,-0.168569,0.674839,-0.296542,33.0,38.0,31.0
37.590022,-0.182918,0.688645,0.083761,0.628481,0.170940,1.468376,-0.332837,-0.532357,0.237607,-0.162384,0.676740,-0.301996,33.0,38.0,31.0
37.600000,-0.176432,0.610501,0.121368,0.630007,0.210012,1.526496,-0.338560,-0.639805,0.302564,-0.156052,0.678691,-0.307279,33.0,38.0,31.0
37.610236,-0.169566,0.727717,0.107692,0.631914,0.239316,1.495726,-0.343900,-0.503053,0.145299,-0.149514,0.680709,-0.312427,33.0,38.0,31.0
37.620020,-0.163462,0.649573,0.124786,0.633440,0.102564,1.523077,-0.348859,-0.610501,0.271795,-0.143229,0.682653,-0.317093,33.0,38.0,31.0
37.630067,-0.157740,0.542125,0.155556,0.634966,0.190476,1.540171,-0.353819,-0.571429,0.340171,-0.136740,0.684663,-0.321626,33.0,38.0,31.0
37.640117,-0.150874,0.669109,0.141880,0.636873,0.141636,1.550427,-0.358778,-0.571429,0.326496,-0.130220,0.686688,-0.325901,33.0,38.0,31.0
37.650196,-0.144770,0.551893,0.135043,0.638018,0.112332,1.618803,-0.362974,-0.415140,0.271795,-0.123653,0.688732,-0.329932,33.0,38.0,31.0
37.660000,-0.138285,0.669109,0.107692,0.639544,0.122100,1.642735,-0.367170,-0.424908,0.227350,-0.117243,0.690732,-0.333609,33.0,38.0,31.0
37.670000,-0.131800,0.620269,0.076923,0.641070,0.112332,1.622222,-0.370603,-0.346764,0.244444,-0.110686,0.692783,-0.337113,33.0,38.0,31.0
37.680000,-0.124933,0.493284,0.141880,0.643359,0.336996,1.547009,-0.374037,-0.346764,0.282051,-0.104112,0.694845,-0.340374,33.0,38.0,31.0
37.690075,-0.118830,0.571429,0.169231,0.644884,0.043956,1.608547,-0.377852,-0.434676,0.329915,-0.097476,0.696932,-0.343414,33.0,38.0,31.0
37.700344,-0.112345,0.551893,0.100855,0.647555,0.268620,1.502564,-0.381285,-0.356532,0.268376,-0.090702,0.699068,-0.346266,33.0,38.0,31.0
37.710000,-0.105478,0.708181,0.135043,0.649844,0.297924,1.526496,-0.384337,-0.307692,0.347009,-0.084328,0.701084,-0.348723,33.0,38.0,31.0
37.720000,-0.099374,0.600733,0.162393,0.652514,0.288156,1.492308,-0.387007,-0.131868,0.305983,-0.077724,0.703178,-0.351042,33.0,38.0,31.0
37.730000,-0.092508,0.737485,0.076923,0.655184,0.307692,1.410256,-0.389296,-0.249084,0.251282,-0.071122,0.705279,-0.353135,33.0,38.0,31.0
37.740158,-0.085260,0.825397,0.073504,0.658236,0.327228,1.379487,-0.391203,-0.200244,0.244444,-0.064421,0.707419,-0.355036,33.0,38.0,31.0
37.750221,-0.078775,0.649573,0.148718,0.660525,0.141636,1.502564,-0.392729,-0.151404,0.261538,-0.057791,0.709543,-0.356698,33.0,38.0,31.0
37.760000,-0.072671,0.551893,0.172650,0.663195,0.219780,1.369231,-0.394636,-0.141636,0.258120,-0.051360,0.711610,-0.358107,33.0,38.0,31.0
37.770251,-0.066186,0.610501,0.131624,0.665484,0.288156,1.400000,-0.395781,-0.161172,0.217094,-0.044634,0.713779,-0.359371,33.0,38.0,31.0
37.780068,-0.059701,0.717949,0.104274,0.667773,0.112332,1.444444,-0.397307,-0.170940,0.302564,-0.038212,0.715858,-0.360383,33.0,38.0,31.0
37.790103,-0.053216,0.678877,0.145299,0.670443,0.249084,1.434188,-0.398451,-0.092796,0.329915,-0.031670,0.717984,-0.361220,33.0,38.0,31.0
37.800000,-0.046731,0.649573,0.076923,0.672351,0.249084,1.454701,-0.399596,-0.180708,0.329915,-0.025242,0.720080,-0.361856,33.0,38.0,31.0
37.810000,-0.039483,0.708181,0.076923,0.674640,0.151404,1.437607,-0.400740,0.004884,0.429060,-0.018777,0.722196,-0.362312,33.0,38.0,31.0
37.820084,-0.032998,0.600733,0.104274,0.676928,0.239316,1.406838,-0.401503,-0.200244,0.271795,-0.012290,0.724328,-0.362588,33.0,38.0,31.0
37.830000,-0.026894,0.649573,0.169231,0.678454,0.083028,1.492308,-0.401884,-0.073260,0.323077,-0.005946,0.726421,-0.362685,33.0,38.0,31.0
37.840043,-0.020790,0.639805,0.114530,0.680743,0.249084,1.427350,-0.402266,0.004884,0.299145,0.000441,0.728537,-0.362611,33.0,38.0,31.0
37.850024,-0.014305,0.542125,0.114530,0.682650,0.112332,1.461538,-0.402266,0.053724,0.329915,0.006746,0.730633,-0.362372,33.0,38.0,31.0
37.860052,-0.008202,0.600733,0.097436,0.684939,0.200244,1.444444,-0.402266,-0.083028,0.360684,0.013035,0.732733,-0.361972,33.0,38.0,31.0
37.870116,-0.001717,0.620269,0.097436,0.686847,0.180708,1.393162,-0.402266,-0.034188,0.309402,0.019300,0.734832,-0.361414,33.0,38.0,31.0
37.880155,0.005150,0.708181,0.090598,0.689517,0.229548,1.406838,-0.401884,0.043956,0.319658,0.025497,0.736917,-0.360708,33.0,38.0,31.0
37.890171,0.011254,0.503053,0.138462,0.691424,0.229548,1.441026,-0.401884,0.063492,0.353846,0.031626,0.738988,-0.359861,33.0,38.0,31.0
37.900000,0.016976,0.600733,0.128205,0.693332,0.210012,1.471795,-0.401503,-0.034188,0.401709,0.037586,0.741008,-0.358896,33.0,38.0,31.0
37.910280,0.023079,0.571429,0.135043,0.695621,0.258852,1.362393,-0.401503,0.014652,0.411966,0.043757,0.743109,-0.357752,33.0,38.0,31.0
37.920173,0.029183,0.561661,0.087179,0.697528,0.200244,1.488889,-0.401122,0.053724,0.442735,0.049635,0.745117,-0.356526,33.0,38.0,31.0
37.930174,0.034905,0.630037,0.114530,0.699435,0.102564,1.430769,-0.400740,-0.014652,0.483761,0.055513,0.747132,-0.355169,33.0,38.0,31.0
37.940328,0.041009,0.571429,0.094017,0.701724,0.239316,1.420513,-0.400359,0.141636,0.449573,0.061412,0.749161,-0.353675,33.0,38.0,31.0
37.950169,0.047112,0.630037,-0.011966,0.704013,0.151404,1.369231,-0.399977,0.043956,0.576068,0.067061,0.751110,-0.352122,33.0,38.0,31.0
37.960069,0.052834,0.581197,0.076923,0.705921,0.239316,1.413675,-0.399596,-0.014652,0.432479,0.072674,0.753053,-0.350462,33.0,38.0,31.0
37.970241,0.058175,0.503053,0.155556,0.708209,0.200244,1.430769,-0.398451,0.131868,0.449573,0.078366,0.755029,-0.348659,33.0,38.0,31.0
37.980256,0.063897,0.512821,0.111111,0.710498,0.229548,1.317949,-0.397307,0.131868,0.490598,0.083893,0.756952,-0.346793,33.0,38.0,31.0
37.990280,0.069619,0.463980,0.100855,0.712406,0.180708,1.406838,-0.395781,0.307692,0.415385,0.089347,0.758855,-0.344842,33.0,38.0,31.0
38.000047,0.074578,0.483516,0.128205,0.713931,0.200244,1.417094,-0.393874,0.239316,0.411966,0.094583,0.760685,-0.342867,33.0,38.0,31.0
38.010316,0.079919,0.600733,0.121368,0.715839,0.063492,1.386325,-0.392348,0.258852,0.374359,0.100005,0.762584,-0.340717,33.0,38.0,31.0
38.020050,0.084878,0.542125,0.080342,0.717365,0.122100,1.420513,-0.390440,0.258852,0.343590,0.105063,0.764357,-0.338614,33.0,38.0,31.0
38.030120,0.090600,0.571429,0.083761,0.718891,0.180708,1.454701,-0.388151,0.297924,0.398291,0.110210,0.766163,-0.336380,33.0,38.0,31.0
38.040000,0.095941,0.532357,0.104274,0.720035,0.131868,1.526496,-0.386244,0.219780,0.425641,0.115176,0.767905,-0.334134,33.0,38.0,31.0
38.050057,0.100519,0.483516,0.169231,0.721942,0.200244,1.447863,-0.384337,0.239316,0.374359,0.120141,0.769647,-0.331799,33.0,38.0,31.0
38.060057,0.105097,0.415140,0.111111,0.723468,0.141636,1.502564,-0.382429,0.083028,0.374359,0.124990,0.771347,-0.329435,33.0,38.0,31.0
38.070254,0.110437,0.493284,0.117949,0.724994,0.229548,1.437607,-0.380903,0.063492,0.449573,0.129840,0.773045,-0.326985,33.0,38.0,31.0
38.080291,0.115015,0.483516,0.114530,0.726902,0.180708,1.464957,-0.378614,0.170940,0.415385,0.134521,0.774680,-0.324541,33.0,38.0,31.0
38.090293,0.119593,0.395604,0.141880,0.728809,0.200244,1.365812,-0.376707,0.288156,0.415385,0.139093,0.776272,-0.322079,33.0,38.0,31.0
38.100243,0.124170,0.493284,0.107692,0.731098,0.249084,1.365812,-0.374418,0.297924,0.459829,0.143549,0.777817,-0.319608,33.0,38.0,31.0
38.110044,0.127985,0.395604,0.145299,0.733387,0.239316,1.307692,-0.372511,0.170940,0.384615,0.147847,0.779300,-0.317159,33.0,38.0,31.0
38.120202,0.132563,0.503053,0.080342,0.735294,0.161172,1.317949,-0.370222,0.268620,0.329915,0.152205,0.780795,-0.314608,33.0,38.0,31.0
38.130000,0.136378,0.356532,0.094017,0.737583,0.161172,1.242735,-0.367552,0.268620,0.377778,0.156316,0.782194,-0.312142,33.0,38.0,31.0
38.140004,0.140955,0.376068,0.138462,0.739109,0.249084,1.263248,-0.364881,0.229548,0.319658,0.160418,0.783578,-0.309623,33.0,38.0,31.0
38.150113,0.144770,0.288156,0.117949,0.741016,0.083028,1.273504,-0.362211,0.297924,0.405128,0.164466,0.784930,-0.307080,33.0,38.0,31.0
38.160215,0.148966,0.405372,0.100855,0.742542,0.131868,1.348718,-0.359922,0.239316,0.439316,0.168412,0.786231,-0.304547,33.0,38.0,31.0
38.170267,0.152781,0.288156,0.135043,0.743687,0.092796,1.331624,-0.357633,0.151404,0.411966,0.172242,0.787476,-0.302039,33.0,38.0,31.0
38.180001,0.156596,0.454212,0.107692,0.744450,0.034188,1.362393,-0.355726,0.112332,0.432479,0.175858,0.788632,-0.299626,33.0,38.0,31.0
38.190000,0.160029,0.268620,0.145299,0.745594,0.131868,1.400000,-0.353437,0.258852,0.422222,0.179477,0.789768,-0.297168,33.0,38.0,31.0
38.200259,0.163844,0.395604,0.128205,0.745975,0.073260,1.441026,-0.351530,0.239316,0.405128,0.183091,0.790876,-0.294672,33.0,38.0,31.0
38.210309,0.166896,0.317460,0.155556,0.746738,0.053724,1.413675,-0.349241,0.219780,0.418803,0.186534,0.791906,-0.292256,33.0,38.0,31.0
38.220247,0.169947,0.376068,0.152137,0.747501,0.073260,1.420513,-0.347333,0.229548,0.442735,0.189845,0.792867,-0.289899,33.0,38.0,31.0
38.230227,0.172618,0.327228,0.124786,0.748264,0.170940,1.410256,-0.345426,0.190476,0.429060,0.193076,0.793774,-0.287568,33.0,38.0,31.0
38.240000,0.175288,0.239316,0.138462,0.749027,0.102564,1.423932,-0.343137,0.151404,0.377778,0.196150,0.794603,-0.285324,33.0,38.0,31.0
38.250000,0.178721,0.366300,0.176068,0.749790,0.063492,1.403419,-0.340848,0.229548,0.381197,0.199203,0.795391,-0.283071,33.0,38.0,31.0
38.260124,0.181773,0.307692,0.148718,0.750935,0.151404,1.382906,-0.338560,0.278388,0.411966,0.202200,0.796125,-0.280836,33.0,38.0,31.0
38.270262,0.185206,0.356532,0.090598,0.752079,0.131868,1.341880,-0.336652,0.151404,0.377778,0.205109,0.796792,-0.278649,33.0,38.0,31.0
38.280302,0.188258,0.268620,0.080342,0.752461,0.043956,1.362393,-0.334363,0.258852,0.336752,0.207898,0.797387,-0.276537,33.0,38.0,31.0
38.290183,0.191310,0.346764,0.056410,0.753223,0.131868,1.328205,-0.332837,0.239316,0.381197,0.210557,0.797906,-0.274511,33.0,38.0,31.0
38.300000,0.194362,0.288156,0.094017,0.753986,0.083028,1.331624,-0.330930,0.249084,0.442735,0.213113,0.798355,-0.272555,33.0,38.0,31.0
38.310924,0.197414,0.229548,0.124786,0.755131,0.083028,1.307692,-0.329023,0.131868,0.480342,0.215861,0.798774,-0.270446,33.0,38.0,31.0
38.320003,0.200465,0.268620,0.114530,0.755894,0.073260,1.314530,-0.327115,0.210012,0.405128,0.218069,0.799059,-0.268749,33.0,38.0,31.0
38.330041,0.202373,0.161172,0.107692,0.756275,0.112332,1.287179,-0.325589,0.170940,0.381197,0.220430,0.799303,-0.266936,33.0,38.0,31.0
38.340000,0.204280,0.239316,0.148718,0.756657,-0.004884,1.294017,-0.323301,0.170940,0.340171,0.222692,0.799471,-0.265202,33.0,38.0,31.0
38.350287,0.206188,0.210012,0.158974,0.757038,0.004884,1.246154,-0.321775,0.210012,0.391453,0.224945,0.799567,-0.263483,33.0,38.0,31.0
38.360000,0.207713,0.258852,0.165812,0.757420,0.004884,1.314530,-0.319867,0.122100,0.388034,0.226998,0.799583,-0.261927,33.0,38.0,31.0
38.370221,0.209239,0.249084,0.152137,0.757801,0.034188,1.290598,-0.318341,0.131868,0.364103,0.229082,0.799521,-0.260362,33.0,38.0,31.0
38.380000,0.210384,0.122100,0.203419,0.757801,-0.024420,1.294017,-0.316815,0.073260,0.370940,0.231003,0.799385,-0.258937,33.0,38.0,31.0
38.390000,0.211147,0.043956,0.223932,0.757801,0.034188,1.283761,-0.315290,0.024420,0.490598,0.232897,0.799167,-0.257552,33.0,38.0,31.0
38.400002,0.212291,0.043956,0.227350,0.757801,-0.014652,1.266667,-0.314527,-0.053724,0.480342,0.234722,0.798869,-0.256241,33.0,38.0,31.0
38.410000,0.213054,0.004884,0.206838,0.757801,0.043956,1.259829,-0.313382,0.112332,0.418803,0.236479,0.798488,-0.255007,33.0,38.0,31.0
38.420006,0.214199,0.170940,0.227350,0.757801,-0.014652,1.201709,-0.312238,0.180708,0.442735,0.238172,0.798025,-0.253849,33.0,38.0,31.0
38.430000,0.214961,0.180708,0.230769,0.757801,0.053724,1.198291,-0.311475,0.112332,0.452991,0.239800,0.797480,-0.252769,33.0,38.0,31.0
38.440000,0.215724,-0.004884,0.203419,0.757801,0.092796,1.174359,-0.310712,0.004884,0.425641,0.241370,0.796849,-0.251765,33.0,38.0,31.0
38.450000,0.217250,0.219780,0.176068,0.757801,0.043956,1.147009,-0.309949,0.034188,0.394872,0.242881,0.796134,-0.250840,33.0,38.0,31.0
