time_s,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,ref1,ref2,ref3,temp1,temp2,temp3
2.69999999999994,-0.541699981390842,-0.185408925801926,0.0108145121182204,-0.961067892626527,0.26281252211382,-5.30617622321265,2.01519891537315,-0.162902824064685,-1.14421899231304,-0.541740823079781,-0.96230025114739,2.01466079298416,25,25,25
2.70999999999994,-0.543545245356405,-0.183483286317946,0.0146954311346504,-0.958484349047506,0.253788951980344,-5.32345044160566,2.01351731821028,-0.17340863174962,-1.14314904104112,-0.543559577914414,-0.959754840305585,2.01296858834355,25,25,25
2.71999999999994,-0.545369647117201,-0.181233137084206,0.0187058098890133,-0.95599211358692,0.244555788108141,-5.34041611336081,2.01173074273816,-0.18389171256337,-1.14239365860589,-0.545356317023121,-0.957299863161916,2.01117198958052,25,25,25
2.72999999999994,-0.547169908098089,-0.178651978372866,0.0228422863707844,-0.953593233285343,0.235122978583107,-5.35706234946348,2.00983948395902,-0.194338508062435,-1.14195507666024,-0.54712777764896,-0.954937323547293,2.00927130970694,25,25,25
2.73999999999994,-0.548942686684658,-0.175733708523866,0.027101172306894,-0.951289654015258,0.225500803736067,-5.37337815478112,2.00784397257691,-0.204735445609532,-1.1418349475791,-0.548870636455158,-0.952669123405528,2.00726699739257,25,25,25
2.74999999999994,-0.550684582268566,-0.172472636634739,0.0314784487861179,-0.949083217210622,0.215699865511409,-5.3893524252549,2.00574477504682,-0.215068956977254,-1.14203433542828,-0.55058151362095,-0.95049705949831,2.00515963702025,25,25,25
2.75999999999994,-0.552392139417353,-0.16886349474529,0.03596976243693,-0.94697565670503,0.205731076387826,-5.40497394688112,2.00354259343736,-0.225325497019995,-1.14255370839438,-0.552256977058292,-0.948422820226589,2.0029499485517,25,25,25
2.76999999999994,-0.554061852163472,-0.164901449490033,0.0405704220563532,-0.944968595682866,0.195605647866919,-5.42023139666438,2.00123826510643,-0.235491562384754,-1.14339293268414,-0.55389354674452,-0.946447982573386,2.00063878720341,25,25,25
2.77999999999994,-0.555690168407153,-0.160582113206396,0.0452753956352333,-0.943063543747692,0.185335078542585,-5.43511334572282,1.99883276218967,-0.245553710225105,-1.14455126791989,-0.555487699165802,-0.94457400917288,1.99822714293232,25,25,25
2.78999999999994,-0.5572734944276,-0.155901554496688,0.050079307782543,-0.941261894112014,0.17493114176194,-5.44960826470707,1.99632719090192,-0.255498576879715,-1.14602736407287,-0.55703587186608,-0.942802245510494,1.9957161397317,25,25,25
2.79999999999994,-0.558808199497087,-0.150856308246275,0.0549764376043114,-0.939564920912453,0.164405872886695,-5.46370453166818,1.99372279065207,-0.265312896477293,-1.14781925998483,-0.558534468095981,-0.941133917258541,1.99310703473726,25,25,25
2.80999999999994,-0.560290620592525,-0.145443385100494,0.0599607171331996,-0.93797377665428,0.153771556164304,-5.4773904424812,1.99102093297238,-0.274983519433786,-1.14992438353092,-0.559979861556031,-0.93957012775182,1.9904012171444,25,25,25
2.81999999999994,-0.561717067199097,-0.139660280399898,0.0650257304294555,-0.936489489789167,0.143040711219064,-5.49065422390582,1.9882231202634,-0.284497430811809,-1.15233955347335,-0.561368401228325,-0.938111855607377,1.98760020693734,25,25,25
2.82999999999994,-0.563083826200523,-0.133504982569391,0.0701647134840445,-0.935112962429899,0.132226079174527,-5.50348404934542,1.98533098435614,-0.29384176851674,-1.15506098304797,-0.562696416290642,-0.936759952492477,1.98470565343141,25,25,25
2.83999999999994,-0.564387166850484,-0.126975980953017,0.075370555053916,-0.933844968205677,0.121340608420364,-5.51586805735168,1.98234628489306,-0.303003841306954,-1.15808428531637,-0.563960221106863,-0.935515141044657,1.9817193336298,25,25,25
2.84999999999994,-0.565623345819584,-0.12007227308328,0.0806357985523588,-0.932686150261492,0.110397440038215,-5.52779437291088,1.97927090753,-0.311971146597652,-1.16140448030639,-0.56515612028737,-0.934378012947508,1.97864315039667,25,25,25
2.85999999999994,-0.56678861231215,-0.112793371372585,0.0859526451086421,-0.931637019404912,0.0994098929017883,-5.53925113153993,1.97610686196111,-0.320731388038937,-1.16501600395482,-0.566280413813014,-0.933349027165675,1.97547913044833,25,25,25
2.86999999999994,-0.567879213247035,-0.105139309214599,0.0913129579038472,-0.930697952403456,0.0883914484672251,-5.55022650621093,1.97285627976922,-0.329272492848394,-1.16891271885775,-0.567329402216063,-0.932428508342347,1.97222942216491,25,25,25
2.87999999999994,-0.568891398496442,-0.0971106464845182,0.0967082678856595,-0.929869190435568,0.0773557352696369,-5.56070873711202,1.96952141210414,-0.33758262887806,-1.17308792682787,-0.568299391811459,-0.93161664536228,1.96889629322488,25,25,25
2.88999999999994,-0.569821426176725,-0.0887084744289076,0.102129780964128,-0.929150837698063,0.0663165131414581,-5.57068616423821,1.96610462719166,-0.345650221395151,-1.17753438325171,-0.569186699971589,-0.930913490083244,1.96548212806524,25,25,25
2.89999999999994,-0.57066556798502,-0.0799344199375901,0.107568386792167,-0.928542860172739,0.055287657167753,-5.58014726278806,1.96260840767624,-0.353463969555364,-1.18224431323428,-0.569987660437666,-0.930318956238494,1.96198942517019,25,25,25
2.90999999999994,-0.571420114575477,-0.0707906491917114,0.113014669237383,-0.928045084554708,0.0442831413929266,-5.5890806813213,1.95903534780056,-0.361012862547435,-1.18720942951268,-0.570698628660731,-0.929832818512703,1.95842079419178,25,25,25
2.91999999999994,-0.572081380968854,-0.0612798706830355,0.118458918654011,-0.92765719734488,0.033317022292851,-5.59747528260904,1.95538815042529,-0.368286195388076,-1.19242095211343,-0.571315987165211,-0.929454711793543,1.95477895290564,25,25,25
2.92999999999994,-0.572645711989138,-0.0514053375999313,0.123891146063962,-0.927378744108851,0.0224034220260188,-5.60532018708294,1.95166962389279,-0.375273584347144,-1.19786962972088,-0.571836150927872,-0.929184130600877,1.95106672400592,25,25,25
2.93999999999994,-0.573109487720853,-0.0411708495754679,0.129301099353073,-0.92720912890436,0.0115565114773233,-5.61260481876424,1.94788267873835,-0.381964981983737,-1.20354576271501,-0.572255572764963,-0.929020428695289,1.94728703174296,25,25,25
2.94999999999994,-0.573469128980647,-0.0305807537923981,0.134678281582148,-0.927147613879305,0.000790493107777363,-5.61931895352681,1.94403032425312,-0.388350691774927,-1.2094392278274,-0.572570748720289,-0.928962818867457,1.94344289840822,25,25,25
2.95999999999994,-0.573721102796701,-0.0196399454389322,0.140011971502074,-0.927193319042204,-0.00988041637650671,-5.6254527695231,1.94011566490285,-0.394421382320084,-1.21553950435371,-0.572778223446881,-0.929010372909615,1.93953744067063,25,25,25
2.96999999999994,-0.573861927889426,-0.00835386750827079,0.145291246348296,-0.927345222206835,-0.0204420035224533,-5.63099689957649,1.93614189660672,-0.400168101104545,-1.22183570184983,-0.572874595574943,-0.929162021770129,1.93557386576907,25,25,25
2.97999999999994,-0.573888180146866,0.00327149006618129,0.150505006972659,-0.927602159112653,-0.0308800757810708,-5.63594248531933,1.93211230288076,-0.405582287807535,-1.22831658922746,-0.572856523058671,-0.929416555891962,1.93155546756577,25,25,25
2.98999999999994,-0.573796498088102,0.0152295919490289,0.155642005350331,-0.927962823722456,-0.0411804792972545,-5.64028123283238,1.92803025085057,-0.410655787139822,-1.23497062515345,-0.57272072849459,-0.929772625735541,1.92748562246576,25,25,25
2.99999999999994,-0.573583588307886,0.0275133596245764,0.160690874476624,-0.928425768698598,-0.0513291168236518,-5.64400546951928,1.92389918713796,-0.41538086119731,-1.24178598964575,-0.572464004403987,-0.93022874248633,1.9233677852074,25,25,25
3.00999999999994,-0.573246230895611,0.040115174312961,0.165640160643288,-0.928989406058929,-0.0613119657433338,-5.64710820192801,1.91972263362662,-0.419750201317446,-1.24875061674744,-0.57208321847207,-0.930783278947131,1.91920548452969,25,25,25
3.01999999999994,-0.572781284821626,0.0530268805925338,0.170478358056464,-0.929652008013465,-0.0711150961856326,-5.64958317421148,1.91550418311162,-0.423756939425566,-1.25585222814954,-0.571575318736466,-0.931434470614894,1.9150023187217,25,25,25
3.02999999999994,-0.57218569328376,0.0662397907410864,0.175193945729092,-0.930411707982642,-0.0807246892186048,-5.65142492690059,1.91124749483811,-0.427394658859146,-1.26307836762254,-0.570937338717725,-0.93218041694159,1.91076195106014,25,25,25
3.03999999999994,-0.571456489006805,0.0797446898094706,0.179775426549403,-0.931266501797837,-0.0901270551010599,-5.65262885564641,1.90695628993443,-0.430657404658284,-1.27041643610654,-0.570166402484508,-0.933019082778408,1.90648810514087,25,25,25
3.04999999999993,-0.570590799487571,0.0935318414416262,0.184211368394319,-0.932214249084663,-0.0993086515763041,-5.65319126957308,1.90263434674494,-0.433539693310867,-1.27785372730071,-0.569259729646197,-0.93394830000235,1.90218456011059,25,25,25
3.05999999999993,-0.569585852177972,0.107590994455805,0.188490447122419,-0.933252674829363,-0.108256102188739,-5.65310944887057,1.89828549606822,-0.43603652194155,-1.28537746358364,-0.56821464026571,-0.934965769323965,1.89785514580492,25,25,25
3.06999999999993,-0.568438979598455,0.121911390202342,0.192601491246019,-0.934379371128438,-0.116956214603306,-5.65238170124644,1.89391361630611,-0.438143376933884,-1.29297483208875,-0.56702855968539,-0.936069062274811,1.8935037377993,25,25,25
3.07999999999993,-0.567147624373925,0.136481770713556,0.196533528046246,-0.935591799121429,-0.125395998906899,-5.65100741684873,1.88952262852954,-0.439856241975432,-1.30063302075209,-0.56569902325889,-0.937255623372903,1.88913425237942,25,25,25
3.08999999999993,-0.565709344184184,0.151290387661466,0.200275830859328,-0.936887291106576,-0.133562685869623,-5.64898712126788,1.88511649146661,-0.441171605515798,-1.3083392541441,-0.564223680982076,-0.938522772464211,1.88475064143761,25,25,25
3.09999999999993,-0.564121816620696,0.166325012138761,0.20381796722735,-0.938263052838822,-0.141443745142242,-5.64632252622483,1.88069919641922,-0.442086467627654,-1.31608082889332,-0.562600302016062,-0.939867707238015,1.88035688730228,25,25,25
3.10999999999993,-0.562382843941408,0.18157294527809,0.207149847573041,-0.939716166009421,-0.149026903365327,-5.64301657755513,1.87627476211405,-0.44259834626089,-1.32384514850685,-0.560826779095598,-0.941287505913662,1.8759569975072,25,25,25
3.11999999999993,-0.560490357715134,0.197021029723631,0.210261774026485,-0.941243590906128,-0.156300162164017,-5.63907350010443,1.871847229494,-0.442705282880061,-1.33161975739188,-0.558901132816153,-0.942779130096072,1.87155499950767,25,25,25
3.12999999999993,-0.558442423346936,0.212655661967602,0.213144489002798,-0.942842169252701,-0.163251816000929,-5.63449883916046,1.86742065645645,-0.442405847475545,-1.33939237388327,-0.556821515793143,-0.94433942779706,1.8671549353507,25,25,25
