time_s,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,ref1,ref2,ref3,temp1,temp2,temp3
10.46,0.233822684778004,-0.562308761866753,0.0326576714634546,-1.16703781730435,-0.240670497759515,-4.40605200177119,1.85536330510323,0.347128699152205,-1.66704083161694,0.233822684778004,-1.16703781730435,1.85536330510323,25,25,25
10.47,0.228197930425834,-0.562642660866714,0.032269977481739,-1.16942152650579,-0.236052779826053,-4.38779346364166,1.85884597213734,0.349371597971155,-1.66635224277473,0.228197930425834,-1.16942152650579,1.85884597213734,25,25,25
10.48,0.222569815355629,-0.562981414306623,0.0318370376875837,-1.17175851452461,-0.231327551241021,-4.36989691205065,1.86235006520995,0.351412949943465,-1.66561484334985,0.222569815355629,-1.17175851452461,1.86235006520995,25,25,25
10.49,0.216938276113777,-0.563327968310612,0.0313623391640511,-1.17404774505995,-0.226502583293724,-4.35236942555551,1.86587354059808,0.353247149747789,-1.66482747445205,0.216938276113777,-1.17404774505995,1.86587354059808,25,25,25
10.5,0.21130322086383,-0.563685052650242,0.030849318760469,-1.17628825980889,-0.221585702308132,-4.33521745069352,1.86941429990812,0.354868870077952,-1.663989091784,0.21130322086383,-1.17628825980889,1.86941429990812,25,25,25
10.51,0.205664531569453,-0.564055176932947,0.0303013569889057,-1.17847917895752,-0.216584777785292,-4.31844680647558,1.8729701929002,0.356273070417269,-1.6630987705148,0.205664531569453,-1.17847917895752,1.8729701929002,25,25,25
10.52,0.20002206621329,-0.564440627229209,0.0297217725286141,-1.18061970155323,-0.211507710497877,-4.30206269031498,1.87653902039832,0.357455005418053,-1.66215571006672,0.20002206621329,-1.18061970155323,1.87653902039832,25,25,25
10.53,0.194375661047365,-0.564843463142845,0.0291138173262136,-1.1827091057578,-0.206362420554665,-4.28606968530759,1.88011853728222,0.358410232872751,-1.66115923878241,0.194375661047365,-1.1827091057578,1.88011853728222,25,25,25
10.54,0.188725132870525,-0.565265515328116,0.0284806722763431,-1.18474674898097,-0.201156835452895,-4.27047176877613,1.88370645555691,0.359134621263632,-1.6601088184388,0.188725132870525,-1.18474674898097,1.88370645555691,25,25,25
10.55,0.18307028132848,-0.565708383456629,0.0278254434647213,-1.18673206789464,-0.195898878136445,-4.25527232198691,1.88730044749551,0.359624356878587,-1.65900404857387,0.18307028132848,-1.18673206789464,1.88730044749551,25,25,25
10.56,0.177410891231915,-0.566173434636204,0.0271511589531172,-1.18866457832771,-0.190596455077754,-4.24047414094468,1.89089814885103,0.359875950481227,-1.65784467059204,0.177410891231915,-1.18866457832771,1.89089814885103,25,25,25
10.57,0.17174673488815,-0.566661802283211,0.0264607660836041,-1.19054387504193,-0.185257444401444,-4.22607944816884,1.89449716213255,0.359886243524079,-1.65663057161415,0.17174673488815,-1.19054387504193,1.89449716213255,25,25,25
10.58,0.166077574441785,-0.56717438544904,0.0257571292776563,-1.19236963138931,-0.179889684067558,-4.21208990535291,1.89809505994129,0.359652413894277,-1.65536178803825,0.166077574441785,-1.19236963138931,1.89809505994129,25,25,25
10.59,0.160403164219838,-0.567711848600719,0.0250430283040731,-1.19414159885167,-0.17450096013216,-4.19850662680817,1.90168938836166,0.359171981181963,-1.65403850877814,0.160403164219838,-1.19414159885167,1.90168938836166,25,25,25
10.6,0.154723253076794,-0.568274621854847,0.0243211569885176,-1.19585960646332,-0.169098995103098,-4.18533019359282,1.90527767040259,0.358442811462099,-1.65266107814744,0.154723253076794,-1.19585960646332,1.90527767040259,25,25,25
10.61,0.149037586735052,-0.568862901663344,0.023594122336421,-1.1975235601178,-0.163691436408466,-4.17256066822815,1.90885740948429,0.357463121581257,-1.6512299983581,0.149037586735052,-1.1975235601178,1.90885740948429,25,25,25
10.62,0.14334591011627,-0.569476651948718,0.0228644440402956,-1.19913344175996,-0.158285844995247,-4.16019760990517,1.91242609296525,0.356231482941552,-1.64974593160355,0.14334591011627,-1.19913344175996,1.91242609296525,25,25,25
10.63,0.13764796965913,-0.570115605685847,0.0221345543419598,-1.20068930846477,-0.152889684075353,-4.14824009008683,1.91598119570463,0.35474682477472,-1.64820970169844,0.13764796965913,-1.20068930846477,1.91598119570463,25,25,25
10.64,0.13194351561904,-0.57077926692652,0.0214067982199231,-1.20219129140437,-0.147510308036183,-4.13668670841397,1.91952018365474,0.353008436899921,-1.64662229524874,0.13194351561904,-1.20219129140437,1.91952018365474,25,25,25
10.65,0.126232304345435,-0.571466913262256,0.0206834338720339,-1.20363959470511,-0.142154951532476,-4.12553560882616,1.92304051747856,0.351015971959799,-1.64498486232773,0.126232304345435,-1.20363959470511,1.92304051747856,25,25,25
10.66,0.120514100532244,-0.572177598720196,0.0199666334636135,-1.20503449419651,-0.13683071877608,-4.11478449581283,1.92653965618699,0.348769447129883,-1.64329871663611,0.120514100532244,-1.20503449419651,1.92653965618699,25,25,25
10.67,0.114788679437277,-0.572910157086191,0.0192584841114977,-1.20637633605417,-0.131544573039871,-4.10443065071401,1.93001506079044,0.346269245297368,-1.6415653351264,0.114788679437277,-1.20637633605417,1.93001506079044,25,25,25
10.68,0.109055829066268,-0.573663205648417,0.0185609890748338,-1.20766553533885,-0.126303326391891,-4.0944709479953,1.93346419795968,0.343516115705937,-1.63978635707471,0.109055829066268,-1.20766553533885,1.93346419795968,25,25,25
10.69,0.103315352317406,-0.574435149354276,0.017876069123958,-1.20890257443411,-0.121113629675299,-4.0849018714265,1.93688454369038,0.340511174064166,-1.63796358258547,0.103315352317406,-1.20890257443411,1.93688454369038,25,25,25
10.7,0.0975670690822676,-0.575224185372535,0.0172055640593342,-1.21008800138505,-0.115981962749477,-4.0757195300992,1.94027358696604,0.337255902115792,-1.63609897051759,0.0975670690822676,-1.21008800138505,1.94027358696604,25,25,25
10.71,0.0918108182991367,-0.576028308052139,0.0165512343532411,-1.21122242814079,-0.110914625007193,-4.06691967422444,1.94362883341397,0.333752146670966,-1.63419463582348,0.0918108182991367,-1.21122242814079,1.94362883341397,25,25,25
10.72,0.0860464599547917,-0.576845314268303,0.0159147628877569,-1.21230652870365,-0.105917726182403,-4.05849771065751,1.94694780894886,0.330002118098311,-1.63225284629533,0.0860464599547917,-1.21230652870365,1.94694780894886,25,25,25
10.73,0.080273877030932,-0.577672809146024,0.0152977567634468,-1.21334103718781,-0.100997177462737,-4.05044871810356,1.95022806339856,0.326008388278533,-1.63027601871613,0.080273877030932,-1.21334103718781,1.95022806339856,25,25,25
10.74,0.0744929773915311,-0.578508212150424,0.0147017491541752,-1.21432674579076,-0.0961586829203799,-4.04276746196384,1.95346717410676,0.321773888021015,-1.62826671441601,0.0744929773915311,-1.21432674579076,1.95346717410676,25,25,25
10.75,0.0687036956075009,-0.579348763532765,0.0141282011844873,-1.21526450268068,-0.0914077312745344,-4.03544840878902,1.95666274950712,0.317301903945692,-1.62622763423763,0.0687036956075009,-1.21526450268068,1.95666274950712,25,25,25
10.76,0.0629059947151545,-0.580191531120379,0.0135785038071064,-1.21615520980313,-0.0867495879981899,-4.02848574031255,1.95981243266355,0.312596074833258,-1.62416161291742,0.0629059947151545,-1.21615520980313,1.95981243266355,25,25,25
10.77,0.0570998679051153,-0.581033417438254,0.0130539796592403,-1.21699982061062,-0.0821892877813774,-4.02187336704339,1.96291390477139,0.307660387447598,-1.62207161289257,0.0570998679051153,-1.21699982061062,1.96291390477139,25,25,25
10.78,0.0512853401383959,-0.581871167149327,0.0125558848776131,-1.21779933771862,-0.0777316273626668,-4.01560494140407,1.96596488861417,0.302499171835055,-1.61996071754689,0.0512853401383959,-1.21779933771862,1.96596488861417,25,25,25
10.79,0.0454624696865395,-0.582701374800207,0.0120854108533421,-1.21855481049177,-0.0733811587399585,-4.00967387040592,1.96896315197077,0.297117096106013,-1.61783212391131,0.0454624696865395,-1.21855481049177,1.96896315197077,25,25,25
10.8,0.0396313495928353,-0.583520492858324,0.0116436859091203,-1.21926733256417,-0.069142182771263,-4.00407332785967,1.97190651096781,0.291519160704966,-1.61568913483807,0.0396313495928353,-1.21926733256417,1.97190651096781,25,25,25
10.81,0.0337921090517598,-0.584324840026238,0.0112317768824406,-1.21993803929764,-0.0650187431753915,-3.99879626612539,1.97479283337228,0.285710692176084,-1.61353515067028,0.0337921090517598,-1.21993803929764,1.97479283337228,25,25,25
10.82,0.0279449147039635,-0.585110609818198,0.0108506905999964,-1.220568105182,-0.0610146209420272,-3.99383542741132,1.97762004181926,0.279697336432024,-1.61137366043117,0.0279449147039635,-1.220568105182,1.97762004181926,25,25,25
10.83,0.0220899718442242,-0.585873879383731,0.0105013752297779,-1.22115874118161,-0.0571333291599757,-3.98918335463615,1.98038611696991,0.273485051534446,-1.60920823256012,0.0220899718442242,-1.22115874118161,1.98038611696991,25,25,25
10.84,0.0162275255400153,-0.586610618562538,0.0101847214988271,-1.22171119203229,-0.0533781082718107,-3.9848324018749,1.98308910059489,0.267080099995517,-1.60704250522495,0.0162275255400153,-1.22171119203229,1.98308910059489,25,25,25
10.85,0.010357861658419,-0.587316699154702,0.00990156376605934,-1.22222673349286,-0.0497519217624117,-3.98077474441244,1.98572709857837,0.260489040610338,-1.60488017624201,0.010357861658419,-1.22222673349286,1.98572709857837,25,25,25
10.86,0.00448130779934135,-0.587987904389682,0.00965268094108876,-1.22270666955591,-0.0462574522884058,-3.9770023884333,1.98829828383815,0.253718719830993,-1.60272499263811,0.00448130779934135,-1.22270666955591,1.98829828383815,25,25,25
10.87,-0.00140176586689693,-0.588619938577435,0.00943879724148544,-1.22315232962201,-0.0428970982546814,-3.97350718038029,1.99080089915722,0.246776262693593,-1.60058073988993,-0.00140176586689693,-1.22315232962201,1.99080089915722,25,25,25
10.88,-0.00729094585931086,-0.589208436924524,0.00926058278245851,-1.22356506564194,-0.039672970843613,-3.9702808160175,1.99323325992241,0.239669063310397,-1.59845123087864,-0.00729094585931086,-1.22356506564194,1.99323325992241,25,25,25
10.89,-0.0131857747449267,-0.589748975497898,0.00911865399452674,-1.22394624923154,-0.0365868915018955,-3.96731484923677,1.99559375676582,0.232404774939731,-1.59634029459871,-0.0131857747449267,-1.22394624923154,1.99559375676582,25,25,25
10.9,-0.0190857505977449,-0.590237081318741,0.00901357386632088,-1.22429726876368,-0.0336403898892138,-3.96460070064868,1.997880858105,0.22499129964714,-1.59425176466157,-0.0190857505977449,-1.22429726876368,1.997880858105,25,25,25
