time_s,f_des_N,f_est_N,f_ati_N,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
19.520161,0.000000,0.350427,-0.860089,0.070085,-0.012398,-0.014652,5.0000,0.1000
19.530615,0.000000,0.179487,-0.878298,0.035897,-0.012398,-0.083028,5.0000,0.1000
19.540274,0.000000,0.316239,-0.878298,0.063248,-0.012016,0.073260,5.0000,0.1000
19.550803,0.000000,0.316239,-0.879982,0.063248,-0.012016,0.063492,5.0000,0.1000
19.560705,0.000000,0.213675,-0.894369,0.042735,-0.012398,-0.004884,5.0000,0.1000
19.570967,0.000000,0.196581,-0.894369,0.039316,-0.012398,-0.024420,5.0000,0.1000
19.580000,0.000000,0.264957,-0.872476,0.052991,-0.012398,-0.024420,5.0000,0.1000
19.590605,0.000000,0.111111,-0.872476,0.022222,-0.012398,-0.112332,5.0000,0.1000
19.600501,0.000000,0.179487,-0.863587,0.035897,-0.012398,-0.014652,5.0000,0.1000
19.610992,0.000000,0.179487,-0.883780,0.035897,-0.012398,-0.014652,5.0000,0.1000
19.621350,0.000000,0.162393,-0.883780,0.032479,-0.012398,-0.043956,5.0000,0.1000
19.631362,0.000000,0.247863,-0.891601,0.049573,-0.012016,0.073260,5.0000,0.1000
19.641487,0.000000,0.316239,-0.887624,0.063248,-0.012016,0.141636,5.0000,0.1000
19.650236,0.000000,0.264957,-0.887624,0.052991,-0.012398,-0.034188,5.0000,0.1000
19.660255,0.000000,0.162393,-0.860152,0.032479,-0.012016,0.092796,5.0000,0.1000
19.670265,0.000000,0.179487,-0.875382,0.035897,-0.012016,0.131868,5.0000,0.1000
19.680196,0.000000,0.299145,-0.875382,0.059829,-0.012398,-0.024420,5.0000,0.1000
19.691018,0.000000,0.128205,-0.884858,0.025641,-0.012398,0.004884,5.0000,0.1000
19.700200,0.000000,0.282051,-0.892734,0.056410,-0.012398,0.004884,5.0000,0.1000
19.710000,0.000000,0.350427,-0.892734,0.070085,-0.012398,-0.083028,5.0000,0.1000
19.720000,0.000000,0.282051,-0.878342,0.056410,-0.012398,-0.014652,5.0000,0.1000
19.730046,0.000000,0.213675,-0.878342,0.042735,-0.012398,0.014652,5.0000,0.1000
19.740323,0.000000,0.316239,-0.860164,0.063248,-0.012016,-0.004884,5.0000,0.1000
19.750197,0.000000,0.264957,-0.883889,0.052991,-0.012016,0.014652,5.0000,0.1000
19.760971,0.000000,0.179487,-0.889151,0.035897,-0.012016,-0.014652,5.0000,0.1000
19.770686,0.000000,0.196581,-0.889151,0.039316,-0.012016,0.092796,5.0000,0.1000
19.780000,0.000000,0.264957,-0.893406,0.052991,-0.012016,-0.014652,5.0000,0.1000
19.790216,0.000000,0.247863,-0.865784,0.049573,-0.012016,0.014652,5.0000,0.1000
19.800000,0.000000,0.179487,-0.865784,0.035897,-0.012398,-0.092796,5.0000,0.1000
19.810883,0.000000,0.333333,-0.870493,0.066667,-0.012016,0.004884,5.0000,0.1000
19.820126,0.000000,0.299145,-0.870493,0.059829,-0.012398,-0.151404,5.0000,0.1000
19.830191,0.000000,0.213675,-0.884011,0.042735,-0.012016,0.043956,5.0000,0.1000
19.840195,0.000000,0.213675,-0.884011,0.042735,-0.012016,0.083028,5.0000,0.1000
19.850777,0.000000,0.196581,-0.890147,0.039316,-0.012016,0.043956,5.0000,0.1000
19.860722,0.000000,0.264957,-0.887260,0.052991,-0.012398,-0.043956,5.0000,0.1000
19.873260,0.000000,0.264957,-0.859815,0.052991,-0.012016,0.014652,5.0000,0.1000
19.880074,0.000000,0.179487,-0.859815,0.035897,-0.012398,-0.014652,5.0000,0.1000
19.891480,0.000000,0.316239,-0.877002,0.063248,-0.012016,0.043956,5.0000,0.1000
19.900122,0.000000,0.076923,-0.887313,0.015385,-0.012016,0.092796,5.0000,0.1000
19.910000,0.000000,0.247863,-0.887313,0.049573,-0.012398,-0.053724,5.0000,0.1000
19.920000,0.000000,0.282051,-0.897318,0.056410,-0.012398,-0.073260,5.0000,0.1000
19.930057,0.000000,0.264957,-0.897318,0.052991,-0.012016,0.102564,5.0000,0.1000
19.940123,0.000000,0.264957,-0.872686,0.052991,-0.012398,-0.034188,5.0000,0.1000
19.950778,0.000000,0.282051,-0.864487,0.056410,-0.012016,0.073260,5.0000,0.1000
19.961378,0.000000,0.145299,-0.885331,0.029060,-0.012398,0.004884,5.0000,0.1000
19.970620,0.000000,0.282051,-0.885331,0.056410,-0.012398,-0.043956,5.0000,0.1000
19.981633,0.000000,0.264957,-0.890736,0.052991,-0.012016,0.034188,5.0000,0.1000
19.992370,0.000000,0.128205,-0.888264,0.025641,-0.012016,0.014652,5.0000,0.1000
20.000148,0.000000,0.299145,-0.888264,0.059829,-0.012016,0.004884,5.0000,0.1000
20.010341,0.000000,0.247863,-0.888264,0.049573,-0.012398,0.053724,5.0000,0.1000
20.020213,0.000000,0.316239,-0.861526,0.063248,-0.012016,0.083028,5.0000,0.1000
20.030000,0.000000,0.316239,-0.877440,0.063248,-0.012398,-0.043956,5.0000,0.1000
20.040000,0.000000,0.111111,-0.877440,0.022222,-0.012398,0.004884,5.0000,0.1000
20.050096,0.000000,0.230769,-0.886045,0.046154,-0.012398,0.024420,5.0000,0.1000
20.061611,0.000000,0.247863,-0.896036,0.049573,-0.012398,-0.024420,5.0000,0.1000
20.070256,0.000000,0.213675,-0.896036,0.042735,-0.012398,-0.063492,5.0000,0.1000
20.081701,0.000000,0.213675,-0.877060,0.042735,-0.012016,0.083028,5.0000,0.1000
20.090491,0.000000,0.213675,-0.863709,0.042735,-0.012398,0.083028,5.0000,0.1000
20.101739,0.000000,0.264957,-0.880704,0.052991,-0.012398,-0.004884,5.0000,0.1000
20.110000,0.000000,0.316239,-0.880704,0.063248,-0.012398,-0.043956,5.0000,0.1000
20.120000,0.000000,0.333333,-0.880704,0.066667,-0.012398,0.024420,5.0000,0.1000
20.130206,0.000000,0.264957,-0.891682,0.052991,-0.012398,-0.014652,5.0000,0.1000
20.140242,0.000000,0.179487,-0.891835,0.035897,-0.012398,-0.014652,5.0000,0.1000
20.150723,0.000000,0.316239,-0.863547,0.063248,-0.012398,-0.112332,5.0000,0.1000
20.161319,0.000000,0.247863,-0.863547,0.049573,-0.012398,-0.024420,5.0000,0.1000
20.170864,0.000000,0.247863,-0.873530,0.049573,-0.012398,-0.083028,5.0000,0.1000
20.180790,0.000000,0.162393,-0.881962,0.032479,-0.012398,0.024420,5.0000,0.1000
20.190171,0.000000,0.213675,-0.881962,0.042735,-0.012016,0.053724,5.0000,0.1000
20.200000,0.000000,0.179487,-0.893705,0.035897,-0.012398,-0.024420,5.0000,0.1000
20.210276,0.000000,0.367521,-0.893705,0.073504,-0.012398,-0.063492,5.0000,0.1000
20.220486,0.000000,0.299145,-0.881807,0.059829,-0.012398,-0.053724,5.0000,0.1000
20.232417,0.000000,0.196581,-0.858468,0.039316,-0.012398,-0.053724,5.0000,0.1000
20.240145,0.000000,0.230769,-0.880828,0.046154,-0.012016,0.004884,5.0000,0.1000
20.250000,0.000000,0.247863,-0.880828,0.049573,-0.012016,0.092796,5.0000,0.1000
20.260162,0.000000,0.299145,-0.886245,0.059829,-0.012016,-0.014652,5.0000,0.1000
20.271016,0.000000,0.162393,-0.886245,0.032479,-0.012016,-0.004884,5.0000,0.1000
20.280138,0.000000,0.162393,-0.892901,0.032479,-0.012016,0.034188,5.0000,0.1000
20.290144,0.000000,0.316239,-0.892901,0.063248,-0.012016,-0.014652,5.0000,0.1000
20.300056,0.000000,0.145299,-0.869734,0.029060,-0.012016,0.102564,5.0000,0.1000
20.310976,0.000000,0.213675,-0.864851,0.042735,-0.012398,-0.170940,5.0000,0.1000
20.320580,0.000000,0.230769,-0.883821,0.046154,-0.012398,-0.161172,5.0000,0.1000
20.332833,0.000000,0.196581,-0.883821,0.039316,-0.012016,0.004884,5.0000,0.1000
20.340241,0.000000,0.264957,-0.891986,0.052991,-0.012016,0.014652,5.0000,0.1000
20.350397,0.000000,0.299145,-0.891986,0.059829,-0.012016,-0.043956,5.0000,0.1000
20.360088,0.000000,0.247863,-0.887255,0.049573,-0.012398,-0.073260,5.0000,0.1000
20.370282,0.000000,0.247863,-0.858305,0.049573,-0.012398,-0.112332,5.0000,0.1000
20.380137,0.000000,0.179487,-0.858305,0.035897,-0.012016,0.024420,5.0000,0.1000
20.390000,0.000000,0.264957,-0.858305,0.052991,-0.012016,0.004884,5.0000,0.1000
20.401199,0.000000,0.247863,-0.875871,0.049573,-0.012398,-0.024420,5.0000,0.1000
20.410391,0.000000,0.282051,-0.875871,0.056410,-0.012016,-0.043956,5.0000,0.1000
20.422816,0.000000,0.333333,-0.885886,0.066667,-0.012398,-0.083028,5.0000,0.1000
20.430168,0.000000,0.299145,-0.893848,0.059829,-0.012016,-0.014652,5.0000,0.1000
20.442659,0.000000,0.230769,-0.893848,0.046154,-0.012016,0.092796,5.0000,0.1000
20.450052,0.000000,0.179487,-0.872858,0.035897,-0.012016,-0.034188,5.0000,0.1000
20.460060,0.000000,0.264957,-0.872858,0.052991,-0.012398,-0.043956,5.0000,0.1000
20.472147,0.000000,0.213675,-0.865126,0.042735,-0.012016,-0.014652,5.0000,0.1000
20.480382,0.000000,0.213675,-0.880667,0.042735,-0.012016,0.014652,5.0000,0.1000
20.490029,0.000000,0.230769,-0.890673,0.046154,-0.012016,-0.043956,5.0000,0.1000
20.500304,0.000000,0.282051,-0.890673,0.056410,-0.012016,0.004884,5.0000,0.1000
20.511087,0.000000,0.111111,-0.889920,0.022222,-0.012398,-0.141636,5.0000,0.1000
20.520009,0.000000,0.247863,-0.889920,0.049573,-0.012016,-0.043956,5.0000,0.1000
20.530032,0.000000,0.179487,-0.857890,0.035897,-0.012016,0.043956,5.0000,0.1000
20.540220,0.000000,0.196581,-0.869690,0.039316,-0.012016,0.024420,5.0000,0.1000
20.551801,0.000000,0.213675,-0.884465,0.042735,-0.012016,0.102564,5.0000,0.1000
20.560693,0.000000,0.247863,-0.884465,0.049573,-0.012016,-0.034188,5.0000,0.1000
20.571431,0.000000,0.196581,-0.891761,0.039316,-0.012398,-0.112332,5.0000,0.1000
20.580465,0.000000,0.179487,-0.891761,0.035897,-0.012016,0.014652,5.0000,0.1000
20.591603,0.000000,0.316239,-0.877369,0.063248,-0.012016,0.004884,5.0000,0.1000
20.600031,0.000000,0.247863,-0.877369,0.049573,-0.012016,-0.024420,5.0000,0.1000
20.610007,0.000000,0.230769,-0.860208,0.046154,-0.012398,-0.053724,5.0000,0.1000
20.622298,0.000000,0.264957,-0.885067,0.052991,-0.012398,-0.024420,5.0000,0.1000
20.631099,0.000000,0.111111,-0.888558,0.022222,-0.012398,-0.151404,5.0000,0.1000
20.641125,0.000000,0.264957,-0.888558,0.052991,-0.012016,0.004884,5.0000,0.1000
20.651674,0.000000,0.333333,-0.893518,0.066667,-0.012398,-0.034188,5.0000,0.1000
20.661007,0.000000,0.213675,-0.893518,0.042735,-0.012398,-0.014652,5.0000,0.1000
20.670253,0.000000,0.247863,-0.871380,0.049573,-0.012016,0.043956,5.0000,0.1000
20.680261,0.000000,0.316239,-0.866623,0.063248,-0.012016,-0.004884,5.0000,0.1000
20.690294,0.000000,0.316239,-0.866623,0.063248,-0.012016,0.053724,5.0000,0.1000
20.700785,0.000000,0.316239,-0.881879,0.063248,-0.012016,0.102564,5.0000,0.1000
20.710744,0.000000,0.247863,-0.893714,0.049573,-0.012398,-0.053724,5.0000,0.1000
20.721692,0.000000,0.196581,-0.893714,0.039316,-0.012398,-0.092796,5.0000,0.1000
20.731040,0.000000,0.179487,-0.885370,0.035897,-0.012016,0.131868,5.0000,0.1000
20.741031,0.000000,0.247863,-0.860848,0.049573,-0.012016,0.014652,5.0000,0.1000
20.750096,0.000000,0.264957,-0.860848,0.052991,-0.012398,-0.102564,5.0000,0.1000
20.760259,0.000000,0.162393,-0.876861,0.032479,-0.012398,-0.063492,5.0000,0.1000
20.771160,0.000000,0.162393,-0.883928,0.032479,-0.012016,0.024420,5.0000,0.1000
20.780000,0.000000,0.196581,-0.883928,0.039316,-0.012016,0.004884,5.0000,0.1000
20.791198,0.000000,0.247863,-0.894142,0.049573,-0.012016,0.024420,5.0000,0.1000
20.800185,0.000000,0.179487,-0.894142,0.035897,-0.012016,0.043956,5.0000,0.1000
20.810603,0.000000,0.230769,-0.874571,0.046154,-0.012398,-0.004884,5.0000,0.1000
20.820000,0.000000,0.179487,-0.874571,0.035897,-0.012016,0.102564,5.0000,0.1000
20.830321,0.000000,0.162393,-0.864944,0.032479,-0.012016,0.034188,5.0000,0.1000
20.840000,0.000000,0.264957,-0.881196,0.052991,-0.012016,-0.004884,5.0000,0.1000
20.850326,0.000000,0.179487,-0.890404,0.035897,-0.012398,-0.131868,5.0000,0.1000
20.862121,0.000000,0.196581,-0.889931,0.039316,-0.012016,0.014652,5.0000,0.1000
20.870517,0.000000,0.162393,-0.889931,0.032479,-0.012016,0.063492,5.0000,0.1000
20.880572,0.000000,0.213675,-0.889931,0.042735,-0.012016,-0.004884,5.0000,0.1000
20.890074,0.000000,0.213675,-0.863215,0.042735,-0.012398,-0.053724,5.0000,0.1000
20.900000,0.000000,0.264957,-0.875678,0.052991,-0.012398,-0.161172,5.0000,0.1000
20.910127,0.000000,0.230769,-0.875678,0.046154,-0.012016,0.073260,5.0000,0.1000
20.921557,0.000000,0.196581,-0.884559,0.039316,-0.012016,0.004884,5.0000,0.1000
20.930581,0.000000,0.196581,-0.893075,0.039316,-0.012016,-0.014652,5.0000,0.1000
20.940535,0.000000,0.162393,-0.893075,0.032479,-0.012398,-0.092796,5.0000,0.1000
20.950484,0.000000,0.282051,-0.878358,0.056410,-0.012016,0.004884,5.0000,0.1000
20.960829,0.000000,0.230769,-0.863317,0.046154,-0.012016,0.102564,5.0000,0.1000
20.970080,0.000000,0.145299,-0.863317,0.029060,-0.012016,-0.014652,5.0000,0.1000
20.980315,0.000000,0.145299,-0.881524,0.029060,-0.012398,-0.122100,5.0000,0.1000
20.990847,0.000000,0.282051,-0.888942,0.056410,-0.012398,-0.034188,5.0000,0.1000
21.000000,0.000000,0.247863,-0.891048,0.049573,-0.012016,0.043956,5.0000,0.1000
21.010000,0.000000,0.282051,-0.891048,0.056410,-0.012016,0.131868,5.0000,0.1000
21.020378,0.000000,0.247863,-0.866857,0.049573,-0.012398,-0.112332,5.0000,0.1000
21.030118,0.000000,0.162393,-0.866857,0.032479,-0.012016,0.014652,5.0000,0.1000
21.040202,0.000000,0.247863,-0.870057,0.049573,-0.012016,-0.024420,5.0000,0.1000
21.050299,0.000000,0.264957,-0.884653,0.052991,-0.012016,-0.053724,5.0000,0.1000
21.060502,0.000000,0.247863,-0.884653,0.049573,-0.012016,0.112332,5.0000,0.1000
21.070383,0.000000,0.264957,-0.893359,0.052991,-0.012016,0.024420,5.0000,0.1000
21.081366,0.000000,0.179487,-0.893359,0.035897,-0.012016,0.053724,5.0000,0.1000
21.091557,0.000000,0.264957,-0.885865,0.052991,-0.012398,-0.043956,5.0000,0.1000
21.100000,0.000000,0.247863,-0.885865,0.049573,-0.012398,-0.024420,5.0000,0.1000
21.110268,0.000000,0.247863,-0.864630,0.049573,-0.012398,-0.014652,5.0000,0.1000
21.120000,0.000000,0.264957,-0.881167,0.052991,-0.012398,-0.092796,5.0000,0.1000
21.134130,0.000000,0.230769,-0.885812,0.046154,-0.012398,-0.083028,5.0000,0.1000
21.140571,0.000000,0.162393,-0.896058,0.032479,-0.012398,-0.014652,5.0000,0.1000
21.151038,0.000000,0.111111,-0.896058,0.022222,-0.012398,-0.083028,5.0000,0.1000
21.160565,0.000000,0.213675,-0.873100,0.042735,-0.012398,-0.053724,5.0000,0.1000
21.170164,0.000000,0.299145,-0.873100,0.059829,-0.012398,-0.024420,5.0000,0.1000
21.180765,0.000000,0.264957,-0.864426,0.052991,-0.012016,0.102564,5.0000,0.1000
21.190105,0.000000,0.264957,-0.864426,0.052991,-0.012398,-0.024420,5.0000,0.1000
21.200008,0.000000,0.145299,-0.884898,0.029060,-0.012016,0.053724,5.0000,0.1000
21.210000,0.000000,0.230769,-0.890963,0.046154,-0.012398,-0.034188,5.0000,0.1000
21.220373,0.000000,0.247863,-0.888422,0.049573,-0.012398,0.004884,5.0000,0.1000
21.230174,0.000000,0.247863,-0.888422,0.049573,-0.012398,0.034188,5.0000,0.1000
21.240692,0.000000,0.264957,-0.860623,0.052991,-0.012398,-0.024420,5.0000,0.1000
21.250457,0.000000,0.213675,-0.860623,0.042735,-0.012398,0.053724,5.0000,0.1000
21.261094,0.000000,0.230769,-0.878490,0.046154,-0.012398,0.004884,5.0000,0.1000
21.270192,0.000000,0.230769,-0.878490,0.046154,-0.012398,-0.034188,5.0000,0.1000
21.280731,0.000000,0.299145,-0.884389,0.059829,-0.012398,-0.083028,5.0000,0.1000
21.292414,0.000000,0.299145,-0.892042,0.059829,-0.012398,0.014652,5.0000,0.1000
21.300405,0.000000,0.213675,-0.877227,0.042735,-0.012398,0.043956,5.0000,0.1000
21.312247,0.000000,0.213675,-0.877227,0.042735,-0.012398,-0.034188,5.0000,0.1000
21.321351,0.000000,0.179487,-0.861251,0.035897,-0.012398,0.024420,5.0000,0.1000
21.331951,0.000000,0.213675,-0.881208,0.042735,-0.012398,-0.043956,5.0000,0.1000
21.340110,0.000000,0.145299,-0.881208,0.029060,-0.012398,0.034188,5.0000,0.1000
21.350108,0.000000,0.213675,-0.889713,0.042735,-0.012398,-0.024420,5.0000,0.1000
21.360217,0.000000,0.264957,-0.889713,0.052991,-0.012398,0.014652,5.0000,0.1000
21.371024,0.000000,0.264957,-0.892298,0.052991,-0.012398,-0.034188,5.0000,0.1000
21.380344,0.000000,0.299145,-0.864618,0.059829,-0.012398,0.014652,5.0000,0.1000
21.390115,0.000000,0.213675,-0.864618,0.042735,-0.012398,-0.004884,5.0000,0.1000
21.400485,0.000000,0.264957,-0.869998,0.052991,-0.012398,0.014652,5.0000,0.1000
21.410816,0.000000,0.196581,-0.883703,0.039316,-0.012016,0.112332,5.0000,0.1000
21.420159,0.000000,0.196581,-0.883703,0.039316,-0.012398,-0.034188,5.0000,0.1000
21.430000,0.000000,0.145299,-0.892733,0.029060,-0.012398,-0.151404,5.0000,0.1000
21.440000,0.000000,0.179487,-0.882611,0.035897,-0.012398,0.092796,5.0000,0.1000
21.450071,0.000000,0.162393,-0.882611,0.032479,-0.012398,0.043956,5.0000,0.1000
21.463923,0.000000,0.264957,-0.859973,0.052991,-0.012016,0.131868,5.0000,0.1000
21.470111,0.000000,0.247863,-0.880030,0.049573,-0.012398,-0.034188,5.0000,0.1000
21.480225,0.000000,0.230769,-0.880030,0.046154,-0.012398,0.043956,5.0000,0.1000
21.490000,0.000000,0.350427,-0.890575,0.070085,-0.012398,-0.083028,5.0000,0.1000
21.500002,0.000000,0.282051,-0.890575,0.056410,-0.012398,-0.004884,5.0000,0.1000
21.510199,0.000000,0.264957,-0.893705,0.052991,-0.012398,-0.004884,5.0000,0.1000
21.521981,0.000000,0.213675,-0.868353,0.042735,-0.012398,0.043956,5.0000,0.1000
21.530395,0.000000,0.247863,-0.868353,0.049573,-0.012398,-0.083028,5.0000,0.1000
21.540157,0.000000,0.179487,-0.869264,0.035897,-0.012398,-0.014652,5.0000,0.1000
21.550982,0.000000,0.128205,-0.884808,0.025641,-0.012398,0.004884,5.0000,0.1000
21.561191,0.000000,0.282051,-0.884808,0.056410,-0.012398,0.073260,5.0000,0.1000
21.570000,0.000000,0.213675,-0.892730,0.042735,-0.012398,0.043956,5.0000,0.1000
21.580000,0.000000,0.213675,-0.883610,0.042735,-0.012398,-0.034188,5.0000,0.1000
21.590315,0.000000,0.230769,-0.883610,0.046154,-0.012398,0.063492,5.0000,0.1000
21.600131,0.000000,0.213675,-0.859976,0.042735,-0.012398,0.024420,5.0000,0.1000
21.611412,0.000000,0.299145,-0.874920,0.059829,-0.012398,0.014652,5.0000,0.1000
21.621885,0.000000,0.247863,-0.874920,0.049573,-0.012398,0.004884,5.0000,0.1000
21.630845,0.000000,0.316239,-0.885642,0.063248,-0.012398,0.034188,5.0000,0.1000
21.640682,0.000000,0.179487,-0.895247,0.035897,-0.012398,-0.004884,5.0000,0.1000
21.650000,0.000000,0.213675,-0.895247,0.042735,-0.012398,-0.034188,5.0000,0.1000
21.660119,0.000000,0.196581,-0.875698,0.039316,-0.012398,-0.043956,5.0000,0.1000
21.670334,0.000000,0.196581,-0.875698,0.039316,-0.012398,-0.063492,5.0000,0.1000
21.680347,0.000000,0.213675,-0.863095,0.042735,-0.012398,0.034188,5.0000,0.1000
21.690587,0.000000,0.264957,-0.881747,0.052991,-0.012398,-0.122100,5.0000,0.1000
21.700420,0.000000,0.299145,-0.881747,0.059829,-0.012398,0.024420,5.0000,0.1000
21.710000,0.000000,0.264957,-0.891251,0.052991,-0.012398,0.043956,5.0000,0.1000
21.720155,0.000000,0.230769,-0.889341,0.046154,-0.012398,-0.024420,5.0000,0.1000
21.730127,0.000000,0.282051,-0.889341,0.056410,-0.012398,-0.024420,5.0000,0.1000
21.740119,0.000000,0.162393,-0.862055,0.032479,-0.012398,-0.024420,5.0000,0.1000
21.750245,0.000000,0.264957,-0.873298,0.052991,-0.012398,0.073260,5.0000,0.1000
21.761820,0.000000,0.196581,-0.885832,0.039316,-0.012398,0.131868,5.0000,0.1000
21.770031,0.000000,0.282051,-0.885832,0.056410,-0.012779,-0.092796,5.0000,0.1000
21.780000,0.000000,0.282051,-0.892032,0.056410,-0.013161,0.034188,5.0000,0.1000
21.791031,0.000000,0.333333,-0.892032,0.066667,-0.013161,0.112332,5.0000,0.1000
21.800924,0.000000,0.333333,-0.880541,0.066667,-0.013924,-0.083028,5.0000,0.1000
21.810273,0.000000,0.299145,-0.880541,0.059829,-0.015068,-0.073260,5.0000,0.1000
21.820209,0.000000,0.282051,-0.860459,0.056410,-0.015450,-0.063492,5.0000,0.1000
21.830200,0.000000,0.299145,-0.880445,0.059829,-0.015068,-0.073260,5.0000,0.1000
21.841412,0.000000,0.350427,-0.889205,0.070085,-0.015068,0.131868,5.0000,0.1000
21.852403,0.000000,0.316239,-0.889205,0.063248,-0.015068,-0.053724,5.0000,0.1000
21.860670,0.000000,0.299145,-0.888268,0.059829,-0.015068,-0.043956,5.0000,0.1000
21.870558,0.000000,0.264957,-0.869334,0.052991,-0.015068,-0.024420,5.0000,0.1000
21.880148,0.000000,0.264957,-0.869334,0.052991,-0.015068,-0.004884,5.0000,0.1000
21.890000,0.000000,0.299145,-0.866181,0.059829,-0.015068,-0.112332,5.0000,0.1000
21.900000,0.000000,0.282051,-0.883416,0.056410,-0.015068,0.053724,5.0000,0.1000
21.910000,0.000000,0.299145,-0.883416,0.059829,-0.015068,0.014652,5.0000,0.1000
21.920784,0.000000,0.264957,-0.892866,0.052991,-0.015068,0.112332,5.0000,0.1000
21.930901,0.000000,0.350427,-0.892866,0.070085,-0.015068,-0.043956,5.0000,0.1000
21.942161,0.000000,0.333333,-0.887120,0.066667,-0.015068,-0.014652,5.0000,0.1000
21.950573,0.000000,0.333333,-0.857549,0.066667,-0.015068,0.073260,5.0000,0.1000
21.960417,0.000000,0.247863,-0.857549,0.049573,-0.015068,0.014652,5.0000,0.1000
21.970000,0.000000,0.282051,-0.879486,0.056410,-0.015068,-0.043956,5.0000,0.1000
21.980001,0.000000,0.350427,-0.879486,0.070085,-0.015068,-0.083028,5.0000,0.1000
21.990276,0.000000,0.333333,-0.884980,0.066667,-0.015068,-0.034188,5.0000,0.1000
22.000543,0.000000,0.333333,-0.895327,0.066667,-0.015068,-0.004884,5.0000,0.1000
22.010206,0.000000,0.350427,-0.878596,0.070085,-0.015068,0.024420,5.0000,0.1000
22.020843,0.000000,0.264957,-0.878596,0.052991,-0.015068,-0.014652,5.0000,0.1000
22.030431,0.000000,0.299145,-0.862575,0.059829,-0.015068,-0.063492,5.0000,0.1000
22.041202,0.000000,0.333333,-0.887352,0.066667,-0.015068,0.014652,5.0000,0.1000
22.050279,0.000000,0.316239,-0.887352,0.063248,-0.015068,0.073260,5.0000,0.1000
22.060348,0.000000,0.333333,-0.886931,0.066667,-0.015068,0.073260,5.0000,0.1000
22.070006,0.000000,0.282051,-0.886931,0.056410,-0.015068,-0.053724,5.0000,0.1000
22.081960,0.000000,0.350427,-0.891776,0.070085,-0.015068,0.053724,5.0000,0.1000
22.090326,0.000000,0.299145,-0.862027,0.059829,-0.015068,0.004884,5.0000,0.1000
22.100563,0.000000,0.316239,-0.862027,0.063248,-0.015068,0.024420,5.0000,0.1000
22.111011,0.000000,0.333333,-0.879264,0.066667,-0.015068,-0.073260,5.0000,0.1000
22.121127,0.000000,0.299145,-0.884754,0.059829,-0.015068,0.004884,5.0000,0.1000
22.130000,0.000000,0.299145,-0.884754,0.059829,-0.015068,-0.004884,5.0000,0.1000
22.140106,0.000000,0.316239,-0.896908,0.063248,-0.015068,0.043956,5.0000,0.1000
22.150143,0.000000,0.282051,-0.879972,0.056410,-0.015068,-0.034188,5.0000,0.1000
22.161435,0.000000,0.299145,-0.879972,0.059829,-0.015068,-0.034188,5.0000,0.1000
22.170735,0.000000,0.264957,-0.861450,0.052991,-0.015068,-0.092796,5.0000,0.1000
22.180890,0.000000,0.282051,-0.877279,0.056410,-0.015068,0.053724,5.0000,0.1000
22.191197,0.000000,0.282051,-0.877279,0.056410,-0.015068,0.014652,5.0000,0.1000
22.200349,0.000000,0.316239,-0.890996,0.063248,-0.015068,0.053724,5.0000,0.1000
22.210000,0.000000,0.333333,-0.890996,0.066667,-0.015068,0.112332,5.0000,0.1000
22.220172,0.000000,0.316239,-0.898039,0.063248,-0.015068,-0.014652,5.0000,0.1000
22.230180,0.000000,0.247863,-0.868838,0.049573,-0.015068,-0.014652,5.0000,0.1000
22.241081,0.000000,0.333333,-0.868838,0.066667,-0.015068,0.063492,5.0000,0.1000
22.250532,0.000000,0.333333,-0.867507,0.066667,-0.015068,0.112332,5.0000,0.1000
22.260440,0.000000,0.247863,-0.886132,0.049573,-0.015068,-0.073260,5.0000,0.1000
22.270323,0.000000,0.264957,-0.886132,0.052991,-0.015068,0.043956,5.0000,0.1000
22.280000,0.000000,0.333333,-0.892497,0.066667,-0.015068,0.102564,5.0000,0.1000
22.290000,0.000000,0.299145,-0.886500,0.059829,-0.015068,-0.053724,5.0000,0.1000
22.300290,0.000000,0.350427,-0.886500,0.070085,-0.015068,0.024420,5.0000,0.1000
22.312213,0.000000,0.282051,-0.859039,0.056410,-0.015068,0.014652,5.0000,0.1000
22.321266,0.000000,0.333333,-0.883969,0.066667,-0.015068,0.024420,5.0000,0.1000
22.331819,0.000000,0.316239,-0.883969,0.063248,-0.015068,-0.014652,5.0000,0.1000
22.340083,0.000000,0.282051,-0.881360,0.056410,-0.015068,-0.053724,5.0000,0.1000
22.350086,0.000000,0.333333,-0.881360,0.066667,-0.015068,0.063492,5.0000,0.1000
22.360118,0.000000,0.282051,-0.898114,0.056410,-0.015068,-0.073260,5.0000,0.1000
22.370978,0.000000,0.264957,-0.898114,0.052991,-0.015068,-0.043956,5.0000,0.1000
22.381244,0.000000,0.264957,-0.871434,0.052991,-0.015068,-0.083028,5.0000,0.1000
22.391568,0.000000,0.316239,-0.871434,0.063248,-0.015068,-0.073260,5.0000,0.1000
22.401178,0.000000,0.299145,-0.867620,0.059829,-0.015068,0.024420,5.0000,0.1000
22.411350,0.000000,0.282051,-0.867620,0.056410,-0.015068,-0.122100,5.0000,0.1000
22.420181,0.000000,0.282051,-0.881167,0.056410,-0.015068,-0.112332,5.0000,0.1000
22.430223,0.000000,0.316239,-0.891131,0.063248,-0.015068,-0.063492,5.0000,0.1000
22.440409,0.000000,0.282051,-0.889669,0.056410,-0.015068,0.073260,5.0000,0.1000
